stream_key,segment_index,start_seconds,end_seconds,base_text,small_overlap_text,match_rank,match_score,sequence_ratio,shorter_coverage,best_query_source,scenario_id,source_file,inner_file,speaker,scenario_japanese,scenario_korean,scenario_status
0xA1,2,11.000,14.000,私たち?,私たち?,5,0.5200,0.2500,0.6667,base,SCN_00151000_00740000_0057,DATA/00151000.MDZ,DATA/00151000.MDT,ユウキ,"吸いこまれた人たちは
どこへ……？","빨려 들어간사람들은
어디로…?",REVIEW_1
0xA1,2,11.000,14.000,私たち?,私たち?,6,0.5200,0.2500,0.6667,base,SCN_01080701_00740000_0057,DATA/01080701.MDZ,DATA/01080701.MDT,ユウキ,"吸いこまれた人たちは
どこへ……？","빨려 들어간사람들은
어디로…?",REVIEW_1
0xA1,2,11.000,14.000,私たち?,私たち?,7,0.5173,0.2353,0.6667,base,SCN_10214101_00740000_0053,DATA/10214101.MDZ,DATA/10214101.MDT,ユウキ,"夫婦う？<CTRL:13 FF 1E>
ち、ちがいます！
オレたちは<G0865><G0865><CTRL:13 FF 1E>","부부라고?<CTRL:13 FF 1E>
아, 아닙니다!
저희는――<CTRL:13 FF 1E>",REVIEW_1
0xA1,2,11.000,14.000,私たち?,私たち?,8,0.5173,0.2353,0.6667,base,SCN_00120000_00740000_0025,DATA/00120000.MDZ,DATA/00120000.MDT,ユウキ,"…それが、おじさんたちの
いましめ？","…그게 아저씨들의
벌이야?",REVIEW_1
0xA1,3,14.000,19.000,本当ならコミュートになるはずなのは二三だった,本当なら、コミュートになるはずなのは兄さんだった。,1,0.5972,0.3448,0.7143,base,SCN_01030401_00740000_0015,DATA/01030401.MDZ,DATA/01030401.MDT,ユウキ,神人「コミュート」……？,신인 ‘코뮈트’……?,REVIEW_1
0xA1,3,14.000,19.000,本当ならコミュートになるはずなのは二三だった,本当なら、コミュートになるはずなのは兄さんだった。,2,0.5043,0.1600,0.6667,base,SCN_00635000_00740000_0091,DATA/00635000.MDZ,DATA/00635000.MDT,ユウキ,本当か？、、<CTRL:13 FF 2D>,정말이야?……<CTRL:13 FF 2D>,REVIEW_1
0xA1,3,14.000,19.000,本当ならコミュートになるはずなのは二三だった,本当なら、コミュートになるはずなのは兄さんだった。,3,0.5043,0.1600,0.6667,base,SCN_01240501_00740000_0091,DATA/01240501.MDZ,DATA/01240501.MDT,ユウキ,本当か？、、<CTRL:13 FF 2D>,정말이야?……<CTRL:13 FF 2D>,REVIEW_1
0xA1,3,14.000,19.000,本当ならコミュートになるはずなのは二三だった,本当なら、コミュートになるはずなのは兄さんだった。,4,0.5043,0.1600,0.6667,base,SCN_01240401_00740000_0091,DATA/01240401.MDZ,DATA/01240401.MDT,ユウキ,本当か？、、<CTRL:13 FF 2D>,정말이야?……<CTRL:13 FF 2D>,REVIEW_1
0xA1,4,19.000,24.000,でも二三は三年前,でも、兄さんは3年前、儀式の途中で神を受け入れることを拒んだの。,1,0.3529,0.3529,0.0909,small,SCN_00241700_00740000_0009,DATA/00241700.MDZ,DATA/00241700.MDT,ユウキ,"…でもさ、おじさん
「ご神託」ってどんな事を
言われるの？","…그런데 아저씨
‘신탁’으로는 어떤 말을
듣게 되는 거야?",REVIEW_1
0xA1,4,19.000,24.000,でも二三は三年前,でも、兄さんは3年前、儀式の途中で神を受け入れることを拒んだの。,2,0.3265,0.3265,0.1000,small,SCN_01140401_00740000_0037,DATA/01140401.MDZ,DATA/01140401.MDT,ユウキ,"でも、ダーナはなんで
あんなこといったんだろ","그런데 다나는 왜
그런 말을 한 걸까.",REVIEW_1
0xA1,4,19.000,24.000,でも二三は三年前,でも、兄さんは3年前、儀式の途中で神を受け入れることを拒んだの。,3,0.3265,0.3265,0.1000,small,SCN_00360600_00740000_0037,DATA/00360600.MDZ,DATA/00360600.MDT,ユウキ,"でも、ダーナはなんで
あんなこといったんだろ","그런데 다나는 왜
그런 말을 한 걸까.",REVIEW_1
0xA1,4,19.000,24.000,でも二三は三年前,でも、兄さんは3年前、儀式の途中で神を受け入れることを拒んだの。,4,0.3265,0.3265,0.1000,small,SCN_01180604_00740000_0037,DATA/01180604.MDZ,DATA/01180604.MDT,ユウキ,"でも、ダーナはなんで
あんなこといったんだろ","그런데 다나는 왜
그런 말을 한 걸까.",REVIEW_1
0xA1,5,25.000,31.000,奇跡の途中で髪を受け入れることを小番だの,でも、兄さんは3年前、儀式の途中で神を受け入れることを拒んだの。 コミュートの証?ちょっといい?,1,0.5619,0.2449,0.7143,small,SCN_01030401_00740000_0015,DATA/01030401.MDZ,DATA/01030401.MDT,ユウキ,神人「コミュート」……？,신인 ‘코뮈트’……?,REVIEW_1
0xA1,5,25.000,31.000,奇跡の途中で髪を受け入れることを小番だの,でも、兄さんは3年前、儀式の途中で神を受け入れることを拒んだの。 コミュートの証?ちょっといい?,2,0.3534,0.2222,0.4286,base,SCN_00450000_00740000_0030,DATA/00450000.MDZ,DATA/00450000.MDT,ユウキ,なっ、何てことを…！,"뭐, 뭐 하는 거야…!",REVIEW_1
0xA1,5,25.000,31.000,奇跡の途中で髪を受け入れることを小番だの,でも、兄さんは3年前、儀式の途中で神を受け入れることを拒んだの。 コミュートの証?ちょっといい?,3,0.3534,0.2222,0.4286,base,SCN_01160301_00740000_0030,DATA/01160301.MDZ,DATA/01160301.MDT,ユウキ,なっ、何てことを…！,"뭐, 뭐 하는 거야…!",REVIEW_1
0xA1,6,42.000,45.000,二三は言ってしまった,,1,0.6000,0.6000,0.6000,base,SCN_00120200_00740000_0011,DATA/00120200.MDZ,DATA/00120200.MDT,ユウキ,変わってしまったもの？,변해 버린 것?,REVIEW_1
0xA1,6,42.000,45.000,二三は言ってしまった,,2,0.3947,0.3478,0.4000,base,SCN_01210801_00740000_0007,DATA/01210801.MDZ,DATA/01210801.MDT,ユウキ,"<CTRL:13 FF 0F>しまった！<CTRL:13 FF 28>
いつのまにか眠って……<CTRL:13 FF 32>","<CTRL:13 FF 0F>큰일이다!<CTRL:13 FF 28>
어느새 잠들어 버렸어……<CTRL:13 FF 32>",REVIEW_1
0xA1,6,42.000,45.000,二三は言ってしまった,,3,0.3947,0.3478,0.4000,base,SCN_01210101_00740000_0007,DATA/01210101.MDZ,DATA/01210101.MDT,ユウキ,"<CTRL:13 FF 0F>しまった！<CTRL:13 FF 28>
いつのまにか眠って……<CTRL:13 FF 32>","<CTRL:13 FF 0F>큰일이다!<CTRL:13 FF 28>
어느새 잠들어 버렸어……<CTRL:13 FF 32>",REVIEW_1
0xA1,6,42.000,45.000,二三は言ってしまった,,4,0.3636,0.3636,0.3000,base,SCN_10214101_00740000_0029,DATA/10214101.MDZ,DATA/10214101.MDT,ユウキ,"はっ？、突然
なに言ってんだよ","뭐? 갑자기
무슨 소리야?",REVIEW_1
0xA1,6,42.000,45.000,二三は言ってしまった,,5,0.3636,0.3636,0.3000,base,SCN_00214100_00740000_0029,DATA/00214100.MDZ,DATA/00214100.MDT,ユウキ,"はっ？、突然
なに言ってんだよ","뭐? 갑자기
무슨 소리야?",REVIEW_1
0xA1,6,42.000,45.000,二三は言ってしまった,,6,0.3636,0.3636,0.3000,base,SCN_10214102_00740000_0029,DATA/10214102.MDZ,DATA/10214102.MDT,ユウキ,"はっ？、突然
なに言ってんだよ","뭐? 갑자기
무슨 소리야?",REVIEW_1
0xA1,6,42.000,45.000,二三は言ってしまった,,7,0.3636,0.3636,0.3000,base,SCN_10214103_00740000_0029,DATA/10214103.MDZ,DATA/10214103.MDT,ユウキ,"はっ？、突然
なに言ってんだよ","뭐? 갑자기
무슨 소리야?",REVIEW_1
0xA1,6,42.000,45.000,二三は言ってしまった,,8,0.3636,0.3636,0.3000,base,SCN_10214104_00740000_0029,DATA/10214104.MDZ,DATA/10214104.MDT,ユウキ,"はっ？、突然
なに言ってんだよ","뭐? 갑자기
무슨 소리야?",REVIEW_1
0xA1,7,45.000,51.000,コミュート流してあるこのブロッチだけを残して,,1,0.6004,0.3448,0.7143,base,SCN_01030401_00740000_0015,DATA/01030401.MDZ,DATA/01030401.MDT,ユウキ,神人「コミュート」……？,신인 ‘코뮈트’……?,REVIEW_1
0xA1,8,52.000,55.000,コミュートの赤し?,,1,0.6866,0.6667,0.7143,base,SCN_01030401_00740000_0015,DATA/01030401.MDZ,DATA/01030401.MDT,ユウキ,神人「コミュート」……？,신인 ‘코뮈트’……?,REVIEW_1
0xA1,8,52.000,55.000,コミュートの赤し?,,2,0.3289,0.2857,0.3750,base,SCN_00241000_00740000_0028,DATA/00241000.MDZ,DATA/00241000.MDT,アルフィナ,"バース界…
ランドートの地下の…？","버스계…
란도토 지하의…?",REVIEW_1
0xA1,8,52.000,55.000,コミュートの赤し?,,3,0.3289,0.2857,0.3750,base,SCN_01210502_00740000_0028,DATA/01210502.MDZ,DATA/01210502.MDT,アルフィナ,"バース界…
ランドートの地下の…？","버스계…
란도토 지하의…?",REVIEW_1
0xA1,9,55.000,58.000,ちょっといい,,1,0.8367,0.4615,1.0000,base,SCN_00214000_00740000_0095,DATA/00214000.MDZ,DATA/00214000.MDT,ユウキ,"あのさ、ちょっといい？
宿屋を探してるんだけど…","저기, 잠깐 괜찮아?
여관을 찾고 있는데…",REVIEW_1
0xA1,9,55.000,58.000,ちょっといい,,2,0.8200,0.4000,1.0000,base,SCN_01080701_00740000_0094,DATA/01080701.MDZ,DATA/01080701.MDT,ユウキ,"そうだ
ちょっといいかな、ミランダ
大事な話があるんだ","그래
잠깐 괜찮아 미란다?
중요한 얘기가 있어",REVIEW_1
0xA1,9,55.000,58.000,ちょっといい,,3,0.8200,0.4000,1.0000,base,SCN_01051101_00740000_0094,DATA/01051101.MDZ,DATA/01051101.MDT,ユウキ,"そうだ
ちょっといいかな、ミランダ
大事な話があるんだ","그래
잠깐 괜찮아 미란다?
중요한 얘기가 있어",REVIEW_1
0xA1,9,55.000,58.000,ちょっといい,,4,0.8200,0.4000,1.0000,base,SCN_01080801_00740000_0094,DATA/01080801.MDZ,DATA/01080801.MDT,ユウキ,"そうだ
ちょっといいかな、ミランダ
大事な話があるんだ","그래
잠깐 괜찮아 미란다?
중요한 얘기가 있어",REVIEW_1
0xA1,9,55.000,58.000,ちょっといい,,5,0.8200,0.4000,1.0000,base,SCN_01070401_00740000_0094,DATA/01070401.MDZ,DATA/01070401.MDT,ユウキ,"そうだ
ちょっといいかな、ミランダ
大事な話があるんだ","그래
잠깐 괜찮아 미란다?
중요한 얘기가 있어",REVIEW_1
0xA1,9,55.000,58.000,ちょっといい,,6,0.8200,0.4000,1.0000,base,SCN_00151000_00740000_0094,DATA/00151000.MDZ,DATA/00151000.MDT,ユウキ,"そうだ
ちょっといいかな、ミランダ
大事な話があるんだ","그래
잠깐 괜찮아 미란다?
중요한 얘기가 있어",REVIEW_1
0xA1,9,55.000,58.000,ちょっといい,,7,0.8166,0.3871,1.0000,base,SCN_00362100_00740000_0018,DATA/00362100.MDZ,DATA/00362100.MDT,ユウキ,"この静かな砂漠に
ギターの音が響き渡る…<CTRL:09 0E 00 02 00>
…ちょっと、いいな","이 고요한 사막에
기타 소리가 울려 퍼져…<CTRL:09 0E 00 02 00>
…조금 멋진데.",REVIEW_1
0xA1,9,55.000,58.000,ちょっといい,,8,0.6747,0.2941,0.8333,base,SCN_01080701_00740000_0124,DATA/01080701.MDZ,DATA/01080701.MDT,アロンソ,"あっ、うそうそ！
ちょっといってみただけ！<CTRL:07 0E 00 23 00>ただの……
ひとりごとだから……","아, 농담이야!
그냥 해 본 말이야!<CTRL:07 0E 00 23 00>그저…
혼잣말이야…",REVIEW_1
0xA1,10,60.000,63.000,不思議な形をしているな,不思議な形をしているね,1,0.3810,0.3810,0.2000,base,SCN_00150100_00740000_0015,DATA/00150100.MDZ,DATA/00150100.MDT,ユウキ,"こいつ……
バカにしてるな……！","이 녀석……
날 바보로 보는군……!",REVIEW_1
0xA1,10,60.000,63.000,不思議な形をしているな,不思議な形をしているね,2,0.3429,0.3429,0.2727,base,SCN_00212000_00740000_0033,DATA/00212000.MDZ,DATA/00212000.MDT,ユウキ,"なんか大声だして
歩いているから
気になっちゃってさ…","누가 큰 소리를 내면서
걸어가길래
신경 쓰여서 말이야…",REVIEW_1
0xA1,10,60.000,63.000,不思議な形をしているな,不思議な形をしているね,3,0.3224,0.2564,0.3636,base,SCN_00030000_00740000_0146,DATA/00030000.MDZ,DATA/00030000.MDT,ユウキ,"ああ…、それに
なんていうか、あの女の子さ…
不思議な感じが、するんだ","그래… 그리고
뭐랄까, 그 여자애 말이야…
신비한 느낌이 들어.",REVIEW_1
0xA1,11,63.000,68.000,丸で鳥の翼みたいだ,まるで鳥の翼みたいだ,1,0.4348,0.4348,0.4444,base,SCN_00214000_00740000_0248,DATA/00214000.MDZ,DATA/00214000.MDT,ユウキ,"水のレンズみたいだな<CTRL:09 0E 00 02 00>
そりゃっ！","물의 렌즈 같네.<CTRL:09 0E 00 02 00>
이얏!",REVIEW_1
0xA1,11,63.000,68.000,丸で鳥の翼みたいだ,まるで鳥の翼みたいだ,2,0.4118,0.4118,0.3000,small,SCN_00214000_00740000_0240,DATA/00214000.MDZ,DATA/00214000.MDT,ユウキ,"噴水が水場だなんて
まるでハトみたいな
おじさんだな！","분수가 물터라니,
꼭 비둘기 같은
아저씨네!",REVIEW_1
0xA1,11,63.000,68.000,丸で鳥の翼みたいだ,まるで鳥の翼みたいだ,3,0.4000,0.2963,0.4000,small,SCN_01051101_00740000_0037,DATA/01051101.MDZ,DATA/01051101.MDT,ユウキ,"ずっといっしょ？
父弟みたいだな、まるで！","늘 함께였어?
아버지와 아들 같네!",REVIEW_1
0xA1,11,63.000,68.000,丸で鳥の翼みたいだ,まるで鳥の翼みたいだ,4,0.4000,0.2963,0.4000,small,SCN_01080801_00740000_0037,DATA/01080801.MDZ,DATA/01080801.MDT,ユウキ,"ずっといっしょ？
父弟みたいだな、まるで！","늘 함께였어?
아버지와 아들 같네!",REVIEW_1
0xA1,11,63.000,68.000,丸で鳥の翼みたいだ,まるで鳥の翼みたいだ,5,0.4000,0.2963,0.4000,small,SCN_01070401_00740000_0037,DATA/01070401.MDZ,DATA/01070401.MDT,ユウキ,"ずっといっしょ？
父弟みたいだな、まるで！","늘 함께였어?
아버지와 아들 같네!",REVIEW_1
0xA1,11,63.000,68.000,丸で鳥の翼みたいだ,まるで鳥の翼みたいだ,6,0.4000,0.2963,0.4000,small,SCN_00151000_00740000_0037,DATA/00151000.MDZ,DATA/00151000.MDT,ユウキ,"ずっといっしょ？
父弟みたいだな、まるで！","늘 함께였어?
아버지와 아들 같네!",REVIEW_1
0xA1,11,63.000,68.000,丸で鳥の翼みたいだ,まるで鳥の翼みたいだ,7,0.4000,0.2963,0.4000,small,SCN_01080701_00740000_0037,DATA/01080701.MDZ,DATA/01080701.MDT,ユウキ,"ずっといっしょ？
父弟みたいだな、まるで！","늘 함께였어?
아버지와 아들 같네!",REVIEW_1
0xA1,11,63.000,68.000,丸で鳥の翼みたいだ,まるで鳥の翼みたいだ,8,0.4000,0.4000,0.4000,small,SCN_00630800_00740000_0026,DATA/00630800.MDZ,DATA/00630800.MDT,ユウキ,"2日は、寝雪に
なってるみたいだな…","이틀째 꼼짝 못 하고
있는 모양이네…",REVIEW_1
0xA1,12,68.000,72.000,何があったの?二三に,何があったの? 兄さんに,1,0.5800,0.3871,0.6667,base,SCN_00030500_00740000_0028,DATA/00030500.MDZ,DATA/00030500.MDT,ユウキ,"まあまあ…、落ち着いて
何があったのか、話してくれよ","진정해, 진정해…
무슨 일이 있었는지 말해 봐.",REVIEW_1
0xA1,12,68.000,72.000,何があったの?二三に,何があったの? 兄さんに,2,0.5714,0.5714,0.5000,small,SCN_00030600_00740000_0052,DATA/00030600.MDZ,DATA/00030600.MDT,ユウキ,"冷や汗？
何があったんだよ","식은땀?
무슨 일이 있었던 거야?",REVIEW_1
0xA1,12,68.000,72.000,何があったの?二三に,何があったの? 兄さんに,3,0.5360,0.3333,0.6667,base,SCN_00214000_00740000_0231,DATA/00214000.MDZ,DATA/00214000.MDT,ユウキ,ん…、何が？,응… 뭐가?,REVIEW_1
0xA1,12,68.000,72.000,何があったの?二三に,何があったの? 兄さんに,4,0.5263,0.5263,0.2222,small,SCN_10214101_00740000_0097,DATA/10214101.MDZ,DATA/10214101.MDT,ユウキ,何が原因だったんだ？,원인이 뭐였어?,REVIEW_1
0xA1,12,68.000,72.000,何があったの?二三に,何があったの? 兄さんに,5,0.5263,0.5263,0.2222,small,SCN_10214104_00740000_0097,DATA/10214104.MDZ,DATA/10214104.MDT,ユウキ,何が原因だったんだ？,원인이 뭐였어?,REVIEW_1
0xA1,12,68.000,72.000,何があったの?二三に,何があったの? 兄さんに,6,0.5263,0.5263,0.2222,small,SCN_00214100_00740000_0097,DATA/00214100.MDZ,DATA/00214100.MDT,ユウキ,何が原因だったんだ？,원인이 뭐였어?,REVIEW_1
0xA1,12,68.000,72.000,何があったの?二三に,何があったの? 兄さんに,7,0.5263,0.5263,0.2222,small,SCN_10214102_00740000_0097,DATA/10214102.MDZ,DATA/10214102.MDT,ユウキ,何が原因だったんだ？,원인이 뭐였어?,REVIEW_1
0xA1,12,68.000,72.000,何があったの?二三に,何があったの? 兄さんに,8,0.5263,0.5263,0.2222,small,SCN_10214103_00740000_0097,DATA/10214103.MDZ,DATA/10214103.MDT,ユウキ,何が原因だったんだ？,원인이 뭐였어?,REVIEW_1
0xA1,13,73.000,78.000,私はコミュートになるのが怖い,,1,0.6322,0.4762,0.7143,base,SCN_01030401_00740000_0015,DATA/01030401.MDZ,DATA/01030401.MDT,ユウキ,神人「コミュート」……？,신인 ‘코뮈트’……?,REVIEW_1
0xA1,14,78.000,83.000,本当は逃げ出してしまいたいくらい,私 コミュートになるのが怖い,1,0.6387,0.5000,0.7143,small,SCN_01030401_00740000_0015,DATA/01030401.MDZ,DATA/01030401.MDT,ユウキ,神人「コミュート」……？,신인 ‘코뮈트’……?,REVIEW_1
0xA1,14,78.000,83.000,本当は逃げ出してしまいたいくらい,私 コミュートになるのが怖い,2,0.3429,0.3429,0.1875,base,SCN_00030600_00740000_0039,DATA/00030600.MDZ,DATA/00030600.MDT,ユウキ,"ふ〜ん
で、だいたい
どれくらい、落ち込んでんの？","흐음
그래서, 대체
얼마나 풀이 죽은 거야?",REVIEW_1
0xA1,14,78.000,83.000,本当は逃げ出してしまいたいくらい,私 コミュートになるのが怖い,3,0.3200,0.3200,0.3333,base,SCN_00030500_00740000_0006,DATA/00030500.MDZ,DATA/00030500.MDT,ユウキ,昔って、何年くらい前？,"옛날이라니, 몇 년 전쯤?",REVIEW_1
0xA1,15,83.000,89.000,でも、私がコミュートの一族として生まれたことに,コミュートになるのが怖い 本当は 逃げ出してしまいたいくらい,1,0.5972,0.3448,0.7143,base,SCN_01030401_00740000_0015,DATA/01030401.MDZ,DATA/01030401.MDT,ユウキ,神人「コミュート」……？,신인 ‘코뮈트’……?,REVIEW_1
0xA1,16,89.000,93.000,もしも何か意味があるなら,逃げ出してしまいたいくらい でも、私がコミュートの一族として生まれたことに、もしも何か意味があるなら、そこから目をそらしたくないの。,1,0.5487,0.1471,0.7143,small,SCN_01030401_00740000_0015,DATA/01030401.MDZ,DATA/01030401.MDT,ユウキ,神人「コミュート」……？,신인 ‘코뮈트’……?,REVIEW_1
0xA1,16,89.000,93.000,もしも何か意味があるなら,逃げ出してしまいたいくらい でも、私がコミュートの一族として生まれたことに、もしも何か意味があるなら、そこから目をそらしたくないの。,2,0.3487,0.2449,0.4167,base,SCN_10214103_00740000_0018,DATA/10214103.MDZ,DATA/10214103.MDT,ユウキ,"なんか、意味がありそうで
ほとんど、なさそうな
タイトルだな…
絶対に読むことはないな…","뭔가 의미가 있을 것 같으면서도
거의 의미가 없어 보이는
제목이네…
절대 읽을 일은 없겠다…",REVIEW_1
0xA1,16,89.000,93.000,もしも何か意味があるなら,逃げ出してしまいたいくらい でも、私がコミュートの一族として生まれたことに、もしも何か意味があるなら、そこから目をそらしたくないの。,3,0.3487,0.2449,0.4167,base,SCN_10214101_00740000_0018,DATA/10214101.MDZ,DATA/10214101.MDT,ユウキ,"なんか、意味がありそうで
ほとんど、なさそうな
タイトルだな…
絶対に読むことはないな…","뭔가 의미가 있을 것 같으면서도
거의 의미가 없어 보이는
제목이네…
절대 읽을 일은 없겠다…",REVIEW_1
0xA1,16,89.000,93.000,もしも何か意味があるなら,逃げ出してしまいたいくらい でも、私がコミュートの一族として生まれたことに、もしも何か意味があるなら、そこから目をそらしたくないの。,4,0.3487,0.2449,0.4167,base,SCN_10214104_00740000_0018,DATA/10214104.MDZ,DATA/10214104.MDT,ユウキ,"なんか、意味がありそうで
ほとんど、なさそうな
タイトルだな…
絶対に読むことはないな…","뭔가 의미가 있을 것 같으면서도
거의 의미가 없어 보이는
제목이네…
절대 읽을 일은 없겠다…",REVIEW_1
0xA1,16,89.000,93.000,もしも何か意味があるなら,逃げ出してしまいたいくらい でも、私がコミュートの一族として生まれたことに、もしも何か意味があるなら、そこから目をそらしたくないの。,5,0.3487,0.2449,0.4167,base,SCN_00214100_00740000_0018,DATA/00214100.MDZ,DATA/00214100.MDT,ユウキ,"なんか、意味がありそうで
ほとんど、なさそうな
タイトルだな…
絶対に読むことはないな…","뭔가 의미가 있을 것 같으면서도
거의 의미가 없어 보이는
제목이네…
절대 읽을 일은 없겠다…",REVIEW_1
0xA1,16,89.000,93.000,もしも何か意味があるなら,逃げ出してしまいたいくらい でも、私がコミュートの一族として生まれたことに、もしも何か意味があるなら、そこから目をそらしたくないの。,6,0.3487,0.2449,0.4167,base,SCN_10214102_00740000_0018,DATA/10214102.MDZ,DATA/10214102.MDT,ユウキ,"なんか、意味がありそうで
ほとんど、なさそうな
タイトルだな…
絶対に読むことはないな…","뭔가 의미가 있을 것 같으면서도
거의 의미가 없어 보이는
제목이네…
절대 읽을 일은 없겠다…",REVIEW_1
0xA1,16,89.000,93.000,もしも何か意味があるなら,逃げ出してしまいたいくらい でも、私がコミュートの一族として生まれたことに、もしも何か意味があるなら、そこから目をそらしたくないの。,7,0.3439,0.1818,0.4167,base,SCN_00214300_00740000_0009,DATA/00214300.MDZ,DATA/00214300.MDT,ミランダ,"…まぁ、お金に余裕があるなら
買っていきなさいよ
旅なんて、何が起こるか
分からないものなんだから","…뭐, 돈에 여유가 있다면
사 가렴
여행이란 건 무슨 일이 일어날지
모르는 거니까.",REVIEW_1
0xA1,16,89.000,93.000,もしも何か意味があるなら,逃げ出してしまいたいくらい でも、私がコミュートの一族として生まれたことに、もしも何か意味があるなら、そこから目をそらしたくないの。,8,0.3333,0.3333,0.1667,base,SCN_00211000_00740000_0059,DATA/00211000.MDZ,DATA/00211000.MDT,ユウキ,"待てよ、ウル
もしかしたら、バースフィアと
何か関係あるんじゃないか？","잠깐, 울
어쩌면 버스피어와
뭔가 관계가 있는 것 아닐까?",REVIEW_1
0xA1,17,93.000,98.000,私はコミュートの一族として生まれたことに,でも、私がコミュートの一族として生まれたことに、もしも何か意味があるなら、そこから目をそらしたくないの。,1,0.6039,0.3704,0.7143,base,SCN_01030401_00740000_0015,DATA/01030401.MDZ,DATA/01030401.MDT,ユウキ,神人「コミュート」……？,신인 ‘코뮈트’……?,REVIEW_1
0xA1,17,93.000,98.000,私はコミュートの一族として生まれたことに,でも、私がコミュートの一族として生まれたことに、もしも何か意味があるなら、そこから目をそらしたくないの。,2,0.3265,0.3265,0.1000,base,SCN_00214000_00740000_0235,DATA/00214000.MDZ,DATA/00214000.MDT,ユウキ,"ここは、シュミットの店の前…
おじさん
こんなとこで
何してたんだよ？","여기는 슈미트 가게 앞이야…
아저씨는
이런 곳에서
뭐 하고 있었어?",REVIEW_1
0xA1,18,99.000,102.000,もしも何か意味があるなら,でも、私がコミュートの一族として生まれたことに、もしも何か意味があるなら、そこから目をそらしたくないの。,1,0.5565,0.1818,0.7143,small,SCN_01030401_00740000_0015,DATA/01030401.MDZ,DATA/01030401.MDT,ユウキ,神人「コミュート」……？,신인 ‘코뮈트’……?,REVIEW_1
0xA1,18,99.000,102.000,もしも何か意味があるなら,でも、私がコミュートの一族として生まれたことに、もしも何か意味があるなら、そこから目をそらしたくないの。,2,0.3487,0.2449,0.4167,base,SCN_10214103_00740000_0018,DATA/10214103.MDZ,DATA/10214103.MDT,ユウキ,"なんか、意味がありそうで
ほとんど、なさそうな
タイトルだな…
絶対に読むことはないな…","뭔가 의미가 있을 것 같으면서도
거의 의미가 없어 보이는
제목이네…
절대 읽을 일은 없겠다…",REVIEW_1
0xA1,18,99.000,102.000,もしも何か意味があるなら,でも、私がコミュートの一族として生まれたことに、もしも何か意味があるなら、そこから目をそらしたくないの。,3,0.3487,0.2449,0.4167,base,SCN_10214101_00740000_0018,DATA/10214101.MDZ,DATA/10214101.MDT,ユウキ,"なんか、意味がありそうで
ほとんど、なさそうな
タイトルだな…
絶対に読むことはないな…","뭔가 의미가 있을 것 같으면서도
거의 의미가 없어 보이는
제목이네…
절대 읽을 일은 없겠다…",REVIEW_1
0xA1,18,99.000,102.000,もしも何か意味があるなら,でも、私がコミュートの一族として生まれたことに、もしも何か意味があるなら、そこから目をそらしたくないの。,4,0.3487,0.2449,0.4167,base,SCN_10214104_00740000_0018,DATA/10214104.MDZ,DATA/10214104.MDT,ユウキ,"なんか、意味がありそうで
ほとんど、なさそうな
タイトルだな…
絶対に読むことはないな…","뭔가 의미가 있을 것 같으면서도
거의 의미가 없어 보이는
제목이네…
절대 읽을 일은 없겠다…",REVIEW_1
0xA1,18,99.000,102.000,もしも何か意味があるなら,でも、私がコミュートの一族として生まれたことに、もしも何か意味があるなら、そこから目をそらしたくないの。,5,0.3487,0.2449,0.4167,base,SCN_00214100_00740000_0018,DATA/00214100.MDZ,DATA/00214100.MDT,ユウキ,"なんか、意味がありそうで
ほとんど、なさそうな
タイトルだな…
絶対に読むことはないな…","뭔가 의미가 있을 것 같으면서도
거의 의미가 없어 보이는
제목이네…
절대 읽을 일은 없겠다…",REVIEW_1
0xA1,18,99.000,102.000,もしも何か意味があるなら,でも、私がコミュートの一族として生まれたことに、もしも何か意味があるなら、そこから目をそらしたくないの。,6,0.3487,0.2449,0.4167,base,SCN_10214102_00740000_0018,DATA/10214102.MDZ,DATA/10214102.MDT,ユウキ,"なんか、意味がありそうで
ほとんど、なさそうな
タイトルだな…
絶対に読むことはないな…","뭔가 의미가 있을 것 같으면서도
거의 의미가 없어 보이는
제목이네…
절대 읽을 일은 없겠다…",REVIEW_1
0xA1,18,99.000,102.000,もしも何か意味があるなら,でも、私がコミュートの一族として生まれたことに、もしも何か意味があるなら、そこから目をそらしたくないの。,7,0.3439,0.1818,0.4167,base,SCN_00214300_00740000_0009,DATA/00214300.MDZ,DATA/00214300.MDT,ミランダ,"…まぁ、お金に余裕があるなら
買っていきなさいよ
旅なんて、何が起こるか
分からないものなんだから","…뭐, 돈에 여유가 있다면
사 가렴
여행이란 건 무슨 일이 일어날지
모르는 거니까.",REVIEW_1
0xA1,18,99.000,102.000,もしも何か意味があるなら,でも、私がコミュートの一族として生まれたことに、もしも何か意味があるなら、そこから目をそらしたくないの。,8,0.3333,0.3333,0.1667,base,SCN_00211000_00740000_0059,DATA/00211000.MDZ,DATA/00211000.MDT,ユウキ,"待てよ、ウル
もしかしたら、バースフィアと
何か関係あるんじゃないか？","잠깐, 울
어쩌면 버스피어와
뭔가 관계가 있는 것 아닐까?",REVIEW_1
0xA1,19,102.000,105.000,そこから目を揃したくないの,でも、私がコミュートの一族として生まれたことに、もしも何か意味があるなら、そこから目をそらしたくないの。,1,0.5565,0.1818,0.7143,small,SCN_01030401_00740000_0015,DATA/01030401.MDZ,DATA/01030401.MDT,ユウキ,神人「コミュート」……？,신인 ‘코뮈트’……?,REVIEW_1
