cue_id,event_id,stream_key,segment_index,start_seconds,end_seconds,start_tick,end_tick,speaker,japanese,japanese_status,korean,korean_status,resource_path,runtime_status,notes
gr3_0088_006,gr3_stream_0088,0x88,6,115.000,118.000,6900,7080,,有機、果たしたち取りみたい。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0088_007,gr3_stream_0088,0x88,7,120.000,121.000,7200,7260,,何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0088_008,gr3_stream_0088,0x88,8,150.000,150.520,9000,9031,,何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か、何か,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0089_000,gr3_stream_0089,0x89,0,0.000,15.000,0,900,,けどすぐに分かった。生きてる。そう、生きてるってことが。ユウキ、私も感じてるよ。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0089_001,gr3_stream_0089,0x89,1,30.000,31.000,1800,1860,,ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ、ああ,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008a_000,gr3_stream_008a,0x8A,0,0.000,30.000,0,1800,,アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、アルフィナ、ア,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008a_001,gr3_stream_008a,0x8A,1,30.000,60.000,1800,3600,,あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ,AUTO_LOW_CONFIDENCE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008a_002,gr3_stream_008a,0x8A,2,60.000,90.000,3600,5400,,一人ぼっちだったの?うん?うん?うん?あった!来て!雪!え?ほら!こっちが私のつもり…アルビナが書いたんだ!え、うん,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008a_003,gr3_stream_008a,0x8A,3,90.000,97.000,5400,5820,,隣にいるのはアルビナの…うん、二人さんなの?,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008a_004,gr3_stream_008a,0x8A,4,104.000,109.000,6240,6540,,12年前の日、ここから技術を見てたの,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008b_000,gr3_stream_008b,0x8B,0,0.000,4.000,0,240,,どうぞ、こちらへ。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008b_001,gr3_stream_008b,0x8B,1,19.000,21.000,1140,1260,,アルフィナ。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008b_002,gr3_stream_008b,0x8B,2,31.000,41.000,1860,2460,,アイツは、サンザンの俺の邪魔を仕上がったユウキとかよ限らぜ、よれた。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008b_003,gr3_stream_008b,0x8B,3,46.000,54.000,2760,3240,,どうせ、神様の、それを待ちり上げるボンチンドも、もうすぐ綺麗さっぱりよ。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008b_004,gr3_stream_008b,0x8B,4,54.000,58.000,3240,3480,,ここで、あの力を使うっていうのか。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008b_005,gr3_stream_008b,0x8B,5,58.000,65.000,3480,3900,,だから、閉めれるんじゃないの。さあ、ゾーンの力を配見しようじゃない。,AUTO_TRANSCRIBED_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008c_000,gr3_stream_008c,0x8C,0,3.380,13.180,203,791,,いよいよ、エメリウス様の手によって、世界は終わり、そして始まる。,MANUAL_RUNTIME_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008c_001,gr3_stream_008c,0x8C,1,17.260,20.420,1036,1225,,死人の呻きでこの世は満たされることでしょう。,MANUAL_RUNTIME_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008c_002,gr3_stream_008c,0x8C,2,21.960,27.640,1318,1658,グラウ,あなたの出番です、ロウ・イル。,MANUAL_RUNTIME_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008d_000,gr3_stream_008d,0x8D,0,66.480,76.580,3989,4595,,尊い神の御言葉を伝えるコミュート、アルフィナ・デ・パメラの声を聞き届けたまえ。,MANUAL_RUNTIME_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008d_001,gr3_stream_008d,0x8D,1,77.900,81.060,4674,4864,,光と秩序をもたらす者、グリフよ。,MANUAL_RUNTIME_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008d_002,gr3_stream_008d,0x8D,2,82.880,90.780,4973,5447,,遥かなるバースより我が導きに応え、ここアークリフに降臨されよ！,MANUAL_RUNTIME_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008e_000,gr3_stream_008e,0x8E,0,10.750,12.000,645,720,,ひどい……！,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008e_001,gr3_stream_008e,0x8E,1,12.250,14.700,735,882,,これは、バース界の……。,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008e_002,gr3_stream_008e,0x8E,2,20.500,23.100,1230,1386,,そう、ゾーンの力だ。,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008e_003,gr3_stream_008e,0x8E,3,23.650,24.700,1419,1482,アルフィナ,デュンケル！,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008e_004,gr3_stream_008e,0x8E,4,25.550,28.300,1533,1698,デュンケル,これこそ、お前が選んだ結果だぞ、アルフィナ。,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008e_005,gr3_stream_008e,0x8E,5,31.200,32.300,1872,1938,アルフィナ,そ、そんな……。,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008e_006,gr3_stream_008e,0x8E,6,34.450,38.050,2067,2283,ユウキ,お前、一体何者だ！ 何をしている？,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008e_007,gr3_stream_008e,0x8E,7,38.850,41.450,2331,2487,デュンケル,これ以上エメリウスに関わるな。,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008e_008,gr3_stream_008e,0x8E,8,42.050,44.200,2523,2652,デュンケル,奴は人の運命を狂わせる。,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008e_009,gr3_stream_008e,0x8E,9,44.650,48.250,2679,2895,デュンケル,いずれ、お前も俺のようになる。,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008e_010,gr3_stream_008e,0x8E,10,48.750,52.050,2925,3123,ユウキ,狂わせているのはお前じゃないのか？,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008e_011,gr3_stream_008e,0x8E,11,52.600,55.700,3156,3342,デュンケル,グリフが殺されたと各地の聖獣に伝えるがいい。,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008e_012,gr3_stream_008e,0x8E,12,56.050,57.800,3363,3468,ユウキ,待て、デュンケル！,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008f_000,gr3_stream_008f,0x8F,0,2.750,11.950,165,717,,そうかぁ。アークリフでそんなことがなぁ。おまけに飛行機もなしじゃ、聖獣を探しようもなくてさ。,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008f_001,gr3_stream_008f,0x8F,1,15.800,19.100,948,1146,,あっ、シバ！,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008f_002,gr3_stream_008f,0x8F,2,19.100,21.800,1146,1308,ユウキ,うわっ！,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008f_003,gr3_stream_008f,0x8F,3,25.200,29.300,1512,1758,ユウキ,いてぇ……何すんだよ、シバ！,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008f_004,gr3_stream_008f,0x8F,4,33.100,37.200,1986,2232,ウル,さっき飛行機が必要とか言ってたけど、ランドートまで行くってのはどうだ？,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008f_005,gr3_stream_008f,0x8F,5,37.600,38.600,2256,2316,ユウキ,ランドート？,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008f_006,gr3_stream_008f,0x8F,6,39.450,41.950,2367,2517,ユウキ,レムの実をもう一度かよ！,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008f_007,gr3_stream_008f,0x8F,7,42.250,45.400,2535,2724,ウル,ああ！ 取ってくればシュミットがなんとかしてくれるさ！,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008f_008,gr3_stream_008f,0x8F,8,45.750,47.150,2745,2829,ユウキ,でも、どうやって？,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_008f_009,gr3_stream_008f,0x8F,9,47.850,53.200,2871,3192,ウル,いるじゃんか、目の前に。シバが！,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0090_000,gr3_stream_0090,0x90,0,7.850,12.600,471,756,ヘクト,世界の記憶から消えてしまうべきなのです。,MANUAL_AUDIO_THREE_CHANNEL_REVIEW,세상의 기억에서 사라져야 하는 건……,REVIEWED_CONTEXT,DATA/01110802.MDZ,RUNTIME_SLOT0_REQUEST_RESOLVED_CONFIRMED,mix/left/right 전사 일치 및 stream 0x7B 동일 발화와 교차 확인.
gr3_0090_001,gr3_stream_0090,0x90,1,13.900,15.950,834,957,ヘクト,このバース界だけが。,MANUAL_AUDIO_THREE_CHANNEL_REVIEW,이 버스계뿐입니다.,REVIEWED_CONTEXT,DATA/01110802.MDZ,RUNTIME_SLOT0_REQUEST_RESOLVED_CONFIRMED,앞 문장과 이어지는 도치 강조문.
gr3_0090_002,gr3_stream_0090,0x90,2,17.650,20.300,1059,1218,グリフ,愛を忘れてはならぬ。,MANUAL_AUDIO_THREE_CHANNEL_REVIEW,사랑을 잊어서는 안 된다.,REVIEWED_CONTEXT,DATA/01110802.MDZ,RUNTIME_SLOT0_REQUEST_RESOLVED_CONFIRMED,세 채널 공통 전사.
gr3_0090_003,gr3_stream_0090,0x90,3,21.300,29.550,1278,1773,グリフ,"お前の愛こそが、兄を、そして世界を救うのです。",MANUAL_AUDIO_THREE_CHANNEL_REVIEW,"네 사랑이야말로 오빠와, 그리고 세상을 구할 것이다.",REVIEWED_CONTEXT,DATA/01110802.MDZ,RUNTIME_SLOT0_REQUEST_RESOLVED_CONFIRMED,기존 오인식 お前の愛をそば를 お前の愛こそが로 교정.
gr3_0090_004,gr3_stream_0090,0x90,4,30.750,34.850,1845,2091,エメリウス,我こそがこの世界に君臨する。,MANUAL_AUDIO_THREE_CHANNEL_REVIEW,이 세상을 지배할 자는 바로 나다.,REVIEWED_CONTEXT,DATA/01110802.MDZ,RUNTIME_SLOT0_REQUEST_RESOLVED_CONFIRMED,세 채널이 君臨する로 수렴.
gr3_0091_000,gr3_stream_0091,0x91,0,0.540,3.700,32,222,,ほら、しっかり腰入れておやりよ！,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0091_001,gr3_stream_0091,0x91,1,5.400,6.200,324,372,,よし！,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0091_002,gr3_stream_0091,0x91,2,12.200,14.300,732,858,,その火が強すぎだよ！,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0091_003,gr3_stream_0091,0x91,3,14.300,15.800,858,948,,あ、はい！,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0091_004,gr3_stream_0091,0x91,4,20.700,22.100,1242,1326,,よいしょ！,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0091_005,gr3_stream_0091,0x91,5,24.300,27.100,1458,1626,,早く帰ってこないかな、ユウキ！,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0092_000,gr3_stream_0092,0x92,0,6.500,8.900,390,534,,あれ？ 俺の機体がない！,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0092_001,gr3_stream_0092,0x92,1,16.200,18.400,972,1104,,確か、ここに……。,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0092_002,gr3_stream_0092,0x92,2,19.500,22.900,1170,1374,,いいじゃん！ どうせ新しいのもらえんだし！,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0092_003,gr3_stream_0092,0x92,3,23.100,27.100,1386,1626,ユウキ,そんなわけにいくかよ！ 作ってくれたシュミットに顔向けできないだろ？,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0092_004,gr3_stream_0092,0x92,4,27.350,29.000,1641,1740,ウル,気にしすぎだっての！,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0092_005,gr3_stream_0092,0x92,5,29.000,33.200,1740,1992,ユウキ,お前！ 飛行王シュミットがどれだけすごい人かわかってて……。,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0092_006,gr3_stream_0092,0x92,6,33.250,34.450,1995,2067,シュミット,おい！,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0092_007,gr3_stream_0092,0x92,7,34.600,35.300,2076,2118,ユウキ・ウル,うわっ！,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0092_008,gr3_stream_0092,0x92,8,36.400,39.800,2184,2388,ユウキ,シュミット、すまない！ 俺にはまだ腕が足りなかった！,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0092_009,gr3_stream_0092,0x92,9,40.000,42.400,2400,2544,ユウキ,もっとうまく飛ばせれば、なんとかなったのに。,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0092_010,gr3_stream_0092,0x92,10,42.300,44.200,2538,2652,ウル,シュミット、これ！,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0092_011,gr3_stream_0092,0x92,11,45.300,45.900,2718,2754,シュミット,うむ。,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0092_012,gr3_stream_0092,0x92,12,51.500,53.500,3090,3210,シュミット,ガレージの前で待っておれ。,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0092_013,gr3_stream_0092,0x92,13,53.300,54.900,3198,3294,ユウキ,シュミット！,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0092_014,gr3_stream_0092,0x92,14,54.800,55.200,3288,3312,シュミット,ああ。,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0092_015,gr3_stream_0092,0x92,15,58.000,60.800,3480,3648,ユウキ,シュミット……ごめん。俺……。,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0092_016,gr3_stream_0092,0x92,16,61.400,63.900,3684,3834,シュミット,すべて、機体が語ってくれたわ。,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0093_000,gr3_stream_0093,0x93,0,4.000,10.700,240,642,,あ、ユウキ。お帰りなさい。,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0093_001,gr3_stream_0093,0x93,1,10.850,13.400,651,804,,アルフィナ、もう大丈夫なの？,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0093_002,gr3_stream_0093,0x93,2,13.750,18.250,825,1095,,うん。ありがとう、ユウキ。,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0093_003,gr3_stream_0093,0x93,3,18.400,22.000,1104,1320,ユウキ,ウルのおかげで、飛行機が手に入ったんだ。,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0093_004,gr3_stream_0093,0x93,4,22.150,23.900,1329,1434,アルフィナ,本当に？,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0093_005,gr3_stream_0093,0x93,5,24.150,32.600,1449,1956,ユウキ,それに、聖獣の手がかりも見つかった。ウルの故郷に、飛竜王ってのがいるらしいんだよ。,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0093_006,gr3_stream_0093,0x93,6,32.850,35.750,1971,2145,ユウキ,おい、ウル。何勝手に食ってんだよ！,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0093_007,gr3_stream_0093,0x93,7,35.750,41.000,2145,2460,ウル,ん、うまいぜ、これ。ほら。,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0093_008,gr3_stream_0093,0x93,8,45.100,46.250,2706,2775,アルフィナ,あ……。,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0093_009,gr3_stream_0093,0x93,9,49.950,54.450,2997,3267,アルフィナ,うまい。ありがとう、ウル。いろいろ頑張ってくれたのね。,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0093_010,gr3_stream_0093,0x93,10,54.650,57.700,3279,3462,ウル,うん、別に。,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0093_011,gr3_stream_0093,0x93,11,58.150,64.750,3489,3885,アルフィナ,ウル、お願い。聖獣様のところへ連れて行って。,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0093_012,gr3_stream_0093,0x93,12,64.850,68.350,3891,4101,ウル,おう。たらふくごちそうになったしな。,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0093_013,gr3_stream_0093,0x93,13,68.500,71.500,4110,4290,ユウキ,行こう、アルフィナ！,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0093_014,gr3_stream_0093,0x93,14,72.750,74.500,4365,4470,アルフィナ,うん！,MANUAL_AUDIO_SCENE_REVIEW,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0094_000,gr3_stream_0094,0x94,0,90.000,94.500,5400,5670,,空はこんなに広いんだ！飛ばなきゃ損だよな、ユウキ！,HUMAN_CONTEXT_REVIEWED,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0094_001,gr3_stream_0094,0x94,1,94.580,95.700,5675,5742,,イエーイ！,HUMAN_CONTEXT_REVIEWED,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0094_002,gr3_stream_0094,0x94,2,95.720,99.450,5743,5967,,ハハハハ！どうせなら速い方がいいけどな！,HUMAN_CONTEXT_REVIEWED,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0094_003,gr3_stream_0094,0x94,3,99.740,103.500,5984,6210,,この野郎！負けんな、シバ！,HUMAN_CONTEXT_REVIEWED,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0095_000,gr3_stream_0095,0x95,0,10.860,12.960,652,778,,おかしい。ガードはいない。,HUMAN_CONTEXT_REVIEWED,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0095_001,gr3_stream_0095,0x95,1,14.680,15.560,881,934,,どうしたの？,HUMAN_CONTEXT_REVIEWED,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0095_002,gr3_stream_0095,0x95,2,17.460,18.400,1048,1104,,静かすぎる！,HUMAN_CONTEXT_REVIEWED,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0096_000,gr3_stream_0096,0x96,0,14.140,20.500,848,1230,,聞いてくれ！オイラだ、ウルだよ！,HUMAN_CONTEXT_REVIEWED,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0096_001,gr3_stream_0096,0x96,1,21.179,24.700,1271,1482,,コミュートが消えて、もう数年が経った。,HUMAN_CONTEXT_REVIEWED,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0096_002,gr3_stream_0096,0x96,2,25.460,29.700,1528,1782,,我々はドラクの言葉を聞くことができないのだ。,HUMAN_CONTEXT_REVIEWED,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0096_003,gr3_stream_0096,0x96,3,30.420,37.900,1825,2274,,ドラクの心が分からぬ今、我々にできるのはドラクを守ることだけ。,HUMAN_CONTEXT_REVIEWED,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0096_004,gr3_stream_0096,0x96,4,38.699,41.800,2322,2508,,早々に立ち去れ。,HUMAN_CONTEXT_REVIEWED,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0096_005,gr3_stream_0096,0x96,5,42.379,47.800,2543,2868,,アルフィナがそのコミュートなんだ！やばいことが起こってるんだよ！,HUMAN_CONTEXT_REVIEWED,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0096_006,gr3_stream_0096,0x96,6,48.339,53.200,2900,3192,,お願いです。ドラク様に会わせてください。,HUMAN_CONTEXT_REVIEWED,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
gr3_0096_007,gr3_stream_0096,0x96,7,53.859,56.600,3232,3396,,私がいれば、お言葉がいただけます。,HUMAN_CONTEXT_REVIEWED,,PENDING_TRANSLATION,,PENDING_RUNTIME_MAPPING,
