resource_path,disc1_lsn,disc2_lsn,disc1_size,disc2_size,disc1_sha256,disc2_sha256,byte_identical
DATA/01050901.MDZ,0x1E2547,0x1D079F,3861903,3861903,ad976adb41a9c8f648432d043af5941d46de3b4abc3390c1af703fb9646c79fe,ad976adb41a9c8f648432d043af5941d46de3b4abc3390c1af703fb9646c79fe,1
DATA/01050902.MDZ,0x1E2CA5,0x1D0EFD,5202194,5202194,8a561f894b6507f35816fe3f64ec540daa739954bb802145b8f028e6fc73a836,8a561f894b6507f35816fe3f64ec540daa739954bb802145b8f028e6fc73a836,1
DATA/01051101.MDZ,0x1E3692,0x1D18EA,2317594,2317594,af45fc5604e5bc326400bef1a4d4db0f01fc62266aa6392c9450ea862c37f1c3,af45fc5604e5bc326400bef1a4d4db0f01fc62266aa6392c9450ea862c37f1c3,1
DATA/01051201.MDZ,0x1E3AFE,0x1D1D56,3555397,3555397,94532a1de97bfd16c4c9783cb09bd70253d86cc52a613d08b70987731734f2f3,94532a1de97bfd16c4c9783cb09bd70253d86cc52a613d08b70987731734f2f3,1
DATA/01051401.MDZ,0x1E41C7,0x1D241F,9087731,9087731,b8bd41d7d7d99049edcf3b565e8317aca29f895f3d5c9350de8ca32d7e29124c,b8bd41d7d7d99049edcf3b565e8317aca29f895f3d5c9350de8ca32d7e29124c,1
DATA/01060101.MDZ,0x1E531D,0x1D3575,3336523,3336523,01b16a78957e046d77ad19d3fc8b3a7bcb74abffdd5444e5cb190673a4c72f50,01b16a78957e046d77ad19d3fc8b3a7bcb74abffdd5444e5cb190673a4c72f50,1
DATA/01060501.MDZ,0x1E597B,0x1D3BD3,5203677,5203677,965d4e7b02e4db71e6af54e29a9f5ee19bca975a3328ddc0e8025a56fe9b7b94,965d4e7b02e4db71e6af54e29a9f5ee19bca975a3328ddc0e8025a56fe9b7b94,1
DATA/01060601.MDZ,0x1E6368,0x1D45C0,3096772,3096772,c7b63c7d32ccb482554d6447d87d42d8966fb6624011f2f9705ecec4a7684f92,c7b63c7d32ccb482554d6447d87d42d8966fb6624011f2f9705ecec4a7684f92,1
DATA/01060701.MDZ,0x1E6951,0x1D4BA9,4783927,4783927,816f6cb064845eb8de5265d37a189dfadaf240812ae017f3fc900fe1c6b096ee,816f6cb064845eb8de5265d37a189dfadaf240812ae017f3fc900fe1c6b096ee,1
DATA/01060801.MDZ,0x1E7271,0x1D54C9,5346672,5346672,a2ecff691afea7db4f8e539ef8825b19c11fa421a3448f866d1a6fb3c0b1b889,a2ecff691afea7db4f8e539ef8825b19c11fa421a3448f866d1a6fb3c0b1b889,1
DATA/01060901.MDZ,0x1E7CA4,0x1D5EFC,1283194,1283194,0e899c6f10fa7f320b6811bf4bb1cf3479248d224f2baea4352284e89bea502f,0e899c6f10fa7f320b6811bf4bb1cf3479248d224f2baea4352284e89bea502f,1
DATA/01070101.MDZ,0x1E7F17,0x1D616F,3774737,3774737,c61f4185c694deb3e907f8efab6a43e14d10daf94e590a0518f8fca53b6caebf,c61f4185c694deb3e907f8efab6a43e14d10daf94e590a0518f8fca53b6caebf,1
DATA/01070301.MDZ,0x1E864B,0x1D68A3,4608572,4608572,d0bbfe69adccba9af900315471c87c38c57b6e4a7b79a5e5a518337789a29310,d0bbfe69adccba9af900315471c87c38c57b6e4a7b79a5e5a518337789a29310,1
DATA/01070401.MDZ,0x1E8F16,0x1D716E,2284156,2284156,792827ab3456106d5d78ea85dfc0714e0418eb8fd1d1b55395b79417ae41cce2,792827ab3456106d5d78ea85dfc0714e0418eb8fd1d1b55395b79417ae41cce2,1
DATA/01070501.MDZ,0x1E9372,0x1D75CA,4550508,4550508,f0c464cee948721847f10df39fd2871c8b99ae8dcdfc187e4e673c8571e9e5c9,f0c464cee948721847f10df39fd2871c8b99ae8dcdfc187e4e673c8571e9e5c9,1
DATA/01080101.MDZ,0x1E9C20,0x1D7E78,5577197,5577197,7d5593a6b7ee58327758c184415b1b4856843257627e449459dec827340382a2,7d5593a6b7ee58327758c184415b1b4856843257627e449459dec827340382a2,1
DATA/01080301.MDZ,0x1EA6C4,0x1D891C,6359043,6359043,b9544274462c1a1bf46262f7533a8f18fd32ec363bdd71389a9386f1127a10c1,b9544274462c1a1bf46262f7533a8f18fd32ec363bdd71389a9386f1127a10c1,1
DATA/01080303.MDZ,0x1EB2E6,0x1D953E,3599705,3599705,ef66590c28e9b74eef1a7dae8e64371aa8fbeb7f16f18f8636306bdd9f82e8da,ef66590c28e9b74eef1a7dae8e64371aa8fbeb7f16f18f8636306bdd9f82e8da,1
DATA/01080501.MDZ,0x1EB9C4,0x1D9C1C,5092763,5092763,08f2899efead527898bf6427febf42be256a01fc05a888344433df66f3281f60,08f2899efead527898bf6427febf42be256a01fc05a888344433df66f3281f60,1
DATA/01080502.MDZ,0x1EC37B,0x1DA5D3,3221551,3221551,bac21a04e4b62b7a3a39fdbfe4e7f2be71038d458bf154463bc5864eb3fbb36a,bac21a04e4b62b7a3a39fdbfe4e7f2be71038d458bf154463bc5864eb3fbb36a,1
DATA/01080503.MDZ,0x1EC9A1,0x1DABF9,3508123,3508123,52411cbe72803c9ea687cb2843fcdbb916982d11511e36219df415d5c3c6703c,52411cbe72803c9ea687cb2843fcdbb916982d11511e36219df415d5c3c6703c,1
DATA/01080504.MDZ,0x1ED052,0x1DB2AA,3456279,3456279,be0db355e967c29043fb6ef49ce1b68310a2ac1b3ffead5db8a3742aae1862d2,be0db355e967c29043fb6ef49ce1b68310a2ac1b3ffead5db8a3742aae1862d2,1
DATA/01080505.MDZ,0x1ED6EA,0x1DB942,4123477,4123477,3e0c6dc55124ffcecebfc4b867f84c5d920d6aa34fecab13039da7d64f1f3f4d,3e0c6dc55124ffcecebfc4b867f84c5d920d6aa34fecab13039da7d64f1f3f4d,1
DATA/01080701.MDZ,0x1EDEC8,0x1DC120,1471378,1471378,f2173a00cef3cf28dbff25ddf7792179509be570bcd6a4741d9f4973f5309e48,f2173a00cef3cf28dbff25ddf7792179509be570bcd6a4741d9f4973f5309e48,1
DATA/01080801.MDZ,0x1EE197,0x1DC3EF,2470747,2470747,949373d79735ba21602088ecb539b480206bd4513e0b64bad460a0a28748a52b,949373d79735ba21602088ecb539b480206bd4513e0b64bad460a0a28748a52b,1
DATA/01080901.MDZ,0x1EE64E,0x1DC8A6,6249889,6249889,64226c81b73333fbc0310fa518acd4f50ec92f13617d32c3ee54c69bbb337d42,64226c81b73333fbc0310fa518acd4f50ec92f13617d32c3ee54c69bbb337d42,1
DATA/01081002.MDZ,0x1EF23A,0x1DD492,5303362,5303362,24c9b23073e6cbdd818816f29884eead5131b0d4cc8396cdf76ca9872fc604cb,24c9b23073e6cbdd818816f29884eead5131b0d4cc8396cdf76ca9872fc604cb,1
DATA/01090101.MDZ,0x1EFC58,0x1DDEB0,4086037,4086037,72b2ec320c47702cfa2f27cfa291a05872ede53e98885601a5d5a707ac8331b5,72b2ec320c47702cfa2f27cfa291a05872ede53e98885601a5d5a707ac8331b5,1
DATA/01090103.MDZ,0x1F0424,0x1DE67C,3152679,3152679,589356367abd27e99418579322142aa759b364b8de230834e161a23edc44c2a6,589356367abd27e99418579322142aa759b364b8de230834e161a23edc44c2a6,1
DATA/01090401.MDZ,0x1F0A28,0x1DEC80,1100201,1100201,0ca920183b17125c6e8d355b18166b09ae8055673bbad70f889544abe5a4c9e6,0ca920183b17125c6e8d355b18166b09ae8055673bbad70f889544abe5a4c9e6,1
DATA/01090701.MDZ,0x1F0C42,0x1DEE9A,5605832,5605832,8cbe89610395cacfa66ab67717ebddfacebbf5bc2d67783169810b62710d2847,8cbe89610395cacfa66ab67717ebddfacebbf5bc2d67783169810b62710d2847,1
DATA/01090702.MDZ,0x1F16F4,0x1DF94C,4992758,4992758,698222849b0c87e12f89a4f23cd417caa8162add26a9596f6367a64aae6b9bf6,698222849b0c87e12f89a4f23cd417caa8162add26a9596f6367a64aae6b9bf6,1
DATA/01090901.MDZ,0x1F207A,0x1E02D2,3296523,3296523,2dc3ccef346ae9e6ccb4b1be84b7bf9ab65b40e352a45b0555f8bdbb9b5a9f33,2dc3ccef346ae9e6ccb4b1be84b7bf9ab65b40e352a45b0555f8bdbb9b5a9f33,1
DATA/01091001.MDZ,0x1F26C4,0x1E091C,2796007,2796007,dae847dc35f1f7bf81c5120e2683dbd7e452c2f92cc886b1d3c72fe5aab2e450,dae847dc35f1f7bf81c5120e2683dbd7e452c2f92cc886b1d3c72fe5aab2e450,1
DATA/01100101.MDZ,0x1F2C1A,0x1E0E72,4487659,4487659,58182754e0a9cbc12f3371431c7a06d224471040fa02c0ed697d51c7997d3a15,58182754e0a9cbc12f3371431c7a06d224471040fa02c0ed697d51c7997d3a15,1
DATA/01100301.MDZ,0x1F34AA,0x1E1702,4376796,4376796,c69b3d08105b5d1174306fdcbb06e5fd236770ebb26e3718ef511f4ccb2d9ecc,c69b3d08105b5d1174306fdcbb06e5fd236770ebb26e3718ef511f4ccb2d9ecc,1
DATA/01100401.MDZ,0x1F3D04,0x1E1F5C,3144225,3144225,47409be382fe168301e259cd0c40dd7682f5fda792001c7e7dc6b9c7ecd1756c,47409be382fe168301e259cd0c40dd7682f5fda792001c7e7dc6b9c7ecd1756c,1
DATA/01100501.MDZ,0x1F4304,0x1E255C,4760013,4760013,645204b8f39f8b96337944695bdcb489c965d0f6717f5294a611d13f2308a5d6,645204b8f39f8b96337944695bdcb489c965d0f6717f5294a611d13f2308a5d6,1
DATA/01110401.MDZ,0x1F4C19,0x1E2E71,3378061,3378061,8ab3f16dedd74b036d10c84870a694d05be1b60e006e6371a2b2aa1a886812c7,8ab3f16dedd74b036d10c84870a694d05be1b60e006e6371a2b2aa1a886812c7,1
DATA/01110701.MDZ,0x1F528B,0x1E34E3,4130330,4130330,e006a83fefb04335d896941bc87392c42d25bfcfa97bc14f92d46f78da71332f,e006a83fefb04335d896941bc87392c42d25bfcfa97bc14f92d46f78da71332f,1
DATA/01110801.MDZ,0x1F5A6C,0x1E3CC4,5344365,5344365,c57507fa4c3c858f75d997deaa6be554043de391de41fcb8cfdaddf493ca47f3,c57507fa4c3c858f75d997deaa6be554043de391de41fcb8cfdaddf493ca47f3,1
DATA/01110802.MDZ,0x1F649E,0x1E46F6,1738240,1738240,6108218cb88f9ee9ce09627fb3e79e0dfd2da2f7f9d4e31f6c7990832f67abfe,6108218cb88f9ee9ce09627fb3e79e0dfd2da2f7f9d4e31f6c7990832f67abfe,1
DATA/01111101.MDZ,0x1F67EF,0x1E4A47,1961137,1961137,6fa9f0ac1df73a156dab56c78799e8cced0a968b2c974a5411e97a34542741eb,6fa9f0ac1df73a156dab56c78799e8cced0a968b2c974a5411e97a34542741eb,1
DATA/01111201.MDZ,0x1F6BAD,0x1E4E05,5876483,5876483,c5cbb167c714808d7ee39f5ca0de20f1d43e48d6b0d06a27b2d4d7a6568d84f3,c5cbb167c714808d7ee39f5ca0de20f1d43e48d6b0d06a27b2d4d7a6568d84f3,1
DATA/01111301.MDZ,0x1F76E3,0x1E593B,3996810,3996810,7b6dc2073cfd8eb4682bde94087c6ee3f9d5ec85e1d13c6cdce1c342f57a1612,7b6dc2073cfd8eb4682bde94087c6ee3f9d5ec85e1d13c6cdce1c342f57a1612,1
DATA/01111401.MDZ,0x1F7E83,0x1E60DB,3260738,3260738,498b618a4e634caa3dc86aa093a8e3bd6400f1d374be1be95b24c098232ae02e,498b618a4e634caa3dc86aa093a8e3bd6400f1d374be1be95b24c098232ae02e,1
DATA/01120101.MDZ,0x1F84BC,0x1E6714,4797289,4797289,f8db8d921f73b62e3e4d82d16f13c354c6cc1e1add6649378b7a0b4fd5bdc998,f8db8d921f73b62e3e4d82d16f13c354c6cc1e1add6649378b7a0b4fd5bdc998,1
DATA/01120102.MDZ,0x1F8DE3,0x1E703B,7179041,7179041,95c57df40127bb6b41c4f81ee7d81a00206d694038ca823f778ce04a7fbd5af5,95c57df40127bb6b41c4f81ee7d81a00206d694038ca823f778ce04a7fbd5af5,1
DATA/01120301.MDZ,0x1F9B95,0x1E7DED,4851632,4851632,421e8c68114966523630acac15e987d793e601a381d6ab64b2574d71f9f75d43,421e8c68114966523630acac15e987d793e601a381d6ab64b2574d71f9f75d43,1
DATA/01120501.MDZ,0x1FA4D6,0x1E872E,3914198,3914198,49119854e12929c1891dd108a94417918348d8b14ccbb66ba97ab6d15ac09251,49119854e12929c1891dd108a94417918348d8b14ccbb66ba97ab6d15ac09251,1
DATA/01140201.MDZ,0x1FAC4E,0x1E8EA6,7451467,7451467,30abe9514b1d86e2dfcc7322ea3514102f9661bc42b7255897e269d92790cc12,30abe9514b1d86e2dfcc7322ea3514102f9661bc42b7255897e269d92790cc12,1
DATA/01140301.MDZ,0x1FBA85,0x1E9CDD,4722069,4722069,0198f76c476533b577b9763627bb581beff3bdbf57ca54250a79722d6b1d9857,0198f76c476533b577b9763627bb581beff3bdbf57ca54250a79722d6b1d9857,1
DATA/01140401.MDZ,0x1FC387,0x1EA5DF,2511347,2511347,af0acb1dc7dc9b9933c1f87b12cf6f9143050b73885ee7a73ee91c3e23535ee9,af0acb1dc7dc9b9933c1f87b12cf6f9143050b73885ee7a73ee91c3e23535ee9,1
DATA/01140501.MDZ,0x1FC852,0x1EAAAA,6100650,6100650,a408f55c2a6a38cba3472ea9071116542c9e2ea58f2496ba92c6c57f816de48b,a408f55c2a6a38cba3472ea9071116542c9e2ea58f2496ba92c6c57f816de48b,1
DATA/01140502.MDZ,0x1FD3F5,0x1EB64D,7600770,7600770,b0b7e46f7b7fbad0209a472db5498dfbc335d95a5e63d279d45f4abf81936311,b0b7e46f7b7fbad0209a472db5498dfbc335d95a5e63d279d45f4abf81936311,1
DATA/01140801.MDZ,0x1FE275,0x1EC4CD,6402089,6402089,232a8c75ec1af43da74f1e75330b290a56bb31824eb933e24c4e1a9bf1e77d4b,232a8c75ec1af43da74f1e75330b290a56bb31824eb933e24c4e1a9bf1e77d4b,1
DATA/01140901.MDZ,0x1FEEAC,0x1ED104,8605243,8605243,072d829d774628e3a54fd13da60199040608389af2c634ff803832aca354c6ff,072d829d774628e3a54fd13da60199040608389af2c634ff803832aca354c6ff,1
DATA/01141001.MDZ,0x1FFF16,0x1EE16E,4490557,4490557,3c9fd00ed35818a688c1fb10c976459ba566e9eb66b4f8939af01cc6b62e29f1,3c9fd00ed35818a688c1fb10c976459ba566e9eb66b4f8939af01cc6b62e29f1,1
DATA/01150201.MDZ,0x2007A7,0x1EE9FF,5302918,5302918,776921e6895599388bca056064bdcf9b4e7371e8f7c00a12c9194f4bdae606a5,776921e6895599388bca056064bdcf9b4e7371e8f7c00a12c9194f4bdae606a5,1
DATA/01150301.MDZ,0x2011C5,0x1EF41D,5112731,5112731,64c56ce1c06e0e28a8e198e5331a8299865ccc7ba08f0f7a72eae0b88c9cc5fc,64c56ce1c06e0e28a8e198e5331a8299865ccc7ba08f0f7a72eae0b88c9cc5fc,1
DATA/01150401.MDZ,0x201B86,0x1EFDDE,549732,549732,df0dec7522a6413e3ae858407b2622710eaac7d59e17d632bf8362d3dc6012f3,df0dec7522a6413e3ae858407b2622710eaac7d59e17d632bf8362d3dc6012f3,1
DATA/01160101.MDZ,0x201C93,0x1EFEEB,2129137,2129137,541d62eddca8f52a9d211139f242125884aa6766602eb6d905fd6cebe361efad,541d62eddca8f52a9d211139f242125884aa6766602eb6d905fd6cebe361efad,1
DATA/01160201.MDZ,0x2020A3,0x1F02FB,4253262,4253262,58c051eeb7ce6fd05afcd5fdb686e8ce742a9cd33dbfe9fc5016739dfc2cbc2f,58c051eeb7ce6fd05afcd5fdb686e8ce742a9cd33dbfe9fc5016739dfc2cbc2f,1
DATA/01160301.MDZ,0x2028C0,0x1F0B18,3777930,3777930,5dcbe865d6352005781c09833abb7337d3160544765acfb4b1e960cd8a8f5823,5dcbe865d6352005781c09833abb7337d3160544765acfb4b1e960cd8a8f5823,1
DATA/01160501.MDZ,0x202FF5,0x1F124D,6261449,6261449,5f02ef4e81937c55f4e8d95ea8729a8292c30c4b0f38d910b93b8acc3bc5b608,5f02ef4e81937c55f4e8d95ea8729a8292c30c4b0f38d910b93b8acc3bc5b608,1
DATA/01160601.MDZ,0x203BE7,0x1F1E3F,5233071,5233071,7c12dc3a058a4def977a2c78e90e44404736dc55f53397f6396deb4c17edcd7b,7c12dc3a058a4def977a2c78e90e44404736dc55f53397f6396deb4c17edcd7b,1
DATA/01160701.MDZ,0x2045E3,0x1F283B,6995348,6995348,d45e70c4ec8eb0d56cb9d1d92e44e6eb782bbed7cb038d694dc77ff3c3ff2d00,d45e70c4ec8eb0d56cb9d1d92e44e6eb782bbed7cb038d694dc77ff3c3ff2d00,1
DATA/01160901.MDZ,0x20533B,0x1F3593,3008481,3008481,5932eda03978ac06309b4add2b08f58b380f41d511649ebf15cf9ca2c624b606,5932eda03978ac06309b4add2b08f58b380f41d511649ebf15cf9ca2c624b606,1
DATA/01170301.MDZ,0x2058F8,0x1F3B50,4638025,4638025,aa553dd95a68cda376150e9703d2b292fe733571e6632e4de215812beb6168ed,aa553dd95a68cda376150e9703d2b292fe733571e6632e4de215812beb6168ed,1
DATA/01170401.MDZ,0x2061D1,0x1F4429,5073055,5073055,c9a50620575243e5cb6af5207b2e11be576310a7d15745abf027de2648cf3b3f,c9a50620575243e5cb6af5207b2e11be576310a7d15745abf027de2648cf3b3f,1
DATA/01170402.MDZ,0x206B7F,0x1F4DD7,7322932,7322932,9bd9d1ad0e9c6c077a0e9938849fe5a4a7c44b0de814c56f20e9d81f146a42cc,9bd9d1ad0e9c6c077a0e9938849fe5a4a7c44b0de814c56f20e9d81f146a42cc,1
DATA/01170403.MDZ,0x207977,0x1F5BCF,6620751,6620751,7b2ca2834bba52efd30e6fb7c13cd311506ebd179029ef2b6f3019c766e18e21,7b2ca2834bba52efd30e6fb7c13cd311506ebd179029ef2b6f3019c766e18e21,1
DATA/01170601.MDZ,0x208618,0x1F6870,5432563,5432563,1979a1a5c8b9a6dfd0977b0f366643cf4ba35f38058e8664b1c12da0d444901e,1979a1a5c8b9a6dfd0977b0f366643cf4ba35f38058e8664b1c12da0d444901e,1
DATA/01180101.MDZ,0x209075,0x1F72CD,4676600,4676600,d439766879f4a0fc698b228b63c9585b803efc58199609e28124a1a91bc37a3c,d439766879f4a0fc698b228b63c9585b803efc58199609e28124a1a91bc37a3c,1
DATA/01180301.MDZ,0x209961,0x1F7BB9,6426917,6426917,8b1aa69a057d65ecfbaad57cfab10c8bb3ad94fe4518f096edbad572e7ae3e92,8b1aa69a057d65ecfbaad57cfab10c8bb3ad94fe4518f096edbad572e7ae3e92,1
DATA/01180501.MDZ,0x20A5A4,0x1F87FC,4096047,4096047,05c4f767392f43913300d1f35c3769cdd451af1ddf5d7f072ab5dcb4851c9ce1,05c4f767392f43913300d1f35c3769cdd451af1ddf5d7f072ab5dcb4851c9ce1,1
DATA/01180604.MDZ,0x20AD75,0x1F8FCD,2763181,2763181,24650c897f7490df52e7878e251f65fab3ec08e404e9b07ae2b5a20500e49c21,24650c897f7490df52e7878e251f65fab3ec08e404e9b07ae2b5a20500e49c21,1
DATA/01190301.MDZ,0x20B2BB,0x1F9513,6008381,6008381,0b5236d65e8e3974fb53ca985d5828dfc09e01dbccf5b1d97b120bf08d73d9c4,0b5236d65e8e3974fb53ca985d5828dfc09e01dbccf5b1d97b120bf08d73d9c4,1
DATA/01200101.MDZ,0x20BE31,0x1FA089,7376995,7376995,b35cc4a9a4261208611bf0174666738de1bab1c44d4f86372f0449e45f449ec7,b35cc4a9a4261208611bf0174666738de1bab1c44d4f86372f0449e45f449ec7,1
DATA/01200103.MDZ,0x20CC44,0x1FAE9C,3546678,3546678,4b88da16be6be8451276708f6b0d77c1566cedc1827480bc762234c1a28bba37,4b88da16be6be8451276708f6b0d77c1566cedc1827480bc762234c1a28bba37,1
DATA/01200105.MDZ,0x20D308,0x1FB560,6549998,6549998,39fc025e3f82b2ee41685b05cb03dcae2e91dc5a3bfaa3fb989e892e16aa3ab0,39fc025e3f82b2ee41685b05cb03dcae2e91dc5a3bfaa3fb989e892e16aa3ab0,1
DATA/01210101.MDZ,0x20DF87,0x1FC1DF,3043362,3043362,e752126a54391ea8deb2530820cce813da3ba5d94c278a7a081946543e71adf8,e752126a54391ea8deb2530820cce813da3ba5d94c278a7a081946543e71adf8,1
DATA/01210301.MDZ,0x20E556,0x1FC7AE,2314993,2314993,8bf3bb410d471f693cd809036aed65563e2612d8de843dfd704a1262e90c7e1d,8bf3bb410d471f693cd809036aed65563e2612d8de843dfd704a1262e90c7e1d,1
DATA/01210401.MDZ,0x20E9C1,0x1FCC19,3019192,3019192,9292f4b39c6c830c7d3afd91989271418f656ac4e859a06f07a3a488b18a4bfa,9292f4b39c6c830c7d3afd91989271418f656ac4e859a06f07a3a488b18a4bfa,1
DATA/01210501.MDZ,0x20EF84,0x1FD1DC,1379845,1379845,99bd80421f3631dfc2daa8b502372ff1a70930d5742b75dbcb07c01eb1b16338,99bd80421f3631dfc2daa8b502372ff1a70930d5742b75dbcb07c01eb1b16338,1
DATA/01210502.MDZ,0x20F226,0x1FD47E,2699132,2699132,f384a9777157f323d144cd472fc0fd72c23a02169ada2d772a92535da3018d74,f384a9777157f323d144cd472fc0fd72c23a02169ada2d772a92535da3018d74,1
DATA/01210701.MDZ,0x20F74C,0x1FD9A4,4168218,4168218,85f7a6e03c0c2a6545cfce7c7f0cc8ad33d0a1f9af7dec0c24e0f7a3eac060dd,85f7a6e03c0c2a6545cfce7c7f0cc8ad33d0a1f9af7dec0c24e0f7a3eac060dd,1
DATA/01210801.MDZ,0x20FF40,0x1FE198,2944615,2944615,62f2db1645167cdb7e23b67db7b824c712752783c3f5bb382ff5863797f418f7,62f2db1645167cdb7e23b67db7b824c712752783c3f5bb382ff5863797f418f7,1
DATA/01210802.MDZ,0x2104DE,0x1FE736,5490773,5490773,8697ced8026564bb1a63d7003c2dd500991aa6f33f1f96e18fcb42598e55fcf8,8697ced8026564bb1a63d7003c2dd500991aa6f33f1f96e18fcb42598e55fcf8,1
DATA/01211001.MDZ,0x210F58,0x1FF1B0,3983938,3983938,cd3305b3413aee1fe4f32c864144008635394c46ee3f5ae91fefda14eb240a54,cd3305b3413aee1fe4f32c864144008635394c46ee3f5ae91fefda14eb240a54,1
DATA/01211801.MDZ,0x2116F2,0x1FF94A,4791842,4791842,688de263d51f3b0812771a9097fdbf2b9d786daac030057d66eb2a4226710dec,688de263d51f3b0812771a9097fdbf2b9d786daac030057d66eb2a4226710dec,1
DATA/01230101.MDZ,0x212016,0x20026E,3027354,3027354,aedfcf5fd83955cc59c41652226e162d162e05deaf0318f6150da4d9e75d10ae,aedfcf5fd83955cc59c41652226e162d162e05deaf0318f6150da4d9e75d10ae,1
DATA/01230102.MDZ,0x2125DD,0x200835,5188842,5188842,d7a6f0a523c27de647d96b0d700aaadae1a4b54a38de1dca043638247625e369,d7a6f0a523c27de647d96b0d700aaadae1a4b54a38de1dca043638247625e369,1
DATA/01230401.MDZ,0x212FC3,0x20121B,6714445,6714445,0c033a027b36c7a5d6800de9d72380c9821525cdae766c29e4cc5d2673d9b0e9,0c033a027b36c7a5d6800de9d72380c9821525cdae766c29e4cc5d2673d9b0e9,1
DATA/01230601.MDZ,0x213C92,0x201EEA,8965455,8965455,f724c964df56f6a25cc617d052ae66edaa76cf83d94869a9d2588c1150ad4457,f724c964df56f6a25cc617d052ae66edaa76cf83d94869a9d2588c1150ad4457,1
DATA/01230701.MDZ,0x214DAC,0x203004,3860771,3860771,26f9c135a65220a5c162623fc875350cb6df7fa74a4e6b7549c50705939d4426,26f9c135a65220a5c162623fc875350cb6df7fa74a4e6b7549c50705939d4426,1
DATA/01230901.MDZ,0x21550A,0x203762,6383281,6383281,a5781ace22ceebeffb32c562cde21c63ce40a01de711a220fc6116baf296ec07,a5781ace22ceebeffb32c562cde21c63ce40a01de711a220fc6116baf296ec07,1
DATA/01240301.MDZ,0x216137,0x20438F,5836360,5836360,080a2de17266437792f2b4697560142f6b61dab86f7f58272b9481bde727d336,080a2de17266437792f2b4697560142f6b61dab86f7f58272b9481bde727d336,1
DATA/01240401.MDZ,0x216C59,0x204EB1,4074428,4074428,4d7bef0fe364a406eed4a5bafcdcebd0f850681ecc4d00a62949fc747f66be98,4d7bef0fe364a406eed4a5bafcdcebd0f850681ecc4d00a62949fc747f66be98,1
DATA/01240402.MDZ,0x21741F,0x205677,3913923,3913923,8438329592a8faee6d86d9260d1396429a05ba395900ea290888dd052bb3a608,8438329592a8faee6d86d9260d1396429a05ba395900ea290888dd052bb3a608,1
DATA/01240501.MDZ,0x217B97,0x205DEF,3926152,3926152,2ff8b2d4ad6cc8ca41369326cd720f0eeb465310e5ff88f27f5dfbedef7525a9,2ff8b2d4ad6cc8ca41369326cd720f0eeb465310e5ff88f27f5dfbedef7525a9,1
DATA/01240601.MDZ,0x218315,0x20656D,5452828,5452828,19fc834602317b438c8aade93ef731ff86d281650ae2ee73d7599500dd39c8ff,19fc834602317b438c8aade93ef731ff86d281650ae2ee73d7599500dd39c8ff,1
DATA/01240701.MDZ,0x218D7C,0x206FD4,6247458,6247458,ca6e41e4a4aa3fc18a3bb4ff84c92fa06ed8e8b2de7b145b64b39462481b9b64,ca6e41e4a4aa3fc18a3bb4ff84c92fa06ed8e8b2de7b145b64b39462481b9b64,1
DATA/01240801.MDZ,0x219967,0x207BBF,3589722,3589722,2ab8bbdf097570a6d42044a281487188b65d98bfcc567ed1d78b9380dbc4487a,2ab8bbdf097570a6d42044a281487188b65d98bfcc567ed1d78b9380dbc4487a,1
DATA/01250101.MDZ,0x21A040,0x208298,1965132,1965132,452db02f652d505b93d388590bd9be4356b64018a305d02889e0433c595ab2e9,452db02f652d505b93d388590bd9be4356b64018a305d02889e0433c595ab2e9,1
DATA/01250401.MDZ,0x21A400,0x208658,6261162,6261162,e803e3c7be8d7d3b6e64ceab79f02816ae73d530ff8807712ac077da8505c1da,e803e3c7be8d7d3b6e64ceab79f02816ae73d530ff8807712ac077da8505c1da,1
DATA/01250501.MDZ,0x21AFF2,0x20924A,2952961,2952961,cc56c8895a2c68553b22d529b7a4fc4ab073a873105c7436282758e7de85c1d9,cc56c8895a2c68553b22d529b7a4fc4ab073a873105c7436282758e7de85c1d9,1
DATA/01250801.MDZ,0x21B594,0x2097EC,4533618,4533618,657fa2370b18ff36a77c40bbbdc90977a26ed7137ca6262c8918d32cf693369a,657fa2370b18ff36a77c40bbbdc90977a26ed7137ca6262c8918d32cf693369a,1
DATA/01250901.MDZ,0x21BE3A,0x20A092,3760552,3760552,e0effe76893825e77ee121e78d099600f91aa26b9424708916f876daf72d4159,e0effe76893825e77ee121e78d099600f91aa26b9424708916f876daf72d4159,1
DATA/01260101.MDZ,0x21C567,0x20A7BF,2288037,2288037,bdabdfe51e1a271d92388bebd620a2ce51df9de3b696bd9e6ee1a3115319792c,bdabdfe51e1a271d92388bebd620a2ce51df9de3b696bd9e6ee1a3115319792c,1
DATA/01260102.MDZ,0x21C9C5,0x20AC1D,5531117,5531117,325514a918574ad9e694e1ec36b1b11234e668ecc9a14c657f8e5e7d2cc27bb4,325514a918574ad9e694e1ec36b1b11234e668ecc9a14c657f8e5e7d2cc27bb4,1
DATA/01260201.MDZ,0x21D452,0x20B6AA,7717287,7717287,b25f3521c867b66ac57a848025ea84c0a95437bb796d9d4e724a1dce9e81cba2,b25f3521c867b66ac57a848025ea84c0a95437bb796d9d4e724a1dce9e81cba2,1
DATA/01260701.MDZ,0x21E30B,0x20C563,1881324,1881324,738ade00464f2bcde570839cbbd5c914ef5aba41e1df6b5dc250fd94c871ae0d,738ade00464f2bcde570839cbbd5c914ef5aba41e1df6b5dc250fd94c871ae0d,1
