entry_index,stream_key,key_bit_0x800,start_sector,end_sector,source_offset,size_bytes,channels,sample_rate,header_size,interleave,duration_ms,reference_count,sample_ids,classification,confidence,notes
247,0xF8,0,0x427C8,0x4280D,0x213E4000,141312,1,24000,0x800,0x800,10155,218,0x602;0x603;0x604;0x605;0x606;0x607;0x608;0x609;0x60A;0x60B;0x60C;0x60D;0x60E;0x60F;0x610;0x611;0x612;0x613;0x616;0x617;0x618;0x619;0x620;0x621;0x622;0x623;0x626;0x627;0x628;0x629;0x62A;0x62B;0x62C;0x62D;0x656;0x657;0x658;0x659;0x66A;0x66B;0x66C;0x66D;0x67E;0x67F;0x680;0x681;0x688;0x689;0x68A;0x68B;0x68C;0x68D;0x68E;0x68F;0x692;0x693;0x694;0x695;0x69E;0x69F;0x6A0;0x6A1;0x6A2;0x6A3;0x6A4;0x6A5;0x6A6;0x6A7;0x6A8;0x6A9;0x6AA;0x6AB;0x6AC;0x6AD;0x6AE;0x6AF;0x6B0;0x6B1;0x6C0;0x6C1;0x6D8;0x6D9;0x6DA;0x6DB;0x6DC;0x6DD;0x6DE;0x6DF;0x6E4;0x6E5;0x6E6;0x6E7;0x6E8;0x6E9;0x6EA;0x6EB;0x6EC;0x6ED;0x6EE;0x6EF;0x6F0;0x6F1;0x6F2;0x6F3;0x6F6;0x6F7;0x6F8;0x6F9;0x6FA;0x6FB;0x6FC;0x6FD;0x6FE;0x6FF;0x700;0x701;0x702;0x703;0x704;0x705;0x706;0x707;0x708;0x709;0x70A;0x70B;0x70C;0x70D;0x70E;0x70F;0x710;0x711;0x712;0x713;0x714;0x715;0x716;0x717;0x718;0x719;0x71A;0x71B;0x71C;0x71D;0x71E;0x71F;0x720;0x721;0x722;0x723;0x724;0x725;0x740;0x741;0x742;0x743;0x744;0x745;0x746;0x747;0x748;0x749;0x74A;0x74B;0x74C;0x74D;0x74E;0x74F;0x750;0x751;0x752;0x753;0x754;0x755;0x756;0x757;0x758;0x759;0x75A;0x75B;0x75C;0x75D;0x75E;0x75F;0x760;0x761;0x762;0x763;0x764;0x765;0x766;0x767;0x768;0x769;0x76A;0x76B;0x784;0x785;0x794;0x795;0x796;0x797;0x798;0x799;0x79A;0x79B;0x79C;0x79D;0x79E;0x79F;0x7A0;0x7A1;0x7A2;0x7A3;0x7A4;0x7A5;0x7A6;0x7A7,mono_shared_stream,TENTATIVE,mono stream in the shared/event portion; runtime role not yet verified
248,0xF9,0,0x4280D,0x42934,0x21406800,604160,2,24000,0x800,0x800,21952,2,0x624;0x625,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
249,0xFA,0,0x42934,0x42A11,0x2149A000,452608,2,24000,0x800,0x800,16427,2,0x62E;0x62F,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
250,0xFB,0,0x42A11,0x42AD8,0x21508800,407552,2,24000,0x800,0x800,14784,2,0x630;0x631,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
251,0xFC,0,0x42AD8,0x42B55,0x2156C000,256000,2,24000,0x800,0x800,9259,2,0x632;0x633,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
252,0xFD,0,0x42B55,0x42BFA,0x215AA800,337920,2,24000,0x800,0x800,12245,8,0x634;0x635;0x682;0x683;0x684;0x685;0x6D0;0x6D1,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
253,0xFE,0,0x42BFA,0x42CBD,0x215FD000,399360,2,24000,0x800,0x800,14485,4,0x636;0x637;0x638;0x639,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
254,0xFF,0,0x42CBD,0x42CF0,0x2165E800,104448,2,24000,0x800,0x800,3733,24,0x63A;0x63B;0x63E;0x63F;0x642;0x643;0x646;0x647;0x65A;0x65B;0x65E;0x65F;0x662;0x663;0x666;0x667;0x66E;0x66F;0x672;0x673;0x676;0x677;0x67A;0x67B,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
255,0x100,0,0x42CF0,0x42D23,0x21678000,104448,2,24000,0x800,0x800,3733,24,0x63C;0x63D;0x640;0x641;0x644;0x645;0x648;0x649;0x65C;0x65D;0x660;0x661;0x664;0x665;0x668;0x669;0x670;0x671;0x674;0x675;0x678;0x679;0x67C;0x67D,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
256,0x101,0,0x42D23,0x42D58,0x21691800,108544,2,24000,0x800,0x800,3883,6,0x64A;0x64B;0x64C;0x64D;0x64E;0x64F,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
257,0x102,0,0x42D58,0x42DE7,0x216AC000,292864,2,24000,0x800,0x800,10603,2,0x650;0x651,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
258,0x103,0,0x42DE7,0x42E76,0x216F3800,292864,2,24000,0x800,0x800,10603,2,0x652;0x653,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
259,0x104,0,0x42E76,0x42FF7,0x2173B000,788480,2,24000,0x800,0x800,28672,2,0x654;0x655,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
260,0x105,0,0x42FF7,0x4306E,0x217FB800,243712,2,24000,0x800,0x800,8811,6,0x686;0x687;0x69A;0x69B;0x69C;0x69D,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
261,0x106,0,0x4306E,0x43097,0x21837000,83968,2,24000,0x800,0x800,2987,6,0x690;0x691;0x696;0x697;0x698;0x699,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
262,0x107,0,0x43097,0x43152,0x2184B800,382976,2,24000,0x800,0x800,13888,2,0x6B2;0x6B3,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
263,0x108,0,0x43152,0x43213,0x218A9000,395264,2,24000,0x800,0x800,14336,2,0x6B4;0x6B5,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
264,0x109,0,0x43213,0x432D4,0x21909800,395264,2,24000,0x800,0x800,14336,4,0x6B6;0x6B7;0x772;0x773,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
265,0x10A,0,0x432D4,0x4330B,0x2196A000,112640,2,24000,0x800,0x800,4032,6,0x6B8;0x6B9;0x6BA;0x6BB;0x6BC;0x6BD,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
266,0x10B,0,0x4330B,0x433DC,0x21985800,428032,2,24000,0x800,0x800,15531,2,0x6BE;0x6BF,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
267,0x10C,0,0x433DC,0x4347F,0x219EE000,333824,2,24000,0x800,0x800,12096,2,0x6C2;0x6C3,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
268,0x10D,0,0x4347F,0x4353E,0x21A3F800,391168,2,24000,0x800,0x800,14187,2,0x6C4;0x6C5,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
269,0x10E,0,0x4353E,0x435FD,0x21A9F000,391168,2,24000,0x800,0x800,14187,4,0x6C6;0x6C7;0x6D2;0x6D3,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
270,0x10F,0,0x435FD,0x43692,0x21AFE800,305152,2,24000,0x800,0x800,11051,4,0x6C8;0x6C9;0x6CC;0x6CD,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
271,0x110,0,0x43692,0x43727,0x21B49000,305152,2,24000,0x800,0x800,11051,4,0x6CA;0x6CB;0x6CE;0x6CF,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
272,0x111,0,0x43727,0x43802,0x21B93800,448512,2,24000,0x800,0x800,16277,2,0x6D4;0x6D5,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
273,0x112,0,0x43802,0x43865,0x21C01000,202752,2,24000,0x800,0x800,7317,2,0x6D6;0x6D7,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
274,0x113,0,0x43865,0x438FA,0x21C32800,305152,2,24000,0x800,0x800,11051,4,0x6E0;0x6E1;0x6E2;0x6E3,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
275,0x114,0,0x438FA,0x43947,0x21C7D000,157696,2,24000,0x800,0x800,5675,26,0x6F4;0x6F5;0x72A;0x72B;0x72C;0x72D;0x734;0x735;0x736;0x737;0x738;0x739;0x73A;0x73B;0x73C;0x73D;0x73E;0x73F;0x776;0x777;0x778;0x779;0x780;0x781;0x782;0x783,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
276,0x115,0,0x43947,0x43994,0x21CA3800,157696,2,24000,0x800,0x800,5675,6,0x726;0x727;0x728;0x729;0x7A8;0x7A9,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
277,0x116,0,0x43994,0x439B1,0x21CCA000,59392,2,24000,0x800,0x800,2091,8,0x72E;0x72F;0x730;0x731;0x76C;0x76D;0x76E;0x76F,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
278,0x117,0,0x439B1,0x43A4C,0x21CD8800,317440,2,24000,0x800,0x800,11499,2,0x732;0x733,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
279,0x118,0,0x43A4C,0x43AB1,0x21D26000,206848,2,24000,0x800,0x800,7467,2,0x770;0x771,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
280,0x119,0,0x43AB1,0x43AFE,0x21D58800,157696,2,24000,0x800,0x800,5675,2,0x774;0x775,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
281,0x11A,0,0x43AFE,0x43B4D,0x21D7F000,161792,2,24000,0x800,0x800,5824,2,0x77A;0x77B,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
282,0x11B,0,0x43B4D,0x43BA4,0x21DA6800,178176,2,24000,0x800,0x800,6421,4,0x77C;0x77D;0x77E;0x77F,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
283,0x11C,0,0x43BA4,0x43BEB,0x21DD2000,145408,2,24000,0x800,0x800,5227,2,0x786;0x787,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
284,0x11D,0,0x43BEB,0x43C5E,0x21DF5800,235520,2,24000,0x800,0x800,8512,2,0x788;0x789,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
285,0x11E,0,0x43C5E,0x43C83,0x21E2F000,75776,2,24000,0x800,0x800,2688,2,0x78A;0x78B,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
286,0x11F,0,0x43C83,0x43D22,0x21E41800,325632,2,24000,0x800,0x800,11797,4,0x78C;0x78D;0x78E;0x78F,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
287,0x120,0,0x43D22,0x43DBB,0x21E91000,313344,2,24000,0x800,0x800,11349,2,0x790;0x791,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
288,0x121,0,0x43DBB,0x43DFE,0x21EDD800,137216,2,24000,0x800,0x800,4928,2,0x792;0x793,rendered_event_candidate,STRONG,stereo GR3_STR stream referenced by GR3.IDX; runtime event caller not yet verified
289,0x122,0,0x43DFE,0x43E22,0x21EFF000,73728,1,24000,0x800,0x800,5227,38,0x7AA;0x7AB;0x7AC;0x7AD;0x7AE;0x7AF;0x7B0;0x7B1;0x7B2;0x7B3;0x7B4;0x7B5;0x7B6;0x7B7;0x7B8;0x7B9;0x7BA;0x7BB;0x7BC;0x7BD;0x7BE;0x7BF;0x7C0;0x7C1;0x7C2;0x7C3;0x7C4;0x7C5;0x7C6;0x7C7;0x7C8;0x7C9;0x7CA;0x7CB;0x7CC;0x7CD;0x7CE;0x7CF,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
290,0x123,0,0x43E22,0x43E36,0x21F11000,40960,1,24000,0x800,0x800,2837,2,0xFA0;0xFA1,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
291,0x124,0,0x43E36,0x43E4A,0x21F1B000,40960,1,24000,0x800,0x800,2837,2,0xFA2;0xFA3,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
292,0x125,0,0x43E4A,0x43E61,0x21F25000,47104,1,24000,0x800,0x800,3285,2,0xFA4;0xFA5,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
293,0x126,0,0x43E61,0x43E75,0x21F30800,40960,1,24000,0x800,0x800,2837,2,0xFA6;0xFA7,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
294,0x127,0,0x43E75,0x43E89,0x21F3A800,40960,1,24000,0x800,0x800,2837,2,0xFA8;0xFA9,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
295,0x128,0,0x43E89,0x43EA2,0x21F44800,51200,1,24000,0x800,0x800,3584,2,0xFAA;0xFAB,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
296,0x129,0,0x43EA2,0x43EB6,0x21F51000,40960,1,24000,0x800,0x800,2837,2,0xFAC;0xFAD,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
297,0x12A,0,0x43EB6,0x43ECA,0x21F5B000,40960,1,24000,0x800,0x800,2837,2,0xFAE;0xFAF,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
298,0x12B,0,0x43ECA,0x43EDE,0x21F65000,40960,1,24000,0x800,0x800,2837,2,0xFB0;0xFB1,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
299,0x12C,0,0x43EDE,0x43EF2,0x21F6F000,40960,1,24000,0x800,0x800,2837,2,0xFB2;0xFB3,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
300,0x12D,0,0x43EF2,0x43F06,0x21F79000,40960,1,24000,0x800,0x800,2837,2,0xFB4;0xFB5,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
301,0x12E,0,0x43F06,0x43F1A,0x21F83000,40960,1,24000,0x800,0x800,2837,2,0xFB6;0xFB7,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
302,0x12F,0,0x43F1A,0x43F2E,0x21F8D000,40960,1,24000,0x800,0x800,2837,2,0xFB8;0xFB9,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
303,0x130,0,0x43F2E,0x43F42,0x21F97000,40960,1,24000,0x800,0x800,2837,2,0xFBA;0xFBB,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
304,0x131,0,0x43F42,0x43F5A,0x21FA1000,49152,1,24000,0x800,0x800,3435,2,0xFBC;0xFBD,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
305,0x132,0,0x43F5A,0x43F6E,0x21FAD000,40960,1,24000,0x800,0x800,2837,2,0xFBE;0xFBF,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
306,0x133,0,0x43F6E,0x43F82,0x21FB7000,40960,1,24000,0x800,0x800,2837,2,0xFC0;0xFC1,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
307,0x134,0,0x43F82,0x43FA0,0x21FC1000,61440,1,24000,0x800,0x800,4331,2,0xFC2;0xFC3,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
308,0x135,0,0x43FA0,0x43FB4,0x21FD0000,40960,1,24000,0x800,0x800,2837,2,0xFC4;0xFC5,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
309,0x136,0,0x43FB4,0x43FC8,0x21FDA000,40960,1,24000,0x800,0x800,2837,2,0xFC6;0xFC7,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
310,0x137,0,0x43FC8,0x43FDC,0x21FE4000,40960,1,24000,0x800,0x800,2837,2,0xFC8;0xFC9,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
311,0x138,0,0x43FDC,0x43FF0,0x21FEE000,40960,1,24000,0x800,0x800,2837,2,0xFCA;0xFCB,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
312,0x139,0,0x43FF0,0x44004,0x21FF8000,40960,1,24000,0x800,0x800,2837,2,0xFCC;0xFCD,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
313,0x13A,0,0x44004,0x44018,0x22002000,40960,1,24000,0x800,0x800,2837,2,0xFCE;0xFCF,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
314,0x13B,0,0x44018,0x4402C,0x2200C000,40960,1,24000,0x800,0x800,2837,2,0xFD0;0xFD1,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
315,0x13C,0,0x4402C,0x44040,0x22016000,40960,1,24000,0x800,0x800,2837,2,0xFD2;0xFD3,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
316,0x13D,0,0x44040,0x44054,0x22020000,40960,1,24000,0x800,0x800,2837,2,0xFD4;0xFD5,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
317,0x13E,0,0x44054,0x44068,0x2202A000,40960,1,24000,0x800,0x800,2837,2,0xFD6;0xFD7,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
318,0x13F,0,0x44068,0x4408A,0x22034000,69632,1,24000,0x800,0x800,4928,2,0xFD8;0xFD9,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
319,0x140,0,0x4408A,0x440A8,0x22045000,61440,1,24000,0x800,0x800,4331,2,0xFDA;0xFDB,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
320,0x141,0,0x440A8,0x440BC,0x22054000,40960,1,24000,0x800,0x800,2837,2,0xFDC;0xFDD,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
321,0x142,0,0x440BC,0x440D0,0x2205E000,40960,1,24000,0x800,0x800,2837,2,0xFDE;0xFDF,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
322,0x143,0,0x440D0,0x440E4,0x22068000,40960,1,24000,0x800,0x800,2837,2,0xFE0;0xFE1,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
323,0x144,0,0x440E4,0x440F8,0x22072000,40960,1,24000,0x800,0x800,2837,2,0xFE2;0xFE3,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
324,0x145,0,0x440F8,0x4410C,0x2207C000,40960,1,24000,0x800,0x800,2837,2,0xFE4;0xFE5,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
325,0x146,0,0x4410C,0x44120,0x22086000,40960,1,24000,0x800,0x800,2837,2,0xFE6;0xFE7,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
326,0x147,0,0x44120,0x44135,0x22090000,43008,1,24000,0x800,0x800,2987,2,0xFE8;0xFE9,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
327,0x148,0,0x44135,0x44149,0x2209A800,40960,1,24000,0x800,0x800,2837,2,0xFEA;0xFEB,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
328,0x149,0,0x44149,0x4415D,0x220A4800,40960,1,24000,0x800,0x800,2837,2,0xFEC;0xFED,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
329,0x14A,0,0x4415D,0x44171,0x220AE800,40960,1,24000,0x800,0x800,2837,2,0xFEE;0xFEF,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
330,0x14B,0,0x44171,0x44185,0x220B8800,40960,1,24000,0x800,0x800,2837,2,0xFF0;0xFF1,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
331,0x14C,0,0x44185,0x44199,0x220C2800,40960,1,24000,0x800,0x800,2837,2,0xFF2;0xFF3,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
332,0x14D,0,0x44199,0x441AD,0x220CC800,40960,1,24000,0x800,0x800,2837,2,0xFF4;0xFF5,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
333,0x14E,0,0x441AD,0x441C1,0x220D6800,40960,1,24000,0x800,0x800,2837,2,0xFF6;0xFF7,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
334,0x14F,0,0x441C1,0x441D5,0x220E0800,40960,1,24000,0x800,0x800,2837,2,0xFF8;0xFF9,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
335,0x150,0,0x441D5,0x441E9,0x220EA800,40960,1,24000,0x800,0x800,2837,2,0xFFA;0xFFB,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
336,0x151,0,0x441E9,0x441FF,0x220F4800,45056,1,24000,0x800,0x800,3136,2,0xFFC;0xFFD,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
337,0x152,0,0x441FF,0x44215,0x220FF800,45056,1,24000,0x800,0x800,3136,2,0xFFE;0xFFF,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
338,0x153,0,0x44215,0x4423C,0x2210A800,79872,1,24000,0x800,0x800,5675,2,0x1000;0x1001,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
339,0x154,0,0x4423C,0x44250,0x2211E000,40960,1,24000,0x800,0x800,2837,2,0x1002;0x1003,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
340,0x155,0,0x44250,0x44264,0x22128000,40960,1,24000,0x800,0x800,2837,2,0x1004;0x1005,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
341,0x156,0,0x44264,0x44278,0x22132000,40960,1,24000,0x800,0x800,2837,2,0x1006;0x1007,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
342,0x157,0,0x44278,0x442BA,0x2213C000,135168,1,24000,0x800,0x800,9707,2,0x1008;0x1009,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
343,0x158,0,0x442BA,0x442CE,0x2215D000,40960,1,24000,0x800,0x800,2837,2,0x100A;0x100B,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
344,0x159,0,0x442CE,0x442E2,0x22167000,40960,1,24000,0x800,0x800,2837,2,0x100C;0x100D,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
345,0x15A,0,0x442E2,0x442F6,0x22171000,40960,1,24000,0x800,0x800,2837,2,0x100E;0x100F,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
346,0x15B,0,0x442F6,0x4430A,0x2217B000,40960,1,24000,0x800,0x800,2837,2,0x1010;0x1011,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
347,0x15C,0,0x4430A,0x44320,0x22185000,45056,1,24000,0x800,0x800,3136,2,0x1012;0x1013,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
348,0x15D,0,0x44320,0x44334,0x22190000,40960,1,24000,0x800,0x800,2837,2,0x1014;0x1015,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
349,0x15E,0,0x44334,0x44348,0x2219A000,40960,1,24000,0x800,0x800,2837,2,0x1016;0x1017,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
350,0x15F,0,0x44348,0x4435C,0x221A4000,40960,1,24000,0x800,0x800,2837,2,0x1018;0x1019,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
351,0x160,0,0x4435C,0x44370,0x221AE000,40960,1,24000,0x800,0x800,2837,2,0x101A;0x101B,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
352,0x161,0,0x44370,0x44384,0x221B8000,40960,1,24000,0x800,0x800,2837,2,0x101C;0x101D,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
353,0x162,0,0x44384,0x44398,0x221C2000,40960,1,24000,0x800,0x800,2837,2,0x101E;0x101F,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
354,0x163,0,0x44398,0x443AC,0x221CC000,40960,1,24000,0x800,0x800,2837,2,0x1020;0x1021,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
355,0x164,0,0x443AC,0x443C0,0x221D6000,40960,1,24000,0x800,0x800,2837,2,0x1022;0x1023,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
356,0x165,0,0x443C0,0x443D4,0x221E0000,40960,1,24000,0x800,0x800,2837,2,0x1024;0x1025,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
357,0x166,0,0x443D4,0x443EA,0x221EA000,45056,1,24000,0x800,0x800,3136,2,0x1026;0x1027,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
358,0x167,0,0x443EA,0x44404,0x221F5000,53248,1,24000,0x800,0x800,3733,2,0x1028;0x1029,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
359,0x168,0,0x44404,0x44423,0x22202000,63488,1,24000,0x800,0x800,4480,2,0x102A;0x102B,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
360,0x169,0,0x44423,0x44437,0x22211800,40960,1,24000,0x800,0x800,2837,2,0x102C;0x102D,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
361,0x16A,0,0x44437,0x4444C,0x2221B800,43008,1,24000,0x800,0x800,2987,2,0x102E;0x102F,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
