event_id,stream_key,segment_index,start_seconds,end_seconds,speaker,japanese_base,japanese_small,japanese_reviewed,japanese_status,korean_reviewed,korean_status,context_note,evidence,review_notes,source_batch
gr3_stream_0095,0x95,2,17.460,18.400,ウル,,,静かすぎる！,NEEDS_AUDIO_REVIEW,너무 조용해!,DRAFT_CONTEXT_REVIEWED,비룡의 계곡으로 날아가던 중 평소 있어야 할 보초가 보이지 않는 장면.,SAVESTATE_SLOT8_REQUEST_SLOT1_SCENE_AUDIO_MATCH+REQUEST_PROGRESS_11_88_SECONDS+WHISPER_BASE_TARGETED_LEFT_MID_RIGHT_WORD_TIMESTAMPS+YOUTUBE_IDENTICAL_SCENE_AUDIO_ALIGNMENT+FRAME_REVIEW,세 채널의 표적 인식이 같은 문장으로 일치했다.,p1_mid.csv
gr3_stream_0096,0x96,0,14.140,20.500,ウル,,,聞いてくれ！オイラだ、ウルだよ！,NEEDS_AUDIO_REVIEW,들어 줘! 나야 울이라고!,DRAFT_CONTEXT_REVIEWED,비룡의 계곡 바람의 성지에서 울이 수호자들에게 자신을 알리는 장면.,SAVESTATE_SLOT3_REQUEST_SLOT0_SCENE_AUDIO_MATCH+REQUEST_PROGRESS_14_78_SECONDS+YOUTUBE_IDENTICAL_SCENE_AUDIO_JA_ORIG_CAPTIONS+WHISPER_BASE_TARGETED+FRAME_REVIEW,slot0 887 ticks가 첫 대사 중간에 해당하며 상태저장 화면에서 울이 위를 향해 외치는 모습과 일치한다.,p1_mid.csv
gr3_stream_0096,0x96,1,21.179,24.700,谷の守り,,,コミュートが消えて、もう数年が経った。,NEEDS_AUDIO_REVIEW,커뮤트가 사라지고 / 벌써 몇 년이 지났다.,DRAFT_CONTEXT_REVIEWED,바람의 성지를 지키는 계곡 수호자들과 울 일행의 대치.,SAVESTATE_SLOT3_REQUEST_SLOT0_SCENE_AUDIO_MATCH+YOUTUBE_IDENTICAL_SCENE_AUDIO_JA_ORIG_CAPTIONS+FRAME_REVIEW,동일 장면 영상의 단어 단위 캡션과 수호자 화면을 대조했다.,p1_mid.csv
gr3_stream_0096,0x96,2,25.460,29.700,谷の守り,,,我々はドラクの言葉を聞くことができないのだ。,NEEDS_AUDIO_REVIEW,우리는 드라크의 말을 / 들을 수 없다.,DRAFT_CONTEXT_REVIEWED,바람의 성지를 지키는 계곡 수호자들과 울 일행의 대치.,SAVESTATE_SLOT3_REQUEST_SLOT0_SCENE_AUDIO_MATCH+YOUTUBE_IDENTICAL_SCENE_AUDIO_JA_ORIG_CAPTIONS+FRAME_REVIEW,기존 전체 자동 전사의 반복 문장 중 실제로 한 번 발화되는 구간만 보존했다.,p1_mid.csv
gr3_stream_0096,0x96,3,30.420,37.900,谷の守り,,,ドラクの心が分からぬ今、我々にできるのはドラクを守ることだけ。,NEEDS_AUDIO_REVIEW,드라크의 마음을 알 수 없는 지금 / 우리가 할 수 있는 건 그분을 지키는 것뿐이다.,DRAFT_CONTEXT_REVIEWED,바람의 성지를 지키는 계곡 수호자들과 울 일행의 대치.,SAVESTATE_SLOT3_REQUEST_SLOT0_SCENE_AUDIO_MATCH+YOUTUBE_IDENTICAL_SCENE_AUDIO_JA_ORIG_CAPTIONS+FRAME_REVIEW,문장 경계는 캡션의 단어 시간과 실제 호흡을 기준으로 정리했다.,p1_mid.csv
gr3_stream_0096,0x96,4,38.699,41.800,谷の守り,,,早々に立ち去れ。,NEEDS_AUDIO_REVIEW,어서 떠나라.,DRAFT_CONTEXT_REVIEWED,바람의 성지를 지키는 계곡 수호자들과 울 일행의 대치.,SAVESTATE_SLOT3_REQUEST_SLOT0_SCENE_AUDIO_MATCH+YOUTUBE_IDENTICAL_SCENE_AUDIO_JA_ORIG_CAPTIONS+FRAME_REVIEW,자동 캡션의 達すれ를 음성과 문맥에 따라 立ち去れ로 교정했다.,p1_mid.csv
gr3_stream_0096,0x96,5,42.379,47.800,ウル,,,アルフィナがそのコミュートなんだ！やばいことが起こってるんだよ！,NEEDS_AUDIO_REVIEW,알피나가 그 커뮤트야! / 심각한 일이 벌어지고 있다고!,DRAFT_CONTEXT_REVIEWED,울이 알피나가 새 커뮤트임을 수호자들에게 설명한다.,SAVESTATE_SLOT3_REQUEST_SLOT0_SCENE_AUDIO_MATCH+YOUTUBE_IDENTICAL_SCENE_AUDIO_JA_ORIG_CAPTIONS+FRAME_REVIEW,동일 영상 캡션과 화자 전환 화면이 일치했다.,p1_mid.csv
gr3_stream_0096,0x96,6,48.339,53.200,アルフィナ,,,お願いです。ドラク様に会わせてください。,NEEDS_AUDIO_REVIEW,부탁드립니다. / 드라크 님을 만나게 해 주세요.,DRAFT_CONTEXT_REVIEWED,알피나가 수호자들에게 드라크를 만나게 해 달라고 부탁한다.,SAVESTATE_SLOT3_REQUEST_SLOT0_SCENE_AUDIO_MATCH+YOUTUBE_IDENTICAL_SCENE_AUDIO_JA_ORIG_CAPTIONS+FRAME_REVIEW,캡션에서 빠진 会わせ를 원음과 문맥으로 복원했다.,p1_mid.csv
gr3_stream_0096,0x96,7,53.859,56.600,アルフィナ,,,私がいれば、お言葉がいただけます。,NEEDS_AUDIO_REVIEW,제가 있으면 / 그분의 말씀을 들을 수 있습니다.,DRAFT_CONTEXT_REVIEWED,알피나가 커뮤트로서 드라크의 말을 들을 수 있다고 설명한다.,SAVESTATE_SLOT3_REQUEST_SLOT0_SCENE_AUDIO_MATCH+YOUTUBE_IDENTICAL_SCENE_AUDIO_JA_ORIG_CAPTIONS+FRAME_REVIEW,お言葉는 장면상 드라크의 말씀을 뜻한다.,p1_mid.csv
gr3_stream_0096,0x96,8,56.980,59.900,谷の守り,,,ウルは谷を裏切った。,NEEDS_AUDIO_REVIEW,울은 계곡을 배신했다.,DRAFT_CONTEXT_REVIEWED,수호자가 울을 배신자로 규정한다.,SAVESTATE_SLOT3_REQUEST_SLOT0_SCENE_AUDIO_MATCH+YOUTUBE_IDENTICAL_SCENE_AUDIO_JA_ORIG_CAPTIONS+FRAME_REVIEW,캡션의 う는 이어지는 は와 문맥상 ウルは로 복원했다.,p1_mid.csv
gr3_stream_0096,0x96,9,60.579,66.600,谷の守り,,,その仲間の言葉、信じるわけにはいかん！,NEEDS_AUDIO_REVIEW,그 일행의 말을 / 믿을 수는 없다!,DRAFT_CONTEXT_REVIEWED,수호자가 울 일행의 말을 거부한다.,SAVESTATE_SLOT3_REQUEST_SLOT0_SCENE_AUDIO_MATCH+YOUTUBE_IDENTICAL_SCENE_AUDIO_JA_ORIG_CAPTIONS+FRAME_REVIEW,원음과 자동 캡션이 문장 전체에서 일치한다.,p1_mid.csv
gr3_stream_0096,0x96,10,67.220,70.600,ウル,,,頭が固すぎんだよ、てめえら！,NEEDS_AUDIO_REVIEW,머리가 너무 꽉 막혔잖아 / 이 자식들아!,DRAFT_CONTEXT_REVIEWED,울이 완고한 수호자들에게 화를 낸다.,SAVESTATE_SLOT3_REQUEST_SLOT0_SCENE_AUDIO_MATCH+YOUTUBE_IDENTICAL_SCENE_AUDIO_JA_ORIG_CAPTIONS+FRAME_REVIEW,울의 거친 말투를 한국어에도 반영했다.,p1_mid.csv
gr3_stream_0096,0x96,11,71.219,77.000,ウル,,,こうなりゃ力ずくでも突破してやる！,NEEDS_AUDIO_REVIEW,이렇게 되면 힘으로라도 / 돌파하겠어!,DRAFT_CONTEXT_REVIEWED,울이 강행 돌파를 선언한다.,SAVESTATE_SLOT3_REQUEST_SLOT0_SCENE_AUDIO_MATCH+YOUTUBE_IDENTICAL_SCENE_AUDIO_JA_ORIG_CAPTIONS+FRAME_REVIEW,캡션의 말끝 やら를 원음에 따라 突破してやる로 정리했다.,p1_mid.csv
gr3_stream_0096,0x96,12,77.660,79.500,ドラク,,,手出しはならん。,NEEDS_AUDIO_REVIEW,손대지 마라.,DRAFT_CONTEXT_REVIEWED,드라크가 수호자들의 공격을 제지한다.,SAVESTATE_SLOT3_REQUEST_SLOT0_SCENE_AUDIO_MATCH+YOUTUBE_IDENTICAL_SCENE_AUDIO_JA_ORIG_CAPTIONS+FRAME_REVIEW,낮고 울리는 새 화자 음성과 이후 반응으로 드라크임을 확인했다.,p1_mid.csv
gr3_stream_0096,0x96,13,82.660,83.200,ウル,,,ドラク！,NEEDS_AUDIO_REVIEW,드라크!,DRAFT_CONTEXT_REVIEWED,울이 드라크의 목소리를 알아듣고 외친다.,SAVESTATE_SLOT3_REQUEST_SLOT0_SCENE_AUDIO_MATCH+YOUTUBE_IDENTICAL_SCENE_AUDIO_JA_ORIG_CAPTIONS+FRAME_REVIEW,짧은 고유명사 호명이다.,p1_mid.csv
gr3_stream_0096,0x96,14,83.340,85.100,谷の守り,,,ドラクの言葉だ！,NEEDS_AUDIO_REVIEW,드라크의 말씀이다!,DRAFT_CONTEXT_REVIEWED,수호자가 드라크의 목소리임을 알아챈다.,SAVESTATE_SLOT3_REQUEST_SLOT0_SCENE_AUDIO_MATCH+YOUTUBE_IDENTICAL_SCENE_AUDIO_JA_ORIG_CAPTIONS+FRAME_REVIEW,화면과 캡션이 일치한다.,p1_mid.csv
gr3_stream_0096,0x96,15,85.740,88.800,谷の守り,,,しかし、ドラク様！こやつらは……。,NEEDS_AUDIO_REVIEW,하지만 드라크 님! / 이놈들은…….,DRAFT_CONTEXT_REVIEWED,수호자가 드라크의 명령에 이의를 제기하려 한다.,SAVESTATE_SLOT3_REQUEST_SLOT0_SCENE_AUDIO_MATCH+YOUTUBE_IDENTICAL_SCENE_AUDIO_JA_ORIG_CAPTIONS+FRAME_REVIEW,말이 끊기는 호흡을 말줄임표로 반영했다.,p1_mid.csv
gr3_stream_0096,0x96,16,89.380,92.300,ドラク,,,その者たちをここへ。,NEEDS_AUDIO_REVIEW,그들을 이리 데려오너라.,DRAFT_CONTEXT_REVIEWED,드라크가 울 일행을 자신에게 데려오라고 명한다.,SAVESTATE_SLOT3_REQUEST_SLOT0_SCENE_AUDIO_MATCH+YOUTUBE_IDENTICAL_SCENE_AUDIO_JA_ORIG_CAPTIONS+FRAME_REVIEW,자동 캡션의 ここえ를 문법에 맞게 ここへ로 교정했다.,p1_mid.csv
gr3_stream_0097,0x97,0,2.640,5.200,ウル,,,こいつがドラク様？,NEEDS_AUDIO_REVIEW,이 녀석이 드라크 님?,DRAFT_CONTEXT_REVIEWED,울이 비룡왕 드라크를 처음 대면하고 놀란다.,YOUTUBE_IDENTICAL_SCENE_AUDIO_ALIGNMENT_138_89_SECONDS+JA_ORIG_CAPTIONS+FRAME_REVIEW,첫 발화는 동일 장면 영상과 캡션으로 검수했다. 상태저장은 19.75초의 알피나 다음 대사 시점이다.,p1_mid.csv
gr3_stream_0097,0x97,1,18.200,24.500,アルフィナ,,,ドラク様、お会いできて嬉しく思います。,NEEDS_AUDIO_REVIEW,"드라크 님, 만나 뵙게 되어 / 기쁘게 생각합니다.",DRAFT_CONTEXT_REVIEWED,알피나가 드라크에게 정중히 인사한다.,YOUTUBE_IDENTICAL_SCENE_AUDIO_ALIGNMENT_138_89_SECONDS+JA_ORIG_CAPTIONS+FRAME_REVIEW,화면의 알피나 클로즈업과 발화가 일치한다.,p1_mid.csv
gr3_stream_0097,0x97,2,25.190,31.200,ドラク,,,エメリウスがアークリフを滅ぼしたことは知っておる。,NEEDS_AUDIO_REVIEW,에메리우스가 아크리프를 멸망시킨 건 / 알고 있다.,DRAFT_CONTEXT_REVIEWED,드라크가 에메리우스와 아크리프의 일을 알고 있다고 말한다.,YOUTUBE_IDENTICAL_SCENE_AUDIO_ALIGNMENT_138_89_SECONDS+JA_ORIG_CAPTIONS+WHISPER_SMALL_TARGETED+FRAME_REVIEW,자동 캡션의 고유명사 오인식을 게임 고유명사에 맞춰 교정했다.,p1_mid.csv
gr3_stream_0097,0x97,3,31.709,40.400,ドラク,,,まさか、ゾーンの力を自在に操る者が現れようとは。,NEEDS_AUDIO_REVIEW,설마 존의 힘을 자유자재로 다루는 자가 / 나타날 줄이야.,DRAFT_CONTEXT_REVIEWED,드라크가 존의 힘을 자유롭게 다루는 자의 출현을 놀라워한다.,YOUTUBE_IDENTICAL_SCENE_AUDIO_ALIGNMENT_138_89_SECONDS+JA_ORIG_CAPTIONS+WHISPER_BASE_TARGETED+FRAME_REVIEW,캡션과 자동 전사의 공통 구간을 문맥에 맞게 정리했다.,p1_mid.csv
gr3_stream_0097,0x97,4,41.830,47.900,ユウキ,,,奴は、あの力で一体何を……。,NEEDS_AUDIO_REVIEW,그 녀석은 그 힘으로 / 대체 뭘 하려는 거지…….,DRAFT_CONTEXT_REVIEWED,유우키가 에메리우스의 의도를 묻는다.,YOUTUBE_IDENTICAL_SCENE_AUDIO_ALIGNMENT_138_89_SECONDS+JA_ORIG_CAPTIONS+FRAME_REVIEW,유우키 클로즈업으로 화자를 확인했고 자동 캡션의 力兄를 奴は로 교정했다.,p1_mid.csv
gr3_stream_0097,0x97,5,48.200,54.100,ドラク,,,すべては大いなる時の中にある。,NEEDS_AUDIO_REVIEW,모든 것은 거대한 / 시간의 흐름 속에 있다.,DRAFT_CONTEXT_REVIEWED,드라크가 모든 일이 큰 시간의 흐름 안에 있다고 답한다.,YOUTUBE_IDENTICAL_SCENE_AUDIO_ALIGNMENT_138_89_SECONDS+JA_ORIG_CAPTIONS+WHISPER_BASE_TARGETED+FRAME_REVIEW,드라크의 낮은 음성과 캡션이 일치한다.,p1_mid.csv
gr3_stream_0097,0x97,6,54.629,65.100,ドラク,,,アルフィナよ、お主はコミュートとして時を知らねばならない。,NEEDS_AUDIO_REVIEW,"알피나여, 너는 커뮤트로서 / 시간의 이치를 알아야 한다.",DRAFT_CONTEXT_REVIEWED,드라크가 알피나에게 커뮤트의 역할을 가르친다.,YOUTUBE_IDENTICAL_SCENE_AUDIO_ALIGNMENT_138_89_SECONDS+JA_ORIG_CAPTIONS+WHISPER_BASE_TARGETED+FRAME_REVIEW,자동 캡션의 コミ를 문맥과 원음에 따라 コミュート로 복원했다.,p1_mid.csv
gr3_stream_0097,0x97,7,65.709,71.400,ドラク,,,お主はまだ未熟じゃが、,NEEDS_AUDIO_REVIEW,"너는 아직 미숙하지만,",DRAFT_CONTEXT_REVIEWED,드라크가 알피나의 미숙함을 지적한다.,YOUTUBE_IDENTICAL_SCENE_AUDIO_ALIGNMENT_138_89_SECONDS+JA_ORIG_CAPTIONS+FRAME_REVIEW,다음 조언 문장과 호흡 경계로 분리했다.,p1_mid.csv
gr3_stream_0097,0x97,8,72.190,79.000,ドラク,,,今はただ、時の流れを信じよう。,NEEDS_AUDIO_REVIEW,지금은 그저 / 시간의 흐름을 믿거라.,DRAFT_CONTEXT_REVIEWED,드라크가 알피나에게 시간의 흐름을 믿으라고 조언한다.,YOUTUBE_IDENTICAL_SCENE_AUDIO_ALIGNMENT_138_89_SECONDS+JA_ORIG_CAPTIONS+FRAME_REVIEW,캡션의 知りよう를 원음과 문맥에 따라 信じよう로 교정했다.,p1_mid.csv
gr3_stream_0097,0x97,9,85.870,88.100,アルフィナ,,,時の流れ……信じます。,NEEDS_AUDIO_REVIEW,시간의 흐름…… 믿겠습니다.,DRAFT_CONTEXT_REVIEWED,알피나가 드라크의 조언을 받아들인다.,YOUTUBE_IDENTICAL_SCENE_AUDIO_ALIGNMENT_138_89_SECONDS+JA_ORIG_CAPTIONS+FRAME_REVIEW,알피나 화면과 또렷한 후반부 信じます를 기준으로 확정했다.,p1_mid.csv
gr3_stream_0097,0x97,10,110.390,116.500,ドラク,,,その宝玉に、わしの力のすべてを込めた。,NEEDS_AUDIO_REVIEW,그 보옥에 / 내 모든 힘을 담아 두었다.,DRAFT_CONTEXT_REVIEWED,드라크가 붉은 보옥에 자신의 힘을 담았다고 설명한다.,YOUTUBE_IDENTICAL_SCENE_AUDIO_ALIGNMENT_138_89_SECONDS+JA_ORIG_CAPTIONS+WHISPER_SMALL_TARGETED+FRAME_REVIEW,보옥 화면과 캡션을 대조해 조사와 소유격 오인식을 교정했다.,p1_mid.csv
gr3_stream_0097,0x97,11,117.069,126.000,ドラク,,,共にある限り、お主の身をゾーンから守るじゃろう。,NEEDS_AUDIO_REVIEW,"그것과 함께하는 한, / 네 몸을 존으로부터 지켜 줄 것이다.",DRAFT_CONTEXT_REVIEWED,드라크가 보옥의 보호 능력을 설명한다.,YOUTUBE_IDENTICAL_SCENE_AUDIO_ALIGNMENT_138_89_SECONDS+JA_ORIG_CAPTIONS+WHISPER_SMALL_TARGETED+FRAME_REVIEW,자동 캡션의 足와 자동 전사의 잡음을 문맥과 원음에 따라 身をゾーンから守るじゃろう로 정리했다.,p1_mid.csv
gr3_stream_0098,0x98,0,10.960,13.500,ルイリ,,,もうやめましょう。,NEEDS_AUDIO_REVIEW,이제 그만해요.,DRAFT_CONTEXT_REVIEWED,바쿠라 촌락에서 루이리가 마을 사람들의 행동을 말린다.,SAVESTATE_5B659BED_SLOT10_REQUEST_SLOT0_SAMPLE_0x4A6_PROGRESS_16_817_SECONDS+SEPARATED_CHANNEL_WHISPER_SMALL_WORD_TIMESTAMPS+FRAME_REVIEW,기존 0~30초 반복 자동 전사를 폐기하고 겹침 구간 재인식으로 복원했다.,p1_mid.csv
gr3_stream_0098,0x98,1,14.420,18.500,ルイリ,,,こんなこと続けて、何になるっていうの？,NEEDS_AUDIO_REVIEW,이런 걸 계속해서 / 대체 뭐가 된다는 거예요?,DRAFT_CONTEXT_REVIEWED,루이리가 커뮤트를 기다리며 시설을 손질하는 일의 의미를 따진다.,SAVESTATE_5B659BED_SLOT10_REQUEST_SLOT0_SAMPLE_0x4A6_PROGRESS_16_817_SECONDS+SEPARATED_CHANNEL_WHISPER_SMALL_WORD_TIMESTAMPS+SAVESTATE_FRAME_REVIEW,1009 ticks가 이 발화 안에 들어오고 상태저장 화면의 루이리 동작과 일치한다.,p1_mid.csv
gr3_stream_0098,0x98,2,27.040,30.500,老婆,,,何言ってるんだい、ルイリちゃん。,NEEDS_AUDIO_REVIEW,"무슨 소리니, 루이리.",DRAFT_CONTEXT_REVIEWED,노파가 루이리의 반발을 타이른다.,SEPARATED_LEFT_RIGHT_MID_WHISPER_SMALL_WORD_TIMESTAMPS+SCENE_CONTEXT_REVIEW,세 채널의 공통 인식과 화자 말투를 대조했다.,p1_mid.csv
gr3_stream_0098,0x98,3,31.140,38.500,老婆,,,いつでもコミュート様をお迎えできるように、ちゃんとお手入れしとかないと。,NEEDS_AUDIO_REVIEW,언제든 커뮤트 님을 맞이할 수 있게 / 제대로 손질해 둬야지.,DRAFT_CONTEXT_REVIEWED,노파가 커뮤트를 맞을 준비로 시설을 손질해야 한다고 말한다.,SEPARATED_LEFT_RIGHT_MID_WHISPER_SMALL_WORD_TIMESTAMPS+SCENE_CONTEXT_REVIEW,기존 번역의 신인은 프로젝트 용어 커뮤트로 통일했다.,p1_mid.csv
gr3_stream_0098,0x98,4,39.640,40.900,ルイリ,,,来ないじゃない！,NEEDS_AUDIO_REVIEW,오지 않잖아!,DRAFT_CONTEXT_REVIEWED,루이리가 기다려도 커뮤트가 오지 않는다고 반박한다.,OVERLAPPING_WHISPER_SMALL_WORD_TIMESTAMPS+SCENE_CONTEXT_REVIEW,좌우·혼합 채널에서 동일하게 인식됐다.,p1_mid.csv
gr3_stream_0098,0x98,5,43.880,45.300,ルイリ,,,もう2年よ。,NEEDS_AUDIO_REVIEW,벌써 2년이나 됐어.,DRAFT_CONTEXT_REVIEWED,루이리가 기다린 기간이 2년이라고 말한다.,OVERLAPPING_WHISPER_SMALL_WORD_TIMESTAMPS+SCENE_CONTEXT_REVIEW,짧은 독립 발화로 분리했다.,p1_mid.csv
gr3_stream_0098,0x98,6,45.900,51.200,ルイリ,,,待ってるだけじゃ駄目なんだわ。自分から動かなきゃ何も変わらないのよ！,NEEDS_AUDIO_REVIEW,기다리기만 해선 안 돼. / 우리가 움직이지 않으면 아무것도 변하지 않아!,DRAFT_CONTEXT_REVIEWED,루이리가 수동적으로 기다리는 태도를 비판한다.,OVERLAPPING_WHISPER_SMALL_WORD_TIMESTAMPS+SCENE_CONTEXT_REVIEW,연속된 두 절을 한 개의 2줄 자막으로 묶고 다음 화자 직전으로 종료했다.,p1_mid.csv
gr3_stream_0098,0x98,7,51.220,55.100,村の男,,,けどよ、族長はここで待てって言ってんだろ？,NEEDS_AUDIO_REVIEW,하지만 족장님은 / 여기서 기다리라고 했잖아?,DRAFT_CONTEXT_REVIEWED,마을 남자가 족장의 지시를 근거로 반박한다.,OVERLAPPING_WHISPER_SMALL_WORD_TIMESTAMPS+SCENE_CONTEXT_REVIEW,자동 전사의 属長를 문맥상 族長로 교정했다.,p1_mid.csv
gr3_stream_0098,0x98,8,55.480,58.700,ルイリ,,,族長だからって、いつも正しいとは限らないでしょ？,NEEDS_AUDIO_REVIEW,족장이라고 늘 옳은 건 아니잖아?,DRAFT_CONTEXT_REVIEWED,루이리가 족장인 언니 다나도 틀릴 수 있다고 말한다.,OVERLAPPING_WHISPER_SMALL_WORD_TIMESTAMPS+SCENE_CONTEXT_REVIEW,다음 발화와 호흡 경계로 분리했다.,p1_mid.csv
gr3_stream_0098,0x98,9,59.020,63.200,ルイリ,,,間違えることだってあるし、つい自分勝手になることだって……。,NEEDS_AUDIO_REVIEW,"잘못할 때도 있고, / 제멋대로 굴 때도…….",DRAFT_CONTEXT_REVIEWED,루이리가 다나의 잘못과 독단을 지적하려 한다.,OVERLAPPING_WHISPER_SMALL_WORD_TIMESTAMPS+SCENE_CONTEXT_REVIEW,다른 마을 여자의 제지 직전에 말이 끊기는 호흡을 반영했다.,p1_mid.csv
gr3_stream_0098,0x98,10,63.200,65.200,村の女,,,言い過ぎだよ、ルイリちゃん！,NEEDS_AUDIO_REVIEW,"말이 지나쳐, 루이리!",DRAFT_CONTEXT_REVIEWED,마을 여자가 루이리의 말을 제지한다.,OVERLAPPING_WHISPER_SMALL_WORD_TIMESTAMPS+SCENE_CONTEXT_REVIEW,화자 전환과 이름 호명을 분리했다.,p1_mid.csv
gr3_stream_0098,0x98,11,68.620,75.200,村の女,,,よしなよ。族長だなんて言っても、たった一人のお姉ちゃんじゃないか。,NEEDS_AUDIO_REVIEW,그만해. 족장이라 해도 / 네 하나뿐인 언니잖아.,DRAFT_CONTEXT_REVIEWED,마을 여자가 다나가 루이리의 하나뿐인 언니임을 상기시킨다.,OVERLAPPING_WHISPER_SMALL_WORD_TIMESTAMPS+SCENE_CONTEXT_REVIEW,기존 초안 의미를 유지하고 정확한 단어 시간으로 교정했다.,p1_mid.csv
gr3_stream_0098,0x98,12,77.280,79.100,老婆,,,やれやれ……。行こう。,NEEDS_AUDIO_REVIEW,"이런, 이런……. 가자.",DRAFT_CONTEXT_REVIEWED,노파가 언쟁을 끝내고 자리를 떠난다.,SEPARATED_CHANNEL_WHISPER_SMALL_WORD_TIMESTAMPS+SCENE_CONTEXT_REVIEW,やれやれ와 行こう의 연속 발화를 한 큐로 묶었다.,p1_mid.csv
gr3_stream_0098,0x98,13,88.500,93.700,ルイリ,,,お願い。目を覚まして、姉さん。,NEEDS_AUDIO_REVIEW,"부탁이야. 정신 좀 차려, 언니.",DRAFT_CONTEXT_REVIEWED,사람들이 떠난 뒤 루이리가 언니 다나에게 마음속으로 호소한다.,SEPARATED_CHANNEL_WHISPER_SMALL_WORD_TIMESTAMPS+SCENE_CONTEXT_REVIEW,긴 무음 뒤의 실제 발화를 좌·혼합 채널에서 확인했다.,p1_mid.csv
gr3_stream_0098,0x98,14,96.060,100.800,ルイリ,,,あの人のことは、もう……。,NEEDS_AUDIO_REVIEW,그 사람은 이제…….,DRAFT_CONTEXT_REVIEWED,루이리가 다나가 기다리는 사람을 이제 놓아주길 바라며 말을 흐린다.,SEPARATED_CHANNEL_WHISPER_SMALL_WORD_TIMESTAMPS+SCENE_CONTEXT_REVIEW,원문이 끝까지 말하지 않는 문장이므로 번역도 의미를 보충하지 않았다.,p1_mid.csv
gr3_stream_0099,0x99,0,10.680,16.760,ダーナ,,よくぞおいでくださいました。尊き神の使い、コミュートよ。,よくぞおいでくださいました。尊き神の使い、コミュートよ。,NEEDS_AUDIO_REVIEW,"어서 오십시오. 존귀한 신의 사자, 커뮤트여.",DRAFT_CONTEXT_REVIEWED,바쿠라 족장의 텐트에서 다나와 처음 대면하는 장면.,좌·혼합 채널의 겹침 Whisper-small 단어 시간과 상태저장 화면 및 공개 영문 장면 스크립트를 교차 검수.,첫 호칭은 음절과 Honored Communicator 문맥으로 尊き神の使い로 복원.,p1_mid_runtime_0099.csv
gr3_stream_0099,0x99,1,25.000,30.820,ダーナ,,私が、このバクラの長、ダーナと申します。,私が、このバクラの長、ダーナと申します。,NEEDS_AUDIO_REVIEW,"저는 바쿠라의 족장, 다나라고 합니다.",DRAFT_CONTEXT_REVIEWED,바쿠라 족장의 텐트에서 다나와 처음 대면하는 장면.,slot0 progress 1801 ticks=30.017초가 이 자기소개와 상태저장 화면에 일치.,런타임 싱크 기준점.,p1_mid_runtime_0099.csv
gr3_stream_0099,0x99,2,36.020,41.620,ダーナ,,あなた方の来訪は、この精霊宿りしカードが教えてくれました。,あなた方の来訪は、この精霊宿りしカードが教えてくれました。,NEEDS_AUDIO_REVIEW,여러분이 오실 것은 이 정령이 깃든 카드가 알려 주었습니다.,DRAFT_CONTEXT_REVIEWED,바쿠라 족장의 텐트에서 다나와 처음 대면하는 장면.,좌·혼합 채널 및 다나의 정령 카드 설정 대조.,精霊宿りし 카드 어구 복원.,p1_mid_runtime_0099.csv
gr3_stream_0099,0x99,3,42.860,49.120,アルフィナ,,ダーナさん、私たち、聖獣様に会わせていただくためにここへ来たんです。,ダーナさん、私たち、聖獣様に会わせていただくためにここへ来たんです。,NEEDS_AUDIO_REVIEW,"다나, 저희는 성수님을 만나 뵙기 위해 여기까지 왔어요.",DRAFT_CONTEXT_REVIEWED,바쿠라 족장의 텐트에서 다나와 처음 대면하는 장면.,좌·혼합 채널과 영문 장면 흐름 교차 검수.,,p1_mid_runtime_0099.csv
gr3_stream_0099,0x99,4,51.300,52.740,ダーナ,,ええ、心得ています。,ええ、心得ています。,NEEDS_AUDIO_REVIEW,"네, 알고 있습니다.",DRAFT_CONTEXT_REVIEWED,바쿠라 족장의 텐트에서 다나와 처음 대면하는 장면.,좌·혼합 채널 교차 검수.,,p1_mid_runtime_0099.csv
gr3_stream_0099,0x99,5,54.080,58.280,ダーナ,,これでようやく、ヨウト様のお言葉がいただけるのですね。,これでようやく、ヨウト様のお言葉がいただけるのですね。,NEEDS_AUDIO_REVIEW,이제야 요우트 님의 말씀을 들을 수 있겠군요.,DRAFT_CONTEXT_REVIEWED,바쿠라 족장의 텐트에서 다나와 처음 대면하는 장면.,좌·혼합 채널과 프로젝트 성수명 표기 대조.,用途 오인식을 ヨウト로 교정.,p1_mid_runtime_0099.csv
gr3_stream_0099,0x99,6,59.320,62.120,ユウキ,,その前に、聞いてほしいことがあるんだ。,その前に、聞いてほしいことがあるんだ。,NEEDS_AUDIO_REVIEW,그 전에 들어 줬으면 하는 이야기가 있어.,DRAFT_CONTEXT_REVIEWED,바쿠라 족장의 텐트에서 다나와 처음 대면하는 장면.,좌·혼합 채널 교차 검수.,,p1_mid_runtime_0099.csv
gr3_stream_0099,0x99,7,65.880,70.320,アルフィナ,,実は、私の故郷、アークリフで……。,実は、私の故郷、アークリフで……。,NEEDS_AUDIO_REVIEW,사실은 제 고향 아크리프에서…….,DRAFT_CONTEXT_REVIEWED,바쿠라 족장의 텐트에서 다나와 처음 대면하는 장면.,좌·혼합 채널과 프로젝트 지명 표기 대조.,,p1_mid_runtime_0099.csv
