mdt,scene_id,record_id,resource_id,class,subtype,offset,resource_relative_offset,end_offset,size,boundary_role,previous_message,next_message,raw_hex,exact_hash,structure_hash,prefix_hex,suffix_hex,observed_control_bytes
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,0x005341D5,0x06AD,0x005341D9,4,between_messages,SCN_00120000_00740000_0048,SCN_00120000_00740000_0049,0d 00 ff ff,676b67168b7387cb93621f2701c61c4cfc71c63afe457ec4d1e0c17daeacec1e,e5114bd47b3c5e979a88876ee7f086231103ef978d6d3692d31f6a6879314dfb,0d 00 ff ff,0d 00 ff ff,0D 00 FF FF
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,0x005341D9,0x06B1,0x0053472F,1366,between_messages,SCN_00120000_00740000_0048,SCN_00120000_00740000_0049,ff ff e0 00 50 00 81 0e 00 81 00 c4 3f f0 3a f0 df a0 c4 ec cf 7f 08 c1 f5 84 bd c0 84 9f 7a 93 bf 44 08 a1 f0 bd b0 99 b4 9f 7a 21 7d be a1 86 86 99 08 c4 ec cf a0 b4 f0 c1 32 f0 3a f0 e7 8a 98 95 8f 43 0d ff 00 02 03 00 05 24 06 02 10 30 90 3a 0d 00 ff ff ff ff d0 00 50 00 81 0e 00 81 00 61 f2 9c bb 21 cf 34 f0 3a f0 dd 3d f0 99 c0 f5 7e 8e 08 d5 3a f0 2d f0 99 21 57 f0 96 ab 8a e4 43 07 0e 00 81 00 29 f0 e4 21 21 f0 d1 e3 93 bf 79 7f 08 33 f0 3a f0 db e1 47 93 bf 79 7f 46 08 6c f2 a0 99 f2 dc f2 d5 3a f0 2d f0 99 08 ac f4 96 a0 a1 21 c4 ec cf 93 bf 43 0d ff 00 02 02 05 00 05 00 00 9a e2 0f 00 05 00 06 00 00 da 37 20 00 10 30 a7 3c 03 00 02 24 06 01 10 30 33 3b 0d 00 ff ff ff ff c0 00 50 00 81 0e 00 81 00 c4 ec cf c5 43 08 7d b3 99 9a 79 87 89 77 b0 8c 43 08 b4 f0 a0 32 f0 3a f0 e7 a1 e3 f1 c0 95 98 b0 8c 08 9b 79 91 88 f0 c4 f2 8a 98 82 93 88 77 43 0d ff 00 0d 00 ff ff ff ff b0 00 50 00 32 0e 00 27 00 75 bc 7f 9a 9c 43 09 0e 00 2a 00 08 46 99 b4 21 3d f2 9d 84 f1 bd 9a 80 a1 08 90 a0 4e c4 ec cf 4f 95 98 a0 a1 08 b6 b3 98 82 be ba 0d ff 00 02 03 00 02 24 06 02 10 30 4f 3c 0d 00 ff ff ff ff b0 00 50 00 81 0e 00 81 00 7d be a1 c4 ec cf 9d 21 86 86 99 08 61 f2 a0 77 f0 c1 e2 f4 7e be 98 db f0 84 f1 08 c4 ec cf a0 63 f5 7b f0 95 8c 43 08 c4 ec cf a1 c4 ec cf 95 8c ba 43 0d ff 00 0d 00 ff ff ff ff c0 00 14 00 32 0e 00 2a 00 95 98 21 75 bc b5 75 cf f4 95 98 98 46 0d ff 00 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 81 00 75 a0 84 f2 7e bb 43 08 7d be a1 21 8c ab 98 9d 7d 77 98 08 c4 ec cf c1 7d f0 9d f0 9d 8a 98 80 92 95 8c 41 07 0e 00 81 00 61 f2 b2 f7 ad 9a a2 8a bd 99 f2 dc f2 d5 3a f0 2d f0 b4 43 09 08 cf 34 f0 3a f0 dd 3d f0 56 f0 57 f0 99 c0 f5 7e 8e 08 d5 3a f0 2d f0 99 21 57 f0 96 ab 8a e4 41 09 08 99 8c ba 9f 21 c4 ec cf e4 41 0d ff 00 0d 00 ff ff ff ff a0 00 3c 00 32 0e 00 2a 00 90 79 93 84 9b 9c 46 09 08 79 45 c2 46 21 b0 74 77 77 7e 08 9a 9d 7e 82 3e f2 bb f0 99 9c 0d ff 00 02 03 00 05 24 06 03 10 30 a6 3c 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 81 00 c4 ec cf e4 43 21 b0 92 21 86 a0 08 d7 21 f0 e1 47 3d f0 9d 7d b0 f3 bc 9d 9c bd 84 f2 c1 08 7d b0 94 8a 98 7d bc b0 8c 43 08 99 a1 21 8a f5 7b bd ba 79 9c b4 f0 b5 f0 c1 43 0d ff 00 02 02 05 00 05 00 00 da 37 20 00 05 00 06 00 00 76 86 30 00 10 30 b2 3e 03 00 02 24 06 01 10 30 51 3d 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 81 00 4e f2 77 77 f8 7f 9b 79 93 9a 7e 2e f4 95 98 08 b4 f0 bc f2 bc 92 94 b3 21 24 f0 24 f0 bc b6 7f 95 98 08 bd f4 84 9f 7a 21 c4 3f f0 3a f0 df a0 c4 ec cf c1 08 a1 f0 97 f4 77 b6 7f be 95 98 c2 93 43 0d ff 00 0d 00 ff ff ff ff c0 00 3c 00 42 0e 00 35 00 21 f0 47 db 26 f0 c5 c4 46 08 b4 79 21 86 c2 9c 9a 86 b0 99 08 c8 40 f0 d7 7f 3f f4 b0 95 98 c2 a0 7e 46 0d ff 00 02 03 00 02 24 06 02 10 30 65 3e 0d 00 ff ff ff ff c0 00 3c 00 81 0e 00 81 00 21 f0 47 db 26 f0 c5 c4 46 44 08 b4 f0 bc f2 bc 92 94 7f c8 40 f0 d7 8a 98 bd 08 4e f2 77 77 f8 a0 86 9a 7e 44 0d ff 00 0d 00 ff ff ff ff e0 00 50 00 42 0e 00 37 00 75 75 46 21 75 be 9d a2 f2 77 9a f0 b0 be bd 9a 08 21 f0 47 db 97 f2 95 98 08 9a 86 9d 49 f1 a2 88 be bd bb 8a 77 c2 93 08 c8 f0 9d 88 f0 bd 9a 80 b5 bb f0 c1 96 84 bf ba 0d ff 00 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 81 00 21 f0 47 db 97 f2 46 08 9b 86 9d 75 bd c2 93 21 90 bc b5 44 08 c4 ec cf a0 c8 f0 cc f4 9d b4 21 90 c2 9c b1 f0 28 f3 08 bc f2 95 98 9c 7e 95 92 8f 44 0d ff 00 0d 00 ff ff ff ff c0 00 50 00 42 0e 00 37 00 46 90 c2 9c 28 f3 08 9b 86 d8 f0 8a 98 b4 9c 77 c2 93 08 86 a0 eb f2 97 f2 8b b5 9c 77 21 b4 95 9a 08 ce f5 a0 b1 f0 28 f3 9d 75 bd a0 7e b4 9c 46 0d ff 00 02 03 00 05 24 06 03 10 30 b1 3e 0d 00 ff ff ff ff c0 00 50 00 81 0e 00 81 00 c4 ec cf 8c bb b4 42 f1 95 92 86 9a a0 08 9c 77 5e f2 ce f3 46 21 77 77 9c 43 08 51 b9 f1 82 bb 77 a1 08 42 f1 95 98 b1 92 77 b4 c2 93 8f 43 0d ff 00 02 02 05 00 05 00 00 76 86 30 00 05 00 06 00 00 4a 01 41 00 10 30 a8 40 03 00 02 24 06 01 10 30 61 3f 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 81 00 c4 3f f0 3a f0 df a0 c4 ec cf 46 08 84 f1 92 9a a1 f1 95 92 bb 21 8c 83 08 88 f0 98 42 f1 95 94 b0 95 92 46 21 3d f2 a1 08 c4 ec cf 21 9b 86 9d 42 f1 82 bb f0 9c c2 93 44 0d ff 00 0d 00 ff ff ff ff c0 00 50 00,2dd564213e402b4da5e00534724bc7845220282d984535d15dcef7e6010789fb,9cb738d8efa5443c0570385f5adf20e471b3e6ba3fe886e15f4b924eb555cf00,ff ff e0 00 50 00 81 0e,ff ff ff ff c0 00 50 00,FF FF 00 00 0E 00 00 F0 F0 08 F5 08 F0 08 F0 F0 F0 0D FF 00 02 03 00 05 06 02 10 0D 00 FF FF FF FF 00 00 0E 00 00 F2 F0 F0 F0 F5 08 F0 F0 F0 07 0E 00 00 F0 F0 08 F0 F0 08 F2 F2 F2 F0 F0 08 F4 0D FF 00 02 02 05 00 05 00 00 0F 00 05 00 06 00 00 00 10 03 00 02 06 01 10 0D 00 FF FF FF FF 00 00 0E 00 00 08 08 F0 F0 F0 F1 08 F0 F2 0D FF 00 0D 00 FF FF FF FF 00 00 0E 00 00 09 0E 00 00 08 F2 F1 08 08 0D FF 00 02 03 00 02 06 02 10 0D 00 FF FF FF FF 00 00 0E 00 00 08 F2 F0 F4 F0 F1 08 F5 F0 08 0D FF 00 0D 00 FF FF FF FF 00 14 00 0E 00 00 F4 0D FF 00 0D 00 FF FF FF FF 00 00 0E 00 00 F2 08 08 F0 F0 07 0E 00 00 F2 F7 F2 F2 F0 F0 09 08 F0 F0 F0 F0 F0 F5 08 F0 F0 F0 09 08 0D FF 00 0D 00 FF FF FF FF 00 00 0E 00 00 09 08 08 F2 F0 0D FF 00 02 03 00 05 06 03 10 0D 00 FF FF FF FF 00 00 0E 00 00 08 F0 F0 F3 F2 08 08 F5 F0 F0 0D FF 00 02 02 05 00 05 00 00 00 05 00 06 00 00 00 10 03 00 02 06 01 10 0D 00 FF FF FF FF 00 00 0E 00 00 F2 F8 F4 08 F0 F2 F0 F0 08 F4 F0 F0 08 F0 F4 0D FF 00 0D 00 FF FF FF FF 00 00 0E 00 00 F0 F0 08 08 F0 F4 0D FF 00 02 03 00 02 06 02 10 0D 00 FF FF FF FF 00 00 0E 00 00 F0 F0 08 F0 F2 F0 08 F2 F8 0D FF 00 0D 00 FF FF FF FF 00 00 0E 00 00 F2 F0 08 F0 F2 08 F1 08 F0 F0 F0 0D FF 00 0D 00 FF FF FF FF 00 00 0E 00 00 F0 F2 08 08 F0 F4 F0 F3 08 F2 0D FF 00 0D 00 FF FF FF FF 00 00 0E 00 00 F3 08 F0 08 F2 F2 08 F5 F0 F3 0D FF 00 02 03 00 05 06 03 10 0D 00 FF FF FF FF 00 00 0E 00 00 F1 08 F2 F3 08 F1 08 F1 0D FF 00 02 02 05 00 05 00 00 00 05 00 06 00 00 01 00 10 03 00 02 06 01 10 0D 00 FF FF FF FF 00 00 0E 00 00 F0 F0 08 F1 F1 08 F0 F1 F2 08 F1 F0 0D FF 00 0D 00 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,0x00534768,0x0C40,0x0053476C,4,between_messages,SCN_00120000_00740000_0049,SCN_00120000_00740000_0050,02 03 00 02,a68cb117ef9b333e890a38fc4dbc4d9307f85ebc13fc6a5854ec30c12c554a5b,e611d857b06b3ed4f7632fb5eec1b2ea23284782901ba3f8a342cd4a8b8563c9,02 03 00 02,02 03 00 02,02 03 00 02
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,0x0053476C,0x0C44,0x005347BD,81,between_messages,SCN_00120000_00740000_0049,SCN_00120000_00740000_0050,24 06 02 10 30 5b 40 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 81 00 99 b4 c4 ec cf a0 a5 f0 9c bb 08 9b 86 9d 42 f1 95 92 95 98 08 b6 95 98 84 c2 93 bf 79 9c 43 08 9c c2 98 95 92 95 98 c4 ec cf 93 7e bb 9c 0d ff 00 0d 00 ff ff ff ff c0 00 3c 00,4850bdfab7fa992c16d82ea8860fb1b62d4e993c146970a6dcbe1a13ba61f196,d144e4654e23253ec39d069217e542b27a8f8af5b59aced1b6efda06d085727c,24 06 02 10 30 5b 40 0d,ff ff ff ff c0 00 3c 00,06 02 10 0D 00 FF FF FF FF 00 00 0E 00 00 F0 08 F1 08 08 0D FF 00 0D 00 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,0x005347EB,0x0CC3,0x005347EF,4,between_messages,SCN_00120000_00740000_0050,SCN_00120000_00740000_0051,0d 00 ff ff,676b67168b7387cb93621f2701c61c4cfc71c63afe457ec4d1e0c17daeacec1e,e5114bd47b3c5e979a88876ee7f086231103ef978d6d3692d31f6a6879314dfb,0d 00 ff ff,0d 00 ff ff,0D 00 FF FF
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,0x005347EF,0x0CC7,0x00534838,73,between_messages,SCN_00120000_00740000_0050,SCN_00120000_00740000_0051,ff ff c0 00 50 00 81 0e 00 81 00 7d 77 e4 43 21 7d b3 7a c4 ec cf c1 08 21 f0 cd 9d 8c c2 a0 7e 43 21 86 9a 9a 08 8a 93 77 9d ba 95 94 b5 75 08 7d be 7f 26 f5 7d f0 9d 9c bd 8f 42 0d ff 00 0d 00 ff ff ff ff b0 00 3c 00,88ea1e71beb71cd09cbead7b25f0709df2085ecf11ab4903c92e3324ff6a6f04,c11c3e63e03aa42de858e9b3e66156ca55ee0cf1f6662f99122968f4996b55c6,ff ff c0 00 50 00 81 0e,ff ff ff ff b0 00 3c 00,FF FF 00 00 0E 00 00 08 F0 08 08 F5 F0 0D FF 00 0D 00 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,0x00534862,0x0D3A,0x00534866,4,between_messages,SCN_00120000_00740000_0051,SCN_00120000_00740000_0052,02 03 00 05,9deff806d73e1081c5d45efde598b626af96717844d94757fb0a2860c1782c2e,e611d857b06b3ed4f7632fb5eec1b2ea23284782901ba3f8a342cd4a8b8563c9,02 03 00 05,02 03 00 05,02 03 00 05
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,0x00534866,0x0D3E,0x00534912,172,between_messages,SCN_00120000_00740000_0051,SCN_00120000_00740000_0052,24 06 03 10 30 a7 40 0d 00 ff ff ff ff b0 00 50 00 81 0e 00 81 00 b4 f0 b5 f0 b4 77 77 84 9b 08 92 b0 9d a1 d7 21 f0 e1 47 3d f0 9d 08 b0 f3 95 98 80 98 ad 8a 77 8f 46 08 c4 ec cf 46 21 34 f5 95 98 bd 8f 46 0d ff 00 02 02 05 00 05 00 00 4a 01 41 00 10 30 ab 42 03 00 02 24 06 01 10 30 5a 41 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 81 00 20 f4 b3 92 43 21 7d be a1 b5 f0 9d 88 f0 bd 8f 43 08 86 c2 9c 28 f3 9d da e4 9a 8a 98 94 b5 08 77 84 9f 7a c2 93 43 08 9c 74 21 c4 ec cf 43 0d ff 00 0d 00 ff ff ff ff a0 00 28 00,8d0ba12753d15dc937540d909595f3b19d244a6278f61894e09e833c1feaa396,6c2a9119e6f2a6fbbe7c252f65b0fece4583cc6fd4410a2afc88e9161d86a24f,24 06 03 10 30 a7 40 0d,ff ff ff ff a0 00 28 00,06 03 10 0D 00 FF FF FF FF 00 00 0E 00 00 F0 F0 08 F0 F0 08 F3 08 F5 0D FF 00 02 02 05 00 05 00 00 01 00 10 03 00 02 06 01 10 0D 00 FF FF FF FF 00 00 0E 00 00 F4 F0 F0 08 F3 08 08 0D FF 00 0D 00 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,0x0053492B,0x0E03,0x0053492F,4,between_messages,SCN_00120000_00740000_0052,SCN_00120000_00740000_0053,0d 00 ff ff,676b67168b7387cb93621f2701c61c4cfc71c63afe457ec4d1e0c17daeacec1e,e5114bd47b3c5e979a88876ee7f086231103ef978d6d3692d31f6a6879314dfb,0d 00 ff ff,0d 00 ff ff,0D 00 FF FF
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,0x0053492F,0x0E07,0x005349C3,148,between_messages,SCN_00120000_00740000_0052,SCN_00120000_00740000_0053,ff ff c0 00 3c 00 81 0e 00 81 00 86 9c 77 93 20 f0 e4 9a 08 c4 3f f0 3a f0 df a0 c4 ec cf a0 2e f4 3c f6 c1 08 a1 f1 77 88 f0 8a 92 c2 93 43 0d ff 00 02 03 00 02 24 06 02 10 30 53 42 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 81 00 c4 3f f0 3a f0 df a0 c4 ec cf a0 2e f4 3c f6 c1 08 a1 f1 77 88 f0 8a 92 c2 93 43 08 4e 61 f2 7f 77 f0 9d 20 f6 95 92 bb 46 08 21 92 93 7f f1 a0 c0 f0 c1 a1 f0 be a2 77 77 43 4f 0d ff 00 0d 00 ff ff ff ff 90 00 28 00,092eab7b84e15e101492512940d9d4e2a617843cbdffe760280f084279ebe05d,26efb24ac06febe8f83ca2b1978dc356fc7d12d7d109f1f746291ac71c9f9832,ff ff c0 00 3c 00 81 0e,ff ff ff ff 90 00 28 00,FF FF 00 00 0E 00 00 F0 08 F0 F0 F4 F6 08 F1 F0 0D FF 00 02 03 00 02 06 02 10 0D 00 FF FF FF FF 00 00 0E 00 00 F0 F0 F4 F6 08 F1 F0 08 F2 F0 F6 08 F1 F0 F0 0D FF 00 0D 00 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,0x005349DF,0x0EB7,0x00534AB8,217,resource_tail,SCN_00120000_00740000_0053,,0d 00 ff ff ff ff d0 00 50 00 81 0e 00 81 00 c8 f0 43 21 9b 86 b0 99 b4 8c f0 82 c8 f0 88 43 08 4e c8 f0 a1 77 96 93 95 98 08 21 60 f6 92 94 c1 7a f4 8a 98 bd 43 4f 08 90 c2 9c 2e f4 3c f6 b4 2e f4 95 98 92 9c 43 07 0e 00 81 00 7d be a1 42 f1 82 8f 43 08 d7 21 f0 e1 47 3d f0 c1 76 f0 98 08 c4 3f f0 3a f0 df a0 c4 ec cf 7f 77 bd 08 62 f0 c8 f0 93 f2 aa e4 41 0d ff 00 02 03 00 05 24 06 03 10 30 aa 42 0d 00 ff ff ff ff d0 00 50 00 81 0e 00 81 00 7d be a1 42 f1 82 8f 21 c6 f2 77 61 f2 a0 6c f2 99 08 86 a0 62 f0 c8 f0 93 f2 c1 bc f2 bc 74 f3 7b 98 43 08 34 f5 95 98 98 82 be ba 9c 08 c4 3f f0 3a f0 df a0 c4 ec cf e4 43 0d ff 00 02 02 02 00 00 00 00,2a4b0c71f650d6dde6259c7341bd78957090d4d25f6e90b761d357c4f157ad9d,f4049f0262251bc7882908c66a68f7974a55966cce2149c03cd11d3b3fe4a7c4,0d 00 ff ff ff ff d0 00,00 02 02 02 00 00 00 00,0D 00 FF FF FF FF 00 00 0E 00 00 F0 F0 F0 08 F0 08 F6 F4 08 F4 F6 F4 07 0E 00 00 F1 08 F0 F0 F0 08 F0 F0 08 F0 F0 F2 0D FF 00 02 03 00 05 06 03 10 0D 00 FF FF FF FF 00 00 0E 00 00 F1 F2 F2 F2 08 F0 F0 F2 F2 F3 08 F5 08 F0 F0 0D FF 00 02 02 02 00 00 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x08562001,0x2000,1,0x00534ABC,0x0004,0x00534B17,91,pre_message,,SCN_00120000_00740000_0054,06 01 05 00 05 00 00 16 df 0f 00 05 00 06 00 00 a6 e0 0f 00 10 30 83 44 03 00 02 25 06 01 10 30 66 43 0d 00 ff ff ff ff c0 00 3c 00 81 0e 00 82 00 9c c2 93 95 92 c2 93 46 08 77 95 92 77 21 9c c2 93 95 98 c2 93 08 75 a0 c8 f0 a1 46 43 0d ff 00 0d 00 ff ff ff ff e0 00 3c 00,e1540a1aee5e396abcb01f9e07f513f8aa8b458eb14736f2011016ba84b29685,07241c3ff2a6b7942ad9a4c2bf5343cd32e2e8eba6e23bb81aad778fd2ca9aec,06 01 05 00 05 00 00 16,ff ff ff ff e0 00 3c 00,06 01 05 00 05 00 00 16 0F 00 05 00 06 00 00 0F 00 10 03 00 02 06 01 10 0D 00 FF FF FF FF 00 00 0E 00 00 08 08 F0 0D FF 00 0D 00 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x08562001,0x2000,1,0x00534B45,0x008D,0x00534B49,4,between_messages,SCN_00120000_00740000_0054,SCN_00120000_00740000_0055,0d 00 ff ff,676b67168b7387cb93621f2701c61c4cfc71c63afe457ec4d1e0c17daeacec1e,e5114bd47b3c5e979a88876ee7f086231103ef978d6d3692d31f6a6879314dfb,0d 00 ff ff,0d 00 ff ff,0D 00 FF FF
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x08562001,0x2000,1,0x00534B49,0x0091,0x00534BBF,118,between_messages,SCN_00120000_00740000_0054,SCN_00120000_00740000_0055,ff ff c0 00 28 00 81 0e 00 82 00 90 bc b5 21 6e f3 77 99 80 92 9a b4 43 08 6a f2 7e bb 7f bb ba 43 0d ff 00 02 03 00 02 25 06 02 10 30 2e 44 0d 00 ff ff ff ff e0 00 3c 00 81 0e 00 82 00 b4 f0 7f b6 bb be 92 a0 88 43 08 21 f0 d3 33 f0 ef b1 98 7a 9c 21 4e f2 77 77 f8 9d 43 08 81 f2 8b bb be 95 7e ba 42 21 9c 74 41 0d ff 00 0d 00 ff ff ff ff e0 00 3c 00,d0d9a79166af82ebbfc0240f9a215bc8e29cef7edebb7d28b94d944b86b2ba2d,4a69cf8cc2906e86c98dc586c10f1101b1159b15a6c4d5db3766fdebc3bedcb2,ff ff c0 00 28 00 81 0e,ff ff ff ff e0 00 3c 00,FF FF 00 00 0E 00 00 F3 08 F2 0D FF 00 02 03 00 02 06 02 10 0D 00 FF FF FF FF 00 00 0E 00 00 F0 08 F0 F0 F2 F8 08 F2 0D FF 00 0D 00 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x08562001,0x2000,1,0x00534BFB,0x0143,0x00534BFF,4,between_messages,SCN_00120000_00740000_0055,SCN_00120000_00740000_0056,0d 00 ff ff,676b67168b7387cb93621f2701c61c4cfc71c63afe457ec4d1e0c17daeacec1e,e5114bd47b3c5e979a88876ee7f086231103ef978d6d3692d31f6a6879314dfb,0d 00 ff ff,0d 00 ff ff,0D 00 FF FF
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x08562001,0x2000,1,0x00534BFF,0x0147,0x00534CE1,226,between_messages,SCN_00120000_00740000_0055,SCN_00120000_00740000_0056,ff ff b0 00 3c 00 81 0e 00 82 00 8b b9 21 bb f4 48 f5 8b b5 9f 7a b6 43 08 86 86 c2 9a 86 52 9b f4 ca f2 b4 08 d7 f3 b0 f0 8a 98 c2 93 8f 21 60 f6 a1 43 0d ff 00 02 03 00 05 25 06 03 10 30 82 44 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 82 00 b4 f0 7f e0 f1 7b 92 c2 93 95 98 41 08 2c f0 3a f0 e9 9c c2 93 43 08 4e f2 77 77 f8 9d a2 f2 77 9a f0 b0 be 94 b0 95 98 46 08 9c c2 93 95 92 c2 93 21 75 bc b5 75 42 0d ff 00 02 02 05 00 05 00 00 a6 e0 0f 00 05 00 06 00 00 50 e1 0f 00 10 30 2c 46 03 00 02 25 06 01 10 30 0f 45 0d 00 ff ff ff ff 90 00 3c 00 81 0e 00 82 00 94 80 8a b9 79 46 08 60 f6 a0 b4 f0 88 7b 75 bc b5 75 08 4d f4 4c f4 a1 46 43 0d ff 00 0d 00 ff ff ff ff d0 00 3c 00,0970fa71b57d3ca5d355d98bfbb3ea8a9f9edad0a8c0adfe10fae7b3ee4e5443,178b7a36d2729e204b2be98ce8c0ab688b7235c8ab60ba4e475a315a9f578b37,ff ff b0 00 3c 00 81 0e,ff ff ff ff d0 00 3c 00,FF FF 00 00 0E 00 00 F4 F5 08 F4 F2 08 F3 F0 F6 0D FF 00 02 03 00 05 06 03 10 0D 00 FF FF FF FF 00 00 0E 00 00 F0 F1 08 F0 F0 08 F2 F8 F2 F0 08 0D FF 00 02 02 05 00 05 00 00 0F 00 05 00 06 00 00 0F 00 10 03 00 02 06 01 10 0F 0D 00 FF FF FF FF 00 00 0E 00 00 08 F6 F0 08 F4 F4 0D FF 00 0D 00 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x08562001,0x2000,1,0x00534D16,0x025E,0x00534D1A,4,between_messages,SCN_00120000_00740000_0056,SCN_00120000_00740000_0057,02 03 00 02,a68cb117ef9b333e890a38fc4dbc4d9307f85ebc13fc6a5854ec30c12c554a5b,e611d857b06b3ed4f7632fb5eec1b2ea23284782901ba3f8a342cd4a8b8563c9,02 03 00 02,02 03 00 02,02 03 00 02
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x08562001,0x2000,1,0x00534D1A,0x0262,0x00534E91,375,between_messages,SCN_00120000_00740000_0056,SCN_00120000_00740000_0057,25 06 02 10 30 f8 45 0d 00 ff ff ff ff a0 00 28 00 32 0e 00 2a 00 9c c2 93 21 7d b6 95 88 c2 b4 08 b4 f0 c1 9c 82 8a 92 d1 e3 7e 44 0d ff 00 0d 00 ff ff ff ff d0 00 3c 00 81 0e 00 82 00 7d 79 46 08 af f0 a0 f0 b4 9c 82 e0 f1 7b 94 b0 95 92 46 07 0e 00 82 00 86 a0 b0 b0 8b b5 21 c9 f3 b4 99 80 9f 7a 08 aa f0 9d b4 b0 f3 be 9f 7a 46 43 08 9b 79 9c 95 94 b0 79 c2 93 60 f6 74 43 0d ff 00 0d 00 ff ff ff ff b0 00 50 00 32 0e 00 28 00 93 77 8b b9 79 a8 43 08 7d b6 95 88 c2 a0 b4 f0 93 95 98 08 b4 79 8c 83 89 f1 95 98 82 bd 88 43 08 90 79 21 ef f2 84 f2 9d 99 b4 21 9c 43 0d ff 00 0d 00 ff ff ff ff b0 00 28 00 81 0e 00 82 00 90 79 93 95 92 bb 08 9b c2 9c 9d 77 77 93 bf 79 ba 46 0d ff 00 02 03 00 05 25 06 03 10 30 2b 46 0d 00 ff ff ff ff d0 00 28 00 81 0e 00 82 00 94 80 8a b9 79 08 32 f0 3a f0 e8 c5 9d 46 21 b0 f3 bc 98 7a ba 46 0d ff 00 02 02 05 00 05 00 00 50 e1 0f 00 05 00 06 00 00 82 e1 0f 00 10 30 a6 47 03 00 02 25 06 01 10 30 a9 46 0d 00 ff ff ff ff a0 00 3c 00 81 0e 00 82 00 84 f2 a1 d3 f5 be 94 b0 79 8a 08 b4 f0 b4 9f 7a 8a 46 08 4d f4 26 f6 a1 86 86 99 27 f6 9f f4 7e 46 0d ff 00 0d 00 ff ff ff ff b0 00 28 00,54b7e0480df22d79aca60ed652cced7a996fea9af3cc59707c82201d18118dab,f68b6a9abac4f1eb1a18d760a55a1b553e0fb73569a7127587ee602fabae4ab7,25 06 02 10 30 f8 45 0d,ff ff ff ff b0 00 28 00,06 02 10 F8 0D 00 FF FF FF FF 00 00 0E 00 00 08 F0 0D FF 00 0D 00 FF FF FF FF 00 00 0E 00 00 08 F0 F0 F1 07 0E 00 00 F3 08 F0 F3 08 F6 0D FF 00 0D 00 FF FF FF FF 00 00 0E 00 00 08 F0 08 F1 08 F2 F2 0D FF 00 0D 00 FF FF FF FF 00 00 0E 00 00 08 0D FF 00 02 03 00 05 06 03 10 0D 00 FF FF FF FF 00 00 0E 00 00 08 F0 F0 F3 0D FF 00 02 02 05 00 05 00 00 0F 00 05 00 06 00 00 0F 00 10 03 00 02 06 01 10 0D 00 FF FF FF FF 00 00 0E 00 00 F2 F5 08 F0 08 F4 F6 F6 F4 0D FF 00 0D 00 FF FF FF FF 00 00
