mdt,scene_id,record_id,resource_id,class,subtype,message_id,message_header_offset,message_text_offset,window,window_size,raw_hex,exact_hash,structure_hash,prefix_hex,suffix_hex,observed_control_bytes
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x047A2003,0x2000,3,SCN_00120000_00740000_0038,0x0053382B,0x00533830,post32,32,0d 00 ff ff ff ff d0 00 50 00 81 0e 00 80 00 8b b5 75 21 90 77 96 c1 e0 f1 8e a2 08 9e f2 a0 27,636574757c4c342e08677e63547c373ec808433e448792849c605c2cb0d3384a,95ac7373c5116c977c811468d57172c6d5ec44e023f463e4a8facd273731ce06,0d 00 ff ff ff ff d0 00,f1 8e a2 08 9e f2 a0 27,0D 00 FF FF FF FF 00 00 0E 00 00 F1 08 F2
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x047A2003,0x2000,3,SCN_00120000_00740000_0039,0x0053388C,0x00533891,pre32,32,93 7e 4d f0 e8 f0 4e f0 9e f2 95 98 08 9c f3 8b 93 9c 43 0d ff 00 0d 00 ff ff ff ff b0 00 3c 00,589b43519946de2273832687b81d637d493cda865c8427207a1e2695f71423d5,f7c42c91d29a1dbd14a0cafbf023e5b320dd7ed2868a5d3a95e1f81e8b953456,93 7e 4d f0 e8 f0 4e f0,ff ff ff ff b0 00 3c 00,F0 F0 F0 F2 08 F3 0D FF 00 0D 00 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x047A2003,0x2000,3,SCN_00120000_00740000_0039,0x0053388C,0x00533891,pre16,16,93 9c 43 0d ff 00 0d 00 ff ff ff ff b0 00 3c 00,19e613e33b508d3885d5f3c9997b2819e235b6f4cd46dd499d3f0a24c4b97063,4f3f2c9cb0d5ebc7b57bf1557472cd02e536b8afd11ab9a9cea2fceb5d090ade,93 9c 43 0d ff 00 0d 00,ff ff ff ff b0 00 3c 00,0D FF 00 0D 00 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x047A2003,0x2000,3,SCN_00120000_00740000_0039,0x0053388C,0x00533891,pre8,8,ff ff ff ff b0 00 3c 00,562b382134867978cb523605dacfab64d541b415c0d48364fa7e058106e1794d,d370b4c922381ae4e5e1e86e92fbf5a41434581b13a7a9e6a35e7797a69c9089,ff ff ff ff b0 00 3c 00,ff ff ff ff b0 00 3c 00,FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x047A2003,0x2000,3,SCN_00120000_00740000_0039,0x0053388C,0x00533891,message_header,5,02 0e 00 01 00,c9cdd2e777e88b7eaa71a5c17bacaccdb98eef9b2d3efca3b78ce093f16222bb,b008d73242dd422350d98a563be9519a9716f2bf098f1f24c1b777602ca0410f,02 0e 00 01 00,02 0e 00 01 00,02 0E 00 01 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x047A2003,0x2000,3,SCN_00120000_00740000_0039,0x0053388C,0x00533891,post8,8,02 03 00 05 23 06 03 10,53edeb744d159ba9e08734582bb57ed2f64fbd3de51d026d07f7e848e683ee62,9be88e6229675358b070b4e2f434e8b0e59833528b189133e453e0197269729a,02 03 00 05 23 06 03 10,02 03 00 05 23 06 03 10,02 03 00 05 06 03 10
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x047A2003,0x2000,3,SCN_00120000_00740000_0039,0x0053388C,0x00533891,post16,16,02 03 00 05 23 06 03 10 30 fa 30 0d 00 ff ff ff,d4908017ce76c76e9066dfb1fd6829b2da67ae54a5e9138d456647595f061688,fa8e66eecb7a1b9a9a888bb5bf003294b71d16eb1949e62f7d0af6f30b5f8d82,02 03 00 05 23 06 03 10,30 fa 30 0d 00 ff ff ff,02 03 00 05 06 03 10 0D 00 FF FF FF
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x047A2003,0x2000,3,SCN_00120000_00740000_0039,0x0053388C,0x00533891,post32,32,02 03 00 05 23 06 03 10 30 fa 30 0d 00 ff ff ff ff d0 00 50 00 81 0e 00 80 00 87 94 b5 87 94 b5,aacb4914e4859c055bb8f49f81fe4fc6ac9f091d2a056c3df305356e3aa80bcd,d906d705ff3e4bcf340580cc5594c094f9aea16dcaf8c22b672ba1ec451a7b51,02 03 00 05 23 06 03 10,80 00 87 94 b5 87 94 b5,02 03 00 05 06 03 10 0D 00 FF FF FF FF 00 00 0E 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x047A2003,0x2000,3,SCN_00120000_00740000_0040,0x00533973,0x00533978,pre32,32,a0 9d 46 08 d5 f2 26 f3 9d c1 f5 84 94 b5 77 90 79 93 ba 0d ff 00 0d 00 ff ff ff ff e0 00 3c 00,af1fcfeb88752989044729527b7ea48ec8a03b94b27075864f6702e903e0e3ac,c31a154a239b022dc7e428cca538439b68d34fc48147457885f0c3b14717db37,a0 9d 46 08 d5 f2 26 f3,ff ff ff ff e0 00 3c 00,08 F2 F3 F5 0D FF 00 0D 00 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x047A2003,0x2000,3,SCN_00120000_00740000_0040,0x00533973,0x00533978,pre16,16,79 93 ba 0d ff 00 0d 00 ff ff ff ff e0 00 3c 00,375cc81c65f2f32c2d33d93b0736dd4620e576a7250af8f9012276cc7f8e018e,805b8f1297e85207f6b9f90fdaa149ad2e9436efcee0a0e36d925d0d9bda5153,79 93 ba 0d ff 00 0d 00,ff ff ff ff e0 00 3c 00,0D FF 00 0D 00 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x047A2003,0x2000,3,SCN_00120000_00740000_0040,0x00533973,0x00533978,pre8,8,ff ff ff ff e0 00 3c 00,415d3cc9cb5d162f3d7aab19b23c893913e4e17a6321ce7ebaaf04d0bdc8d56d,d370b4c922381ae4e5e1e86e92fbf5a41434581b13a7a9e6a35e7797a69c9089,ff ff ff ff e0 00 3c 00,ff ff ff ff e0 00 3c 00,FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x047A2003,0x2000,3,SCN_00120000_00740000_0040,0x00533973,0x00533978,message_header,5,02 0e 00 08 00,62702a08c875adeaf54c6dae29e2b75a394c6d31ea3916f67d75bae4357e1347,b008d73242dd422350d98a563be9519a9716f2bf098f1f24c1b777602ca0410f,02 0e 00 08 00,02 0e 00 08 00,02 0E 00 08 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x047A2003,0x2000,3,SCN_00120000_00740000_0040,0x00533973,0x00533978,post8,8,0d 00 ff ff ff ff e0 00,55580b430268fc2a148718a526ff30f4b1154d006a62815bc1cc899e67e864f2,0a940d61b8fb0233156440c2076b68d355c47b819860a31360364877771f63d1,0d 00 ff ff ff ff e0 00,0d 00 ff ff ff ff e0 00,0D 00 FF FF FF FF 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x047A2003,0x2000,3,SCN_00120000_00740000_0040,0x00533973,0x00533978,post16,16,0d 00 ff ff ff ff e0 00 50 00 81 0e 00 80 00 77,54b94159eb758bfb6fa4ef9be936113fc92cab648c61732dc50ccb40833b1140,2776a0df4f21cdfa6b08ad49401272c8cd2b1d64b6b7f8a8de171ee48bf1d0b9,0d 00 ff ff ff ff e0 00,50 00 81 0e 00 80 00 77,0D 00 FF FF FF FF 00 00 0E 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x047A2003,0x2000,3,SCN_00120000_00740000_0040,0x00533973,0x00533978,post32,32,0d 00 ff ff ff ff e0 00 50 00 81 0e 00 80 00 77 b6 74 21 aa f0 9d 77 92 95 98 21 9c c2 7e 08 aa,f60e55b13dd00c68814e6191f311fc9ea90a114cde7d26add73d127cab368a9d,32c6d53ef8b28458f60bc291766a5275829ebd9c3b195989f2792a6c6f25369e,0d 00 ff ff ff ff e0 00,95 98 21 9c c2 7e 08 aa,0D 00 FF FF FF FF 00 00 0E 00 00 F0 08
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0041,0x00533B9B,0x00533BA0,pre32,32,87 9a 80 99 08 82 92 a2 bd 61 f2 8b b5 9f 7a 93 bf 7c 44 0d ff 00 0d 00 ff ff ff ff b0 00 3c 00,89bd9c39c1af27a8e4f2c258496edacfdea9f37a60b4ab7ede7b11e7886be8b0,986f056eed40bf18e6efe61cff76a0461a28c1ee3aaae8d5964009cd98b38e33,87 9a 80 99 08 82 92 a2,ff ff ff ff b0 00 3c 00,08 F2 0D FF 00 0D 00 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0041,0x00533B9B,0x00533BA0,pre16,16,bf 7c 44 0d ff 00 0d 00 ff ff ff ff b0 00 3c 00,10fc986c0e369286b8fe6c8a99530d61de8765a1341eb9d31e9e2eab2ff213c1,880296c47dec2e9fa4963f55969f897f7e85fb379611ce254eb701cb9ea0c948,bf 7c 44 0d ff 00 0d 00,ff ff ff ff b0 00 3c 00,0D FF 00 0D 00 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0041,0x00533B9B,0x00533BA0,pre8,8,ff ff ff ff b0 00 3c 00,562b382134867978cb523605dacfab64d541b415c0d48364fa7e058106e1794d,d370b4c922381ae4e5e1e86e92fbf5a41434581b13a7a9e6a35e7797a69c9089,ff ff ff ff b0 00 3c 00,ff ff ff ff b0 00 3c 00,FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0041,0x00533B9B,0x00533BA0,message_header,5,22 0e 00 24 00,3f868fc55adce1396f12059a4e27b34e0c5f415a53b9c5c1484586316123b548,23cbac90360ddc041406896fc793d07b840f63eda93e4be4ee83051e7575ee3f,22 0e 00 24 00,22 0e 00 24 00,0E 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0041,0x00533B9B,0x00533BA0,post8,8,02 03 00 02 24 06 02 10,3f1edb193ee71b75d0e549b9cfa3dba5b7e53ce20ddbe6d408af7992297387d0,9be88e6229675358b070b4e2f434e8b0e59833528b189133e453e0197269729a,02 03 00 02 24 06 02 10,02 03 00 02 24 06 02 10,02 03 00 02 06 02 10
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0041,0x00533B9B,0x00533BA0,post16,16,02 03 00 02 24 06 02 10 30 ca 34 0d 00 ff ff ff,28285d290a765546a6cf6b347ed9f2f22a6673a62db417e1e2a2d664537c7aef,fa8e66eecb7a1b9a9a888bb5bf003294b71d16eb1949e62f7d0af6f30b5f8d82,02 03 00 02 24 06 02 10,30 ca 34 0d 00 ff ff ff,02 03 00 02 06 02 10 0D 00 FF FF FF
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0041,0x00533B9B,0x00533BA0,post32,32,02 03 00 02 24 06 02 10 30 ca 34 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 81 00 90 79 93 43 21 c4,dd168e551cfc3bd553e0536d1ab5a7a9b7a2508ad30a7831dd65c65bde7513ab,95dfbba637e12dc1abd54aad3bedfc07dcc5d2a8347d9e3cce72382d9c826e9b,02 03 00 02 24 06 02 10,81 00 90 79 93 43 21 c4,02 03 00 02 06 02 10 0D 00 FF FF FF FF 00 00 0E 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0042,0x00533C26,0x00533C2B,pre32,32,75 c2 92 bb 08 c4 ec cf a0 86 9a ec f1 95 98 c2 a0 7e 42 0d ff 00 0d 00 ff ff ff ff c0 00 3c 00,2dd8cc12e679c280d63b2c0a4ad85818feb9ad7231380d2397c6c7481459397d,c141bbdb6ed8ab353bb3edc54fe7c68c7d8ac7f1e36903b912d246a73eb20650,75 c2 92 bb 08 c4 ec cf,ff ff ff ff c0 00 3c 00,08 F1 0D FF 00 0D 00 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0042,0x00533C26,0x00533C2B,pre16,16,a0 7e 42 0d ff 00 0d 00 ff ff ff ff c0 00 3c 00,807068a7a88f2d7af92d95f3ae378d862c1805a75f14d80b390b05c2debbd69e,880296c47dec2e9fa4963f55969f897f7e85fb379611ce254eb701cb9ea0c948,a0 7e 42 0d ff 00 0d 00,ff ff ff ff c0 00 3c 00,0D FF 00 0D 00 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0042,0x00533C26,0x00533C2B,pre8,8,ff ff ff ff c0 00 3c 00,855da88c398a013851f4fccd35c2608a7501a6bb0c73febf3e54d99e914a27d5,d370b4c922381ae4e5e1e86e92fbf5a41434581b13a7a9e6a35e7797a69c9089,ff ff ff ff c0 00 3c 00,ff ff ff ff c0 00 3c 00,FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0042,0x00533C26,0x00533C2B,message_header,5,22 0e 00 24 00,3f868fc55adce1396f12059a4e27b34e0c5f415a53b9c5c1484586316123b548,23cbac90360ddc041406896fc793d07b840f63eda93e4be4ee83051e7575ee3f,22 0e 00 24 00,22 0e 00 24 00,0E 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0042,0x00533C26,0x00533C2B,post8,8,0d 00 ff ff ff ff d0 00,ccaa881915546a0bbfbee0e8c328ac99e164ed077f920572d1ab0cd8f208cce8,0a940d61b8fb0233156440c2076b68d355c47b819860a31360364877771f63d1,0d 00 ff ff ff ff d0 00,0d 00 ff ff ff ff d0 00,0D 00 FF FF FF FF 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0042,0x00533C26,0x00533C2B,post16,16,0d 00 ff ff ff ff d0 00 50 00 81 0e 00 81 00 46,60e75ae35fc1c554ccb4443b23e1a87a182481e5349c287b892b9e29b36bc89b,2776a0df4f21cdfa6b08ad49401272c8cd2b1d64b6b7f8a8de171ee48bf1d0b9,0d 00 ff ff ff ff d0 00,50 00 81 0e 00 81 00 46,0D 00 FF FF FF FF 00 00 0E 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0042,0x00533C26,0x00533C2B,post32,32,0d 00 ff ff ff ff d0 00 50 00 81 0e 00 81 00 46 c4 ec cf 7f b0 f3 95 98 80 92 42 08 90 8a 98 ea,1bedf587f72df7bcd1eedfc4cc84fa9d56ae3dc413f4aff3616b855e25aff8b6,ed79e82ec4bc7c2435b16c09bcd7db8853ade13d7df8b8a233c6799032110196,0d 00 ff ff ff ff d0 00,80 92 42 08 90 8a 98 ea,0D 00 FF FF FF FF 00 00 0E 00 00 F3 08
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0043,0x00533CA3,0x00533CA8,pre32,32,ec cf a1 08 a0 f1 ed f0 9e f2 a0 ba 79 9c 61 f2 93 9c 43 0d ff 00 0d 00 ff ff ff ff e0 00 50 00,426ce4d2ad8709820ad3d991e3875db16a9f3ede5548b9db74b834770adab394,103817c87b4f62a906a4096302bc74c985c79f47e5d165474b46fd1c62cc4c46,ec cf a1 08 a0 f1 ed f0,ff ff ff ff e0 00 50 00,08 F1 F0 F2 F2 0D FF 00 0D 00 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0043,0x00533CA3,0x00533CA8,pre16,16,93 9c 43 0d ff 00 0d 00 ff ff ff ff e0 00 50 00,a1a0c86dd9c7eb4e90f3f7fd47db0e130927069621d12dee67bf77e9bb65f66b,4f3f2c9cb0d5ebc7b57bf1557472cd02e536b8afd11ab9a9cea2fceb5d090ade,93 9c 43 0d ff 00 0d 00,ff ff ff ff e0 00 50 00,0D FF 00 0D 00 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0043,0x00533CA3,0x00533CA8,pre8,8,ff ff ff ff e0 00 50 00,e5797e2c75a3eba923dd0d136df81e66d33403d2139f25688c88826fc5a0ded5,d370b4c922381ae4e5e1e86e92fbf5a41434581b13a7a9e6a35e7797a69c9089,ff ff ff ff e0 00 50 00,ff ff ff ff e0 00 50 00,FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0043,0x00533CA3,0x00533CA8,message_header,5,22 0e 00 24 00,3f868fc55adce1396f12059a4e27b34e0c5f415a53b9c5c1484586316123b548,23cbac90360ddc041406896fc793d07b840f63eda93e4be4ee83051e7575ee3f,22 0e 00 24 00,22 0e 00 24 00,0E 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0043,0x00533CA3,0x00533CA8,post8,8,02 03 00 05 24 06 03 10,499bbe3cd88c141539acd7723b71ab17c5d4647a8445ce654724baca2042e040,9be88e6229675358b070b4e2f434e8b0e59833528b189133e453e0197269729a,02 03 00 05 24 06 03 10,02 03 00 05 24 06 03 10,02 03 00 05 06 03 10
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0043,0x00533CA3,0x00533CA8,post16,16,02 03 00 05 24 06 03 10 30 15 35 0d 00 ff ff ff,8db56c16b012a1fccf79f5e57250bb98f34be77ba700b572349db43525cff128,4ba8381899d4fdfb890f14d81338d0a9119614daf9c8111cd07f12f3fb3b390b,02 03 00 05 24 06 03 10,30 15 35 0d 00 ff ff ff,02 03 00 05 06 03 10 15 0D 00 FF FF FF
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0043,0x00533CA3,0x00533CA8,post32,32,02 03 00 05 24 06 03 10 30 15 35 0d 00 ff ff ff ff a0 00 50 00 81 0e 00 81 00 c4 ec cf 7f 23 f6,f96038c88bbe1f98fd0f1400fcadff0cae2a39d6dfe9c6717e245fcd82df0066,41e61b2f1d593c698baac089e5f6cd89d2cf14857a614db45d717fbaf1e7b9aa,02 03 00 05 24 06 03 10,81 00 c4 ec cf 7f 23 f6,02 03 00 05 06 03 10 15 0D 00 FF FF FF FF 00 00 0E 00 00 F6
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0044,0x00533EBC,0x00533EC1,pre32,32,ce f1 c0 95 92 43 08 b6 95 a3 21 7e 95 94 7a 47 8f e4 43 0d ff 00 0d 00 ff ff ff ff 50 00 14 00,da515586216e4c7902bc78de386b4f0d329de449e2a93be606eb080693504468,976489146ca4900d2c0aa94b524459d8f3b7b8aae07f741789bbd1b691c50563,ce f1 c0 95 92 43 08 b6,ff ff ff ff 50 00 14 00,F1 08 0D FF 00 0D 00 FF FF FF FF 00 14 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0044,0x00533EBC,0x00533EC1,pre16,16,8f e4 43 0d ff 00 0d 00 ff ff ff ff 50 00 14 00,33b81c9fc41f22f172ca86515e45ddf7a2c2a48a78ba1eb9721f6e1a339bf4b5,e1545ffbb78f93abe29158980e080f51d5b1615fda8460106be55dd7737c4270,8f e4 43 0d ff 00 0d 00,ff ff ff ff 50 00 14 00,0D FF 00 0D 00 FF FF FF FF 00 14 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0044,0x00533EBC,0x00533EC1,pre8,8,ff ff ff ff 50 00 14 00,fc16aadc1aaa6e5039a4b4b3d2916716428123668cc82dab23b77dc712e5bcb6,214d540ce0cf9fc5d86fead99370f4767be5af3911d7789a3a956de8e4e546d9,ff ff ff ff 50 00 14 00,ff ff ff ff 50 00 14 00,FF FF FF FF 00 14 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0044,0x00533EBC,0x00533EC1,message_header,5,02 0e 00 08 00,62702a08c875adeaf54c6dae29e2b75a394c6d31ea3916f67d75bae4357e1347,b008d73242dd422350d98a563be9519a9716f2bf098f1f24c1b777602ca0410f,02 0e 00 08 00,02 0e 00 08 00,02 0E 00 08 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0044,0x00533EBC,0x00533EC1,post8,8,02 03 00 05 24 06 03 10,499bbe3cd88c141539acd7723b71ab17c5d4647a8445ce654724baca2042e040,9be88e6229675358b070b4e2f434e8b0e59833528b189133e453e0197269729a,02 03 00 05 24 06 03 10,02 03 00 05 24 06 03 10,02 03 00 05 06 03 10
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0044,0x00533EBC,0x00533EC1,post16,16,02 03 00 05 24 06 03 10 30 16 37 0d 00 ff ff ff,5e0d24d5c8b3495f03394c28784321703e6237b4aaf4d6455e6849895b03689f,4ba8381899d4fdfb890f14d81338d0a9119614daf9c8111cd07f12f3fb3b390b,02 03 00 05 24 06 03 10,30 16 37 0d 00 ff ff ff,02 03 00 05 06 03 10 16 0D 00 FF FF FF
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0044,0x00533EBC,0x00533EC1,post32,32,02 03 00 05 24 06 03 10 30 16 37 0d 00 ff ff ff ff d0 00 50 00 81 0e 00 81 00 c4 ec cf c5 43 21,89fff63a30038cfa9a2c529be3328411739e075093db2f14b7cf36fad39ffcbb,d810a60def2117a03e2e4d1ef9a4f99fa2bfd718be3966e858dacbe4e914ad7a,02 03 00 05 24 06 03 10,81 00 c4 ec cf c5 43 21,02 03 00 05 06 03 10 16 0D 00 FF FF FF FF 00 00 0E 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0045,0x00533F49,0x00533F4E,pre32,32,00 06 00 00 82 e1 0f 00 10 30 51 39 03 00 02 24 06 01 10 30 c2 37 0d 00 ff ff ff ff d0 00 28 00,92526932a78ab553d285b0830ac4e4e376af40a6c365266e1583e1af9e3f0cba,2b72c08041e95056a3f6fff05ad77521841f678e0b580d9968ac4670a78a592c,00 06 00 00 82 e1 0f 00,ff ff ff ff d0 00 28 00,00 06 00 00 0F 00 10 03 00 02 06 01 10 0D 00 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0045,0x00533F49,0x00533F4E,pre16,16,06 01 10 30 c2 37 0d 00 ff ff ff ff d0 00 28 00,1bdeef1c3f0e28138784fedf16d63491a270f972876e183249a441be5014e17b,98d098522e03f9c0ec99e5c37d6af38bd7cc3c1cbc220186ecc82e81b76eb2b0,06 01 10 30 c2 37 0d 00,ff ff ff ff d0 00 28 00,06 01 10 0D 00 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0045,0x00533F49,0x00533F4E,pre8,8,ff ff ff ff d0 00 28 00,9c80f22cd3919d48fa9d479a64b014953f4a8ea624bc8ba3497d5c5b6fc59fda,d370b4c922381ae4e5e1e86e92fbf5a41434581b13a7a9e6a35e7797a69c9089,ff ff ff ff d0 00 28 00,ff ff ff ff d0 00 28 00,FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0045,0x00533F49,0x00533F4E,message_header,5,02 0e 00 01 00,c9cdd2e777e88b7eaa71a5c17bacaccdb98eef9b2d3efca3b78ce093f16222bb,b008d73242dd422350d98a563be9519a9716f2bf098f1f24c1b777602ca0410f,02 0e 00 01 00,02 0e 00 01 00,02 0E 00 01 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0045,0x00533F49,0x00533F4E,post8,8,0d 00 ff ff ff ff e0 00,55580b430268fc2a148718a526ff30f4b1154d006a62815bc1cc899e67e864f2,0a940d61b8fb0233156440c2076b68d355c47b819860a31360364877771f63d1,0d 00 ff ff ff ff e0 00,0d 00 ff ff ff ff e0 00,0D 00 FF FF FF FF 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0045,0x00533F49,0x00533F4E,post16,16,0d 00 ff ff ff ff e0 00 50 00 81 0e 00 81 00 7d,702cf0c2f3422a56505e8fee66c4b001e1bcd8849f186acd8ef7fd17ad3e720a,2776a0df4f21cdfa6b08ad49401272c8cd2b1d64b6b7f8a8de171ee48bf1d0b9,0d 00 ff ff ff ff e0 00,50 00 81 0e 00 81 00 7d,0D 00 FF FF FF FF 00 00 0E 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x06642004,0x2000,4,SCN_00120000_00740000_0045,0x00533F49,0x00533F4E,post32,32,0d 00 ff ff ff ff e0 00 50 00 81 0e 00 81 00 7d be a1 21 b4 f0 a0 a3 f3 44 f6 c1 8a 98 c2 93 43,c1ee92f0a2143f4d3161b7245d58a452568498710f20af94030de645f66c66df,eef08722b5fc7f25d9b70a334746ded5f995630be070cffdaa74e6dc6189e275,0d 00 ff ff ff ff e0 00,44 f6 c1 8a 98 c2 93 43,0D 00 FF FF FF FF 00 00 0E 00 00 F0 F3 F6
