id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note
ENEMY_0161_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,160,,160,0x1CDDC0,,E2 ED B1 B1 EC BB C1 ED 3B,メルククリスタルB,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CDD00; record_size=0x5DC
ENEMY_0162_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,161,,161,0x1CE3D0,,E2 ED B1 B1 EC BB C1 ED 3B,メルククリスタルB,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CE300; record_size=0x1A2
ENEMY_0163_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,162,,162,0x1CE600,,E2 ED B1 AE 27 C8 A5 A4 EA,メルクガーディアン,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CE500; record_size=0x6E1
ENEMY_0164_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,163,,163,0x1CECC0,,E2 ED B1 B1 EC BB C1 ED 3C,メルククリスタルC,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CEC00; record_size=0x5DC
ENEMY_0165_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,164,,164,0x1CF2D0,,E2 ED B1 B1 EC BB C1 ED 3C,メルククリスタルC,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CF200; record_size=0x1A2
ENEMY_0166_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,165,,165,0x1CF500,,E2 ED B1 AE 27 C8 A5 A4 EA,メルクガーディアン,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CF400; record_size=0x53F
ENEMY_0167_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,166,,166,0x1CFA50,,AA E2 EC A8 BB,エメリウス,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CF980; record_size=0x58F
ENEMY_0168_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,167,,167,0x1D0000,,4A F0 B5 F0,魔剣,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CFF80; record_size=0x5CD
ENEMY_0169_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,168,,168,0x1D0660,,3D F3 80 AC 27 D7,闇のオーブ,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=邪影弾; record_offset=0x1D0580; record_size=0x115
ENEMY_0170_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,169,,169,0x1D0800,,B6 C4 CA BB EE A6 E5 27,ゴッドスレイヤー,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=神を滅ぼす一撃; record_offset=0x1D0700; record_size=0x972
ENEMY_0171_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,170,,170,0x1D1100,,C0 27 EA,ゾーン,UNTRANSLATED,UNASSIGNED,,[],UNTRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1D1080; record_size=0x19C
