id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note
ENEMY_0158_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,157,,157,0x1CCD80,,E2 ED B1 B1 EC BB C1 ED 3A,メルククリスタルA,멜크 크리스털A,EC F8 44 F7 20 44 F7 6A BC 87 F9 3A,,[],TRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CCD00; record_size=0x6B0
ENEMY_0159_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,158,,158,0x1CD480,,E2 ED B1 B1 EC BB C1 ED 3A,メルククリスタルA,멜크 크리스털A,EC F8 44 F7 20 44 F7 6A BC 87 F9 3A,,[],TRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CD400; record_size=0x1A2
ENEMY_0160_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,159,,159,0x1CD700,,E2 ED B1 AE 27 C8 A5 A4 EA,メルクガーディアン,멜크 가디언,EC F8 44 F7 20 4A D7 8A F9,,[],TRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CD600; record_size=0x6E1
ENEMY_0161_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,160,,160,0x1CDDC0,,E2 ED B1 B1 EC BB C1 ED 3B,メルククリスタルB,멜크 크리스털B,EC F8 44 F7 20 44 F7 6A BC 87 F9 3B,,[],TRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CDD00; record_size=0x5DC
ENEMY_0162_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,161,,161,0x1CE3D0,,E2 ED B1 B1 EC BB C1 ED 3B,メルククリスタルB,멜크 크리스털B,EC F8 44 F7 20 44 F7 6A BC 87 F9 3B,,[],TRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CE300; record_size=0x1A2
ENEMY_0163_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,162,,162,0x1CE600,,E2 ED B1 AE 27 C8 A5 A4 EA,メルクガーディアン,멜크 가디언,EC F8 44 F7 20 4A D7 8A F9,,[],TRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CE500; record_size=0x6E1
ENEMY_0164_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,163,,163,0x1CECC0,,E2 ED B1 B1 EC BB C1 ED 3C,メルククリスタルC,멜크 크리스털C,EC F8 44 F7 20 44 F7 6A BC 87 F9 3C,,[],TRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CEC00; record_size=0x5DC
ENEMY_0165_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,164,,164,0x1CF2D0,,E2 ED B1 B1 EC BB C1 ED 3C,メルククリスタルC,멜크 크리스털C,EC F8 44 F7 20 44 F7 6A BC 87 F9 3C,,[],TRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CF200; record_size=0x1A2
ENEMY_0166_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,165,,165,0x1CF500,,E2 ED B1 AE 27 C8 A5 A4 EA,メルクガーディアン,멜크 가디언,EC F8 44 F7 20 4A D7 8A F9,,[],TRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CF400; record_size=0x53F
ENEMY_0167_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,166,,166,0x1CFA50,,AA E2 EC A8 BB,エメリウス,에메리우스,7D E7 F8 6A 83 BC,,[],TRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CF980; record_size=0x58F
ENEMY_0168_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,167,,167,0x1D0000,,4A F0 B5 F0,魔剣,마검,5C E5 F3,,[],TRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1CFF80; record_size=0x5CD
ENEMY_0169_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,168,,168,0x1D0660,,3D F3 80 AC 27 D7,闇のオーブ,어둠 오브,69 28 F8 20 90 6F F3,,[],TRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=邪影弾; record_offset=0x1D0580; record_size=0x115
ENEMY_0170_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,169,,169,0x1D0800,,B6 C4 CA BB EE A6 E5 27,ゴッドスレイヤー,갓 슬레이어,96 F5 20 D8 F7 8E F8 6B 69,,[],TRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=神を滅ぼす一撃; record_offset=0x1D0700; record_size=0x972
ENEMY_0171_NAME,ENEMY,enemy_name,SYS/GR3.MDZ,GR3.MDT,170,,170,0x1D1100,,C0 27 EA,ゾーン,존,B7 F2,,[],TRANSLATED,NO,GR3 enemy record local text pool의 첫 문자열.,first_action=通常攻撃; record_offset=0x1D1080; record_size=0x19C
