id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note,canonical_jp_text,reference_glyph_status,reference_glyphs_used
SCN_00030000_00740000_0105,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,104,0x008d53a1,0x008d539c,9c 95 21 9c 9d 2e f4 95 98 c2 93 ba 43 08 8c bd 46 43 21 77 b6 21 8a 92 77 46 08 7b f0 7e bb 9c 77 ba 21 90 c2 9c 86 9a 0d ff 00,"なっ、なに言ってんだよ！
する…！、いや、したい…
分からないよ、そんなこと","뭐, 뭐라는 거야!
한다…! 아니, 하고 싶어…
나도 몰라, 그런 건",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":13,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":26,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":40,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"なっ<G0001>なに<G041E>ってんだよ！
する<G0026>！<G0001>いや<G0001>したい<G0026>
分からないよ<G0001>そんなこと",SUPPORTED,"0001,0026,041E"
SCN_00030000_00740000_0106,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,105,0x008d53e8,0x008d53e3,90 95 21 90 c2 9c c0 84 9c 77 93 bf 43 08 35 f0 e2 9c 21 2d f0 d3 94 b5 95 92 a0 7e 08 8b 77 88 c2 43 0d ff 00,"そっ、そんなわけないだろ！
ヤダな、ボケちゃったのか
じいさん！","그럴 리가 없잖아!
참, 망령이라도 난 거야?
할아버지!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 08 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":8},{""offset"":13,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":28,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":34,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_09; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"そっ<G0001>そんなわけないだろ！
ヤダな<G0001>ボケちゃったのか
じいさん！",SUPPORTED,0001
SCN_00030000_00740000_0108,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,107,0x008d54ec,0x008d54e7,90 c2 9c a0 44 f4 7b 92 da f0 9c 77 8a 08 86 be 7e bb 9b 79 9c bd 7e b4 08 7b f0 7e bb 9c 77 8a 46 0d ff 00,"そんなの考えた事ないし
これからどうなるかも
分からないし…","그런 건 생각해 본 적도 없고
앞으로 어떻게 될지도
모르겠고…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":13,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":24,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":33,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"そんなの考えた事ないし
これからどうなるかも
分からないし<G0026>",SUPPORTED,0026
SCN_00030000_00740000_0109,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,108,0x008d55d3,0x008d55ce,ba 79 21 da c6 88 c2 43 08 99 f2 9c c2 7e a1 f0 a7 f0 85 98 08 80 f3 7e 77 bd a0 7e 44 0d ff 00,"よう、ジイさん！
空なんか見上げて
何かいるのか？","여, 영감님!
하늘을 올려다보고
뭐라도 있는 거야?",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 03 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":3},{""offset"":8,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":20,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":29,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_04; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"よう<G0001>ジイさん！
空なんか見上げて
何かいるのか？",SUPPORTED,0001
SCN_00030000_00740000_0112,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,111,0x008d58ed,0x008d58e8,99 b4 21 9c c2 99 79 f2 9d 08 88 f0 98 42 f1 95 92 a0 7e 9c 44 08 e2 3a f0 eb 88 c2 9c bb 21 9a b4 7e 82 46 0d ff 00,"でも、なんで急に
出て行ったのかな？
ダンナさんなら、ともかく…","그런데, 왜 갑자기
떠난 걸까?
남편이라면 몰라도…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 08 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":8},{""offset"":9,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":21,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":36,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_09; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"でも<G0001>なんで急に
出て行ったのかな？
ダンナさんなら<G0001>ともかく<G0026>",SUPPORTED,"0001,0026"
SCN_00030000_00740000_0115,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,114,0x008d5bf9,0x008d5bf4,75 a0 21 c0 b3 80 c5 f0 a0 08 d2 3b f0 e8 c5 db 88 c2 7f 21 45 f2 74 f0 46 0d ff 00,"あの、わめき屋の
グラディスさんが、天使…","그 시끄러운
글래디스 씨가, 천사라니…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 09 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":9},{""offset"":9,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":25,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_10; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"あの<G0001>わめき<G0175>の
グラディスさんが<G0001>天使<G0026>",SUPPORTED,"0001,0026,0175"
SCN_00030000_00740000_0116,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,115,0x008d5c95,0x008d5c90,75 95 21 df 26 f0 c5 47 70 f4 94 b5 c2 43 08 b0 92 6c f4 da f0 88 ae 95 98 08 86 86 9d 84 f1 98 bd c2 93 0d ff 00,"あっ、ソフィー姉ちゃん！
また仕事さぼって
ここに来てるんだ","아, 소피 누나!
또 일 빼먹고
여기 와 있는 거야?",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 02 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":2},{""offset"":14,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":25,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":35,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"あっ<G0001>ソフィー<G0460>ちゃん！
また仕事さぼって
ここに来てるんだ",SUPPORTED,"0001,0460"
SCN_00030000_00740000_0117,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,116,0x008d5d0f,0x008d5d0a,77 77 24 f1 93 9c 08 45 f2 bb f0 b4 77 77 8a 46 08 c2 45 21 2c f0 3a f0 e9 bb f0 b8 f1 94 77 77 b6 46 0d ff 00,"いい風だな
天気もいいし…
ん〜、ホント気持ちいいや…","바람 좋네
날씨도 좋고…
으음, 정말 기분 좋다…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 09 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":9},{""offset"":6,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":34,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_10; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"いい風だな
天気もいいし<G0026>
ん〜<G0001>ホント気持ちいいや<G0026>",SUPPORTED,"0001,0026"
SCN_00030000_00740000_0120,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,119,0x008d5ebc,0x008d5eb7,df 26 f0 c5 47 70 f4 94 b5 c2 08 99 f2 21 a1 f0 98 c2 a0 7e 44 08 77 b6 74 21 2c f0 3a f0 e9 77 77 45 f2 bb f0 93 9c 43 0d ff 00,"ソフィー姉ちゃん
空、見てんのか？
いやぁ、ホントいい天気だな！","소피 누나
하늘 보고 있어?
아니, 정말 날씨 좋네!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 03 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":3},{""offset"":10,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":21,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":40,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_04; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"ソフィー<G0460>ちゃん
空<G0001>見てんのか？
いや<G0054><G0001>ホントいい天気だな！",SUPPORTED,"0001,0054,0460"
SCN_00030000_00740000_0124,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,123,0x008d611e,0x008d6119,b0 74 9c 46 46 08 8a a2 bb 82 a1 bf f3 b1 21 93 9c 46 0d ff 00,"まぁな……
しばらくは休み、だな…","뭐, 그렇지……
당분간은 휴업인가…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 05 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":5},{""offset"":5,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_06; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"ま<G0054>な<G0026><G0026>
しばらくは<G03DF>み<G0001>だな<G0026>",SUPPORTED,"0001,0026,0054,03DF"
SCN_00030000_00740000_0125,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,124,0x008d61fd,0x008d61f8,a1 a1 46 21 4d f4 84 f2 a1 08 94 b9 95 9a 20 f0 47 27 f0 c1 08 8a f0 bc 9d 80 92 93 84 9c c2 93 0d ff 00,"はは…、あ日は
ちょっとハーブを
取りにきただけなんだ","하하… 그날은
그냥 허브를
가지러 온 것뿐이야",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 08 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":8},{""offset"":9,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":20,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":32,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_09; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"はは<G0026><G0001><G043D><G02D4>は
ちょっとハーブを
取りにきただけなんだ",SUPPORTED,"0001,0026,02D4,043D"
SCN_00030000_00740000_0127,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,126,0x008d63de,0x008d63d9,90 be 9c bb cc 3e f0 b4 21 ba 82 44 f4 7b bd 8f 08 75 a0 99 f2 a0 2c f1 9d 08 9c 9d 7f 75 bd a0 7e 95 98 43 0d ff 00,"それならオレも、よく考えるよ
あの空の先に
なにがあるのかって！","그렇다면 나도 잘 생각해 볼게
저 하늘 너머에
뭐가 있는지 말이야!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 03 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":3},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":25,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":36,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_04; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"それならオレも<G0001>よく考える<G006F>
あの空の先に
なにがあるのかって！",SUPPORTED,"0001,006F"
SCN_00030000_00740000_0131,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,130,0x008d67b2,0x008d67ad,90 be 9c bb cc 3e f0 b4 21 ba 82 44 f4 7b bd 8f 08 75 a0 99 f2 a0 2c f1 9d 08 9c 9d 7f 75 bd a0 7e 95 98 43 0d ff 00,"それならオレも、よく考えるよ
あの空の先に
なにがあるのかって！","그렇다면 나도 잘 생각해 볼게
저 하늘 너머에
뭐가 있는지 말이야!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 03 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":3},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":25,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":36,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_04; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"それならオレも<G0001>よく考える<G006F>
あの空の先に
なにがあるのかって！",SUPPORTED,"0001,006F"
SCN_00361300_00740000_0033,SCENARIO,scenario_message,DATA/00361300.MDZ,DATA/00361300.MDT,0x00740000,00361300,32,0x00460180,0x0046017b,20 f0 c3 44 0d ff 00,ハァ？,뭐?,UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 06 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":6},{""offset"":4,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_07; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,ハァ？,NONE,
