id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note,canonical_jp_text,reference_glyph_status,reference_glyphs_used
SCN_00030900_00740000_0011,SCENARIO,scenario_message,DATA/00030900.MDZ,DATA/00030900.MDT,0x00740000,00030900,10,0x001cb8f4,0x001cb8ef,84 9b 21 30 f0 3b f0 3a f0 e2 9d a1 08 86 f5 8b f6 93 8f 41 0d ff 00,"けど、ミランダには
内緒だよ！","하지만 미란다한테는
비밀이야!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 03 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":3},{""offset"":12,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":20,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_04; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"けど<G0001>ミランダには
内<G061B>だ<G006F><G0021>",SUPPORTED,"0001,0021,006F,061B"
SCN_00030900_00740000_0012,SCENARIO,scenario_message,DATA/00030900.MDZ,DATA/00030900.MDT,0x00740000,00030900,11,0x001cb9a2,0x001cb99d,d6 32 f0 3a f0 21 77 b0 a0 21 9c c2 93 7e 08 ba 82 c0 7e bb 9c 7e 95 92 ba 0d ff 00,"ゴメン、いまの、なんだか
よくわからなかったよ","미안, 방금 건 뭔가
잘 모르겠어",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 08 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":8},{""offset"":14,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":25,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_09; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"ゴメン<G0001>いまの<G0001>なんだか
よくわからなかったよ",SUPPORTED,0001
SCN_00030900_00740000_0016,SCENARIO,scenario_message,DATA/00030900.MDZ,DATA/00030900.MDT,0x00740000,00030900,15,0x001cbcd4,0x001cbccf,95 92 82 21 9c c2 93 95 98 a0 ba 46 08 5c f9 7f 4c f1 be 92 a0 a1 08 75 92 8a a0 8e 77 44 0d ff 00,"ったく、なんだってのよ…
夢が黙れたのは
あたしのせい？","정말이지, 뭐라는 거야…
꿈이 망가진 게
내 탓이라는 거야?",UNASSIGNED,ミランダ,"[{""offset"":-5,""raw_hex"":""22 0e 00 20 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":32},{""offset"":12,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":30,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_miranda_07; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"ったく<G0001>なんだってのよ<G0026>
<G085C>が<G01CC>れたのは
あたしのせい？",SUPPORTED,"0001,0026,01CC,085C"
SCN_00030900_00740000_0020,SCENARIO,scenario_message,DATA/00030900.MDZ,DATA/00030900.MDT,0x00740000,00030900,19,0x001cc354,0x001cc34f,7d 8b 88 c2 46 44 08 4c 90 95 9a 8a 98 7d 86 79 46 4d 0d ff 00,"おじさん…？
「そっとしておこう…」","아저씨…?
「모른 척하자…」",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":6,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"おじさん<G0026>？
<G002C>そっとしておこう<G0026><G002D>",SUPPORTED,"0026,002C,002D"
SCN_00030900_00740000_0021,SCENARIO,scenario_message,DATA/00030900.MDZ,DATA/00030900.MDT,0x00740000,00030900,20,0x001cc448,0x001cc443,7d 8b 88 c2 21 90 86 9d 81 f0 7e 77 bd a0 44 08 4c 90 95 9a 8a 98 7d 86 79 46 4d 0d ff 00,"おじさん、そこに誰かいるの？
「そっとしておこう…」","아저씨, 거기 누가 있어?
「모른 척하자…」",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":15,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":27,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"おじさん<G0001>そこに誰かいるの？
<G002C>そっとしておこう<G0026><G002D>",SUPPORTED,"0001,0026,002C,002D"
SCN_00030900_00740000_0022,SCENARIO,scenario_message,DATA/00030900.MDZ,DATA/00030900.MDT,0x00740000,00030900,21,0x001cc551,0x001cc54c,75 75 95 21 bb f0 b8 f1 94 e1 f0 77 9c 74 95 43 08 4c 72 f1 7b bf 43 90 be 7f 2b f6 8a 88 93 43 4d 0d ff 00,"ああっ、気持ち悪いなぁっ！
「耐えろ！それが優しさだ！」","아아, 징그러워!
「참아! 그게 배려야!」",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 07 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":7},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":33,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_08; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"ああっ<G0001>気持ち悪いな<G0054>っ！
<G002C>耐えろ！それが優しさだ！<G002D>",SUPPORTED,"0001,002C,002D,0054"
SCN_00030900_00740000_0023,SCENARIO,scenario_message,DATA/00030900.MDZ,DATA/00030900.MDT,0x00740000,00030900,22,0x001cc5dc,0x001cc5d7,75 95 21 87 b3 c2 46 43 08 8d f4 6a f0 8c bd 96 b4 bc a1 08 90 f0 7e 95 92 92 c2 93 0d ff 00,"あっ、ごめん…！
邪魔するつもりは
無かったたんだ","앗, 미안…!
방해할 생각은
없었어",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 06 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":6},{""offset"":8,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":19,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":28,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_07; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"あっ<G0001>ごめん<G0026>！
邪魔するつもりは
無かったたんだ",SUPPORTED,"0001,0026"
SCN_00030900_00740000_0024,SCENARIO,scenario_message,DATA/00030900.MDZ,DATA/00030900.MDT,0x00740000,00030900,23,0x001cc630,0x001cc62b,79 c2 46 08 77 b0 a1 f0 92 86 9a 08 81 f0 9d b4 2e f4 c0 9c 77 7e bb 88 46 0d ff 00,"うん…
いま見たこと
誰にも言わないからさ…","응…
방금 본 건
아무에게도 말하지 않을게…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 08 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":8},{""offset"":3,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":11,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":25,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_09; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"うん<G0026>
いま見たこと
誰にも<G041E>わないからさ<G0026>",SUPPORTED,"0026,041E"
SCN_00030900_00740000_0028,SCENARIO,scenario_message,DATA/00030900.MDZ,DATA/00030900.MDT,0x00740000,00030900,27,0x001ccc57,0x001ccc52,75 74 46 21 e5 2d f0 b9 f2 80 2a f1 e2 f4 7f 46 43 0d ff 00,あぁ…、ツボ焼き伝説が…！,아아… 항아리 굽기 전설이…!,UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 06 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":6},{""offset"":17,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_07; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,あ<G0054><G0026><G0001>ツボ焼き伝説が<G0026>！,SUPPORTED,"0001,0026,0054"
SCN_00030900_00740000_0030,SCENARIO,scenario_message,DATA/00030900.MDZ,DATA/00030900.MDT,0x00740000,00030900,29,0x001ccda4,0x001ccd9f,7d 8b 88 c2 46 0d ff 00,おじさん…,아저씨…,UNASSIGNED,アルフィナ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0c 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":12},{""offset"":5,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_alfina_01; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,おじさん<G0026>,SUPPORTED,0026
