id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note
ITEM_0239_EFFECT_1,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0239,,1,0xFF06,,36 F0 37 F0 2B F0 35 20 4A F0 85 F0 2B F0 35,攻撃＋5　魔力＋5,공격＋5 마력＋5,D8 F5 B3 F4 2B F0 35 20 5C 93 F8 2B F0 35,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0240_EFFECT_1,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0240,,1,0xFF39,,36 F0 37 F0 2B F0 38 31 20 9B F2 AE F1 BC F0 C2 F0 2B CC F0 CD F0,攻撃＋81　追加効果：即死,공격＋81 추가효과：즉사,D8 F5 B3 F4 2B F0 38 31 20 63 F2 4A CA F4 EC F5 2B 35 F8 7E,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0241_EFFECT_1,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0241,,1,0xFF6F,,36 F0 37 F0 2B F0 39 36,攻撃＋96,공격＋96,D8 F5 B3 F4 2B F0 39 36,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0241_EFFECT_2,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0241,,2,0xFF78,,4C F0 4D F0 4E F0 80 C0 F1 C1 F1 4C 49 A1 73 F1 86 F0 6C 9D,必殺技の消費SPを減少する,필살기 SP 소모 감소,A1 F7 E8 6D 20 4C 49 20 B4 B2 20 33 F2 B4,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0242_EFFECT_1,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0242,,1,0xFFA5,,36 F0 37 F0 2B F0 36 38,攻撃＋68,공격＋68,D8 F5 B3 F4 2B F0 36 38,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0243_EFFECT_1,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0243,,1,0xFFC7,,36 F0 37 F0 2B F0 36 32,攻撃＋62,공격＋62,D8 F5 B3 F4 2B F0 36 32,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0243_EFFECT_2,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0243,,2,0xFFD0,,41 49 82 F2 73 F4 20 C8 27 E3 EA EF F0 81 9D F3 7D 82 F2 73 F4 68 9E 9D,HP<82F2><73F4>　デーモン<EFF0>は<9DF3>に<82F2><73F4>される,HP 흡수·악마계는 역흡수,41 49 20 AD F7 8B 28 CE F8 5C B9 73 20 71 F3 AD F7 8B,,"[""<82F2>"", ""<73F4>"", ""<EFF0>"", ""<9DF3>"", ""<82F2>"", ""<73F4>""]",TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0244_EFFECT_1,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0244,,1,0x10002,,36 F0 37 F0 2B F0 35 38,攻撃＋58,공격＋58,D8 F5 B3 F4 2B F0 35 38,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0245_EFFECT_1,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0245,,1,0x1002B,,36 F0 37 F0 2B F0 30 20 4A F0 85 F0 2B F0 31 35 30,攻撃＋0　魔力＋150,공격＋0 마력＋150,D8 F5 B3 F4 2B F0 30 20 5C 93 F8 2B F0 31 35 30,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0246_EFFECT_1,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0246,,1,0x1005A,,36 F0 37 F0 2B F0 33 38,攻撃＋38,공격＋38,D8 F5 B3 F4 2B F0 33 38,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0247_EFFECT_1,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0247,,1,0x10081,,36 F0 37 F0 2B F0 32 35,攻撃＋25,공격＋25,D8 F5 B3 F4 2B F0 32 35,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0248_EFFECT_1,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0248,,1,0x100A6,,36 F0 37 F0 2B F0 31 38 30,攻撃＋180,공격＋180,D8 F5 B3 F4 2B F0 31 38 30,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0249_EFFECT_1,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0249,,1,0x100CE,,36 F0 37 F0 2B F0 39 39 20 9B F2 AE F1 BC F0 C2 F0 2B D5 F0 D6 F0,攻撃＋99　追加効果：混乱,공격＋99 추가효과：혼란,D8 F5 B3 F4 2B F0 39 39 20 63 F2 4A CA F4 EC F5 2B C4 F3 7B F8,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0249_EFFECT_2,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0249,,2,0x100E5,,32 F1 33 F1 54 F0 E9 F0 2B 3A F0 A1 D5 F0 D6 F0 68 6E 9D,武器使用：敵を混乱させる,무기사용：적 혼란,97 6D 7E A7 F6 2B 41 F0 20 C4 F3 7B F8,,[],TRANSLATED,NO,positional item HELP trailer; weapon-use rule,
ITEM_0250_EFFECT_1,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0250,,1,0x10116,,36 F0 37 F0 2B F0 37 30 20 4A F0 85 F0 2B F0 38 34,攻撃＋70　魔力＋84,공격＋70 마력＋84,D8 F5 B3 F4 2B F0 37 30 20 5C 93 F8 2B F0 38 34,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0251_EFFECT_1,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0251,,1,0x10143,,36 F0 37 F0 2B F0 35 35 20 4A F0 85 F0 2B F0 36 36,攻撃＋55　魔力＋66,공격＋55 마력＋66,D8 F5 B3 F4 2B F0 35 35 20 5C 93 F8 2B F0 36 36,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0252_EFFECT_1,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0252,,1,0x10174,,36 F0 37 F0 2B F0 31 30 38 20 9B F2 AE F1 BC F0 C2 F0 2B DF F0 45 F3,攻撃＋108　追加効果：封印,공격＋108 추가효과：봉인,D8 F5 B3 F4 2B F0 31 30 38 20 63 F2 4A CA F4 EC F5 2B 7E F1 8C,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0252_EFFECT_2,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0252,,2,0x1018C,,32 F1 33 F1 54 F0 E9 F0 2B 3A F0 A1 DF F0 45 F3 6C 9D,武器使用：敵を封印する,무기사용：적 봉인,97 6D 7E A7 F6 2B 41 F0 20 7E F1 8C,,[],TRANSLATED,NO,positional item HELP trailer; weapon-use rule,
ITEM_0253_EFFECT_1,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0253,,1,0x101B7,,36 F0 37 F0 2B F0 35 38 20 9B F2 AE F1 BC F0 C2 F0 2B 27 F1 9C,攻撃＋58　追加効果：眠り,공격＋58 추가효과：수면,D8 F5 B3 F4 2B F0 35 38 20 63 F2 4A CA F4 EC F5 2B 8B 80,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0253_EFFECT_2,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0253,,2,0x101CD,,32 F1 33 F1 54 F0 E9 F0 2B 3A F0 A1 27 F1 9B 6E 9D,武器使用：敵を眠らせる,무기사용：적 수면,97 6D 7E A7 F6 2B 41 F0 20 8B 80,,[],TRANSLATED,NO,positional item HELP trailer; weapon-use rule,
ITEM_0255_EFFECT_1,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0255,,1,0x10200,,36 F0 37 F0 2B F0 34 30 20 4A F0 85 F0 2B F0 34 38,攻撃＋40　魔力＋48,공격＋40 마력＋48,D8 F5 B3 F4 2B F0 34 30 20 5C 93 F8 2B F0 34 38,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0256_EFFECT_1,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0256,,1,0x10230,,36 F0 37 F0 2B F0 33 30 20 4A F0 85 F0 2B F0 33 36,攻撃＋30　魔力＋36,공격＋30 마력＋36,D8 F5 B3 F4 2B F0 33 30 20 5C 93 F8 2B F0 33 36,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0257_EFFECT_1,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0257,,1,0x10258,,36 F0 37 F0 2B F0 32 30 20 4A F0 85 F0 2B F0 32 34,攻撃＋20　魔力＋24,공격＋20 마력＋24,D8 F5 B3 F4 2B F0 32 30 20 5C 93 F8 2B F0 32 34,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0258_EFFECT_1,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0258,,1,0x10286,,36 F0 37 F0 2B F0 31 31,攻撃＋11,공격＋11,D8 F5 B3 F4 2B F0 31 31,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0259_EFFECT_1,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0259,,1,0x102AC,,36 F0 37 F0 2B F0 31 33,攻撃＋13,공격＋13,D8 F5 B3 F4 2B F0 31 33,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0259_EFFECT_2,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0259,,2,0x102B5,,32 F1 33 F1 54 F0 E9 F0 2B 3B F0 3C F0 80 36 F0 37 F0 A1 A4 C4 D8 6C 9D,武器使用：味方の攻撃をアップする,무기사용：아군 공격력 상승,97 6D 7E A7 F6 2B 70 ED 20 D8 F5 B3 F4 93 F8 20 BD 2E F8,,[],TRANSLATED,NO,positional item HELP trailer; weapon-use rule,
ITEM_0260_EFFECT_1,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0260,,1,0x102E8,,36 F0 37 F0 2B F0 39,攻撃＋9,공격＋9,D8 F5 B3 F4 2B F0 39,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0261_EFFECT_1,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0261,,1,0x1030B,,36 F0 37 F0 2B F0 31 36,攻撃＋16,공격＋16,D8 F5 B3 F4 2B F0 31 36,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0262_EFFECT_1,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0262,,1,0x1032F,,36 F0 37 F0 2B F0 31,攻撃＋1,공격＋1,D8 F5 B3 F4 2B F0 31,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0263_EFFECT_1,ITEM,weapon,GR3.MDZ,GR3.MDT,ITEM_RECORD_0263,,1,0x10351,,36 F0 37 F0 2B F0 39 39 20 4A F0 85 F0 2B F0 39 39,攻撃＋99　魔力＋99,공격＋99 마력＋99,D8 F5 B3 F4 2B F0 39 39 20 5C 93 F8 2B F0 39 39,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0301_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0301,,1,0x1037D,,38 F0 39 F0 2B F0 31 32 35,防御＋125,방어＋125,71 F9 69 2B F0 31 32 35,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0302_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0302,,1,0x103A6,,38 F0 39 F0 2B F0 39 35,防御＋95,방어＋95,71 F9 69 2B F0 39 35,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0302_EFFECT_2,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0302,,2,0x103AF,,40 F5 74 F3 79 F6 79 C2 E2 27 BA A1 70 F0 BC F0 7D 6C 9D,<40F5>確率でダメージを無効にする,일정 확률로 피해 무효,92 93 20 92 F4 67 F8 79 20 C9 74 20 97 CA F4,,"[""<40F5>""]",TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0304_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0304,,1,0x103E3,,38 F0 39 F0 2B F0 38 38,防御＋88,방어＋88,71 F9 69 2B F0 38 38,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0304_EFFECT_2,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0304,,2,0x103EC,,2D F0 B2 F1 47 F0 AA F2 C6 F5 7D 41 49 5F 86 F0 49 F0 3F F0 B6 F0 6C 9D,一定時間毎にHPが少量回復する,일정 시간마다 HP 소량 회복,92 93 20 88 A9 F0 5C 72 20 41 49 20 B4 83 F8 20 CC D0,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0306_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0306,,1,0x10420,,38 F0 39 F0 2B F0 37 38,防御＋78,방어＋78,71 F9 69 2B F0 37 38,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0306_EFFECT_2,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0306,,2,0x10429,,CF C4 B1 D1 C4 B1 6A 7C 62 7C 9D,ノックバックしなくなる,넉백 무효,87 F8 73 F9 20 97 CA F4,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0307_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0307,,1,0x10450,,38 F0 39 F0 2B F0 36 30,防御＋60,방어＋60,71 F9 69 2B F0 36 30,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0308_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0308,,1,0x10479,,38 F0 39 F0 2B F0 34 34,防御＋44,방어＋44,71 F9 69 2B F0 34 34,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0310_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0310,,1,0x1049F,,38 F0 39 F0 2B F0 33 32,防御＋32,방어＋32,71 F9 69 2B F0 33 32,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0311_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0311,,1,0x104C8,,38 F0 39 F0 2B F0 32 31,防御＋21,방어＋21,71 F9 69 2B F0 32 31,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0312_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0312,,1,0x104EF,,38 F0 39 F0 2B F0 31 34,防御＋14,방어＋14,71 F9 69 2B F0 31 34,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0313_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0313,,1,0x10515,,38 F0 39 F0 2B F0 37,防御＋7,방어＋7,71 F9 69 2B F0 37,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0314_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0314,,1,0x1053F,,38 F0 39 F0 2B F0 38 30,防御＋80,방어＋80,71 F9 69 2B F0 38 30,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0314_EFFECT_2,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0314,,2,0x10548,,70 F0 64 F0 65 F0 80 C2 E2 27 BA A1 82 F5 73 F1 6C 9D,無属性のダメージを軽減する,무속성 피해 감소,97 49 F7 D6 20 C9 74 20 33 F2 B4,,[],TRANSLATED,NO,positional item HELP trailer; elemental-resistance rule,
ITEM_0315_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0315,,1,0x10579,,38 F0 39 F0 2B F0 37 35,防御＋75,방어＋75,71 F9 69 2B F0 37 35,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0315_EFFECT_2,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0315,,2,0x10582,,C2 E2 27 BA A1 97 F1 64 72 47 F0 80 4C 49 3F F0 B6 F0 49 F0 5F 56 F1 5B 9D,ダメージを受けた時のSP回復量が増える,피격 시 SP 회복량 상승,C9 B3 F4 20 88 20 4C 49 20 CC D0 83 F8 20 BD 2E F8,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0317_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0317,,1,0x105B8,,38 F0 39 F0 2B F0 35 35,防御＋55,방어＋55,71 F9 69 2B F0 35 35,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0317_EFFECT_2,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0317,,2,0x105C1,,6C 8B 78 80 64 F0 65 F0 80 C2 E2 27 BA A1 82 F5 73 F1 6C 9D,すべての属性のダメージを軽減する,모든속성 피해 감소,B2 CD 49 F7 D6 20 C9 74 20 33 F2 B4,,[],TRANSLATED,NO,positional item HELP trailer; elemental-resistance rule,
ITEM_0318_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0318,,1,0x105F6,,38 F0 39 F0 2B F0 34 32 20 2D F8 21 F4 2B F0 32 31,防御＋42　抵抗＋21,방어＋42 저항＋21,71 F9 69 2B F0 34 32 20 7B 2A F9 2B F0 32 31,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0319_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0319,,1,0x10625,,38 F0 39 F0 2B F0 32 35 20 2D F8 21 F4 2B F0 35 30,防御＋25　抵抗＋50,방어＋25 저항＋50,71 F9 69 2B F0 32 35 20 7B 2A F9 2B F0 35 30,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0320_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0320,,1,0x10656,,38 F0 39 F0 2B F0 33 30,防御＋30,방어＋30,71 F9 69 2B F0 33 30,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0321_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0321,,1,0x1067D,,38 F0 39 F0 2B F0 31 38,防御＋18,방어＋18,71 F9 69 2B F0 31 38,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0322_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0322,,1,0x106A6,,38 F0 39 F0 2B F0 31 30,防御＋10,방어＋10,71 F9 69 2B F0 31 30,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0322_EFFECT_2,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0322,,2,0x106AF,,47 F1 64 F0 65 F0 80 C2 E2 27 BA A1 82 F5 73 F1 6C 9D,水属性のダメージを軽減する,물속성 피해 감소,EA 49 F7 D6 20 C9 74 20 33 F2 B4,,[],TRANSLATED,NO,positional item HELP trailer; elemental-resistance rule,
ITEM_0323_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0323,,1,0x106DF,,38 F0 39 F0 2B F0 36 34 20 2D F8 21 F4 2B F0 36 34,防御＋64　抵抗＋64,방어＋64 저항＋64,71 F9 69 2B F0 36 34 20 7B 2A F9 2B F0 36 34,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0323_EFFECT_2,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0323,,2,0x106F1,,CC F0 CD F0 A1 38 F0 63,即死を防ぐ,즉사 방지,35 F8 7E 20 71 F9 6F,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0324_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0324,,1,0x10713,,38 F0 39 F0 2B F0 37 35 20 2D F8 21 F4 2B F0 37 35,防御＋75　抵抗＋75,방어＋75 저항＋75,71 F9 69 2B F0 37 35 20 7B 2A F9 2B F0 37 35,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0325_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0325,,1,0x1073E,,38 F0 39 F0 2B F0 35 35 20 2D F8 21 F4 2B F0 35 35,防御＋55　抵抗＋55,방어＋55 저항＋55,71 F9 69 2B F0 35 35 20 7B 2A F9 2B F0 35 35,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0325_EFFECT_2,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0325,,2,0x10750,,9A F0 9B F0 A1 38 F0 63,病気を防ぐ,질병 방지,2F F6 82 F9 20 71 F9 6F,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0326_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0326,,1,0x10774,,38 F0 39 F0 2B F0 33 36 20 2D F8 21 F4 2B F0 33 36,防御＋36　抵抗＋36,방어＋36 저항＋36,71 F9 69 2B F0 33 36 20 7B 2A F9 2B F0 33 36,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0326_EFFECT_2,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0326,,2,0x10786,,D5 F0 D6 F0 A1 38 F0 63,混乱を防ぐ,혼란 방지,C4 F3 7B F8 20 71 F9 6F,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0327_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0327,,1,0x107A9,,38 F0 39 F0 2B F0 32 34 20 2D F8 21 F4 2B F0 32 34,防御＋24　抵抗＋24,방어＋24 저항＋24,71 F9 69 2B F0 32 34 20 7B 2A F9 2B F0 32 34,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0328_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0328,,1,0x107D7,,38 F0 39 F0 2B F0 31 36 20 2D F8 21 F4 2B F0 31 36,防御＋16　抵抗＋16,방어＋16 저항＋16,71 F9 69 2B F0 31 36 20 7B 2A F9 2B F0 31 36,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0329_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0329,,1,0x10804,,38 F0 39 F0 2B F0 35 20 2D F8 21 F4 2B F0 35,防御＋5　抵抗＋5,방어＋5 저항＋5,71 F9 69 2B F0 35 20 7B 2A F9 2B F0 35,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0331_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0331,,1,0x10832,,38 F0 39 F0 2B F0 39 30 20 2D F8 21 F4 2B F0 35 30,防御＋90　抵抗＋50,방어＋90 저항＋50,71 F9 69 2B F0 39 30 20 7B 2A F9 2B F0 35 30,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0331_EFFECT_2,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0331,,2,0x10844,,DF F0 45 F3 A1 38 F0 63,封印を防ぐ,봉인 방지,7E F1 8C 20 71 F9 6F,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0332_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0332,,1,0x1086A,,38 F0 39 F0 2B F0 37 32 20 2D F8 21 F4 2B F0 33 36,防御＋72　抵抗＋36,방어＋72 저항＋36,71 F9 69 2B F0 37 32 20 7B 2A F9 2B F0 33 36,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0333_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0333,,1,0x10899,,38 F0 39 F0 2B F0 35 36 20 2D F8 21 F4 2B F0 32 38,防御＋56　抵抗＋28,방어＋56 저항＋28,71 F9 69 2B F0 35 36 20 7B 2A F9 2B F0 32 38,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0334_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0334,,1,0x108C9,,38 F0 39 F0 2B F0 34 30 20 2D F8 21 F4 2B F0 32 30,防御＋40　抵抗＋20,방어＋40 저항＋20,71 F9 69 2B F0 34 30 20 7B 2A F9 2B F0 32 30,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0335_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0335,,1,0x108F5,,38 F0 39 F0 2B F0 32 38 20 2D F8 21 F4 2B F0 31 34,防御＋28　抵抗＋14,방어＋28 저항＋14,71 F9 69 2B F0 32 38 20 7B 2A F9 2B F0 31 34,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0336_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0336,,1,0x10922,,38 F0 39 F0 2B F0 31 32 20 2D F8 21 F4 2B F0 36,防御＋12　抵抗＋6,방어＋12 저항＋6,71 F9 69 2B F0 31 32 20 7B 2A F9 2B F0 36,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0337_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0337,,1,0x10945,,38 F0 39 F0 2B F0 38 20 2D F8 21 F4 2B F0 34,防御＋8　抵抗＋4,방어＋8 저항＋4,71 F9 69 2B F0 38 20 7B 2A F9 2B F0 34,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0339_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0339,,1,0x10975,,38 F0 39 F0 2B F0 31 36,防御＋16,방어＋16,71 F9 69 2B F0 31 36,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0340_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0340,,1,0x1099E,,38 F0 39 F0 2B F0 31 34,防御＋14,방어＋14,71 F9 69 2B F0 31 34,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0341_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0341,,1,0x109C7,,38 F0 39 F0 2B F0 31 30 20 2D F8 21 F4 2B F0 32 30,防御＋10　抵抗＋20,방어＋10 저항＋20,71 F9 69 2B F0 31 30 20 7B 2A F9 2B F0 32 30,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
