id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note,canonical_jp_text,reference_glyph_status,reference_glyphs_used
SCN_00030100_00740000_0034,SCENARIO,scenario_message,DATA/00030100.MDZ,DATA/00030100.MDT,0x00740000,00030100,33,0x002aa1a5,0x002aa1a0,77 b6 21 ce f5 9d 08 94 bb 7e 95 98 bd 93 84 99 08 9c c2 9d b4 90 f0 77 ba 0d ff 00,"いや、別に
ちらかってるだけで
なんにも無いよ","아니, 별거 없어
그냥 어질러져 있을 뿐이야
아무것도 없다고",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":6,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":25,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"いや<G0001>別に
ちらかってるだけで
なんにも無いよ",SUPPORTED,0001
SCN_00030100_00740000_0035,SCENARIO,scenario_message,DATA/00030100.MDZ,DATA/00030100.MDT,0x00740000,00030100,34,0x002aa2bd,0x002aa2b8,2a f0 e4 ea 7f cf f0 77 98 75 bd 93 84 9c a0 9d 08 46 b1 c2 9c 21 b0 95 92 82 08 21 f5 2c f5 a5 f0 92 82 b0 8a 77 ba 43 0d ff 00,"ベッドが置いてあるだけなのに
…みんな、まったく
思像力たくましいよ！","침대 하나 놓여 있을 뿐인데
…다들 정말
상상력이 풍부하다니까!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 05 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":5},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":26,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":40,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_06; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"ベッドが置いてあるだけなのに
<G0026>みんな<G0001>まったく
<G04E1><G04EC>力たくましいよ！",SUPPORTED,"0001,0026,04E1,04EC"
SCN_00030100_00740000_0036,SCENARIO,scenario_message,DATA/00030100.MDZ,DATA/00030100.MDT,0x00740000,00030100,35,0x002aa31e,0x002aa319,7d 95 43 21 59 f1 5a f1 a0 4c f4 08 ba 82 eb f2 64 f0 9d 9c 95 92 bd f0 be f0 93 08 6e f2 9d dc f0 82 c2 93 84 9b 46 08 92 82 88 c2 b8 f1 95 98 bd 7e bb 77 77 b6 0d ff 00,"おっ！、子供の頃
よく世話になった薬草だ
傷に効くんだけど…
たくさん持ってるからいいや","오! 어릴 때
신세를 많이 졌던 약초다
상처에 잘 듣지만…
많이 갖고 있으니 됐어",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 02 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":2},{""offset"":11,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":27,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":39,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":54,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"おっ！<G0001>子供の<G043C>
よく世<G0114>になった薬草だ
傷に効くんだけど<G0026>
たくさん持ってるからいいや",SUPPORTED,"0001,0026,0114,043C"
SCN_00030100_00740000_0039,SCENARIO,scenario_message,DATA/00030100.MDZ,DATA/00030100.MDT,0x00740000,00030100,38,0x002aa4b5,0x002aa4b0,6e f2 9d dc f0 82 bd f0 be f0 46 08 86 77 96 7f 08 57 f1 9d 58 f1 96 7e b4 ec f1 be 9c 77 46 43 0d ff 00,"傷に効く薬草…
こいつが
役に立つかも知れない…！","상처에 듣는 약초…
이거라면
도움이 될지도 몰라…!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 07 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":7},{""offset"":11,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":32,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_08; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"傷に効く薬草<G0026>
こいつが
<G01D7>に立つかも知れない<G0026>！",SUPPORTED,"0026,01D7"
SCN_00030100_00740000_0042,SCENARIO,scenario_message,DATA/00030100.MDZ,DATA/00030100.MDT,0x00740000,00030100,41,0x002aa670,0x002aa66b,94 b9 95 9a 21 8a 7d be 94 b5 95 92 9c 08 b0 21 b2 8a bc 8a f0 95 92 c2 93 7e bb 08 8a b9 79 7f 9c 77 7e 46 0d ff 00,"ちょっと、しおれちゃったな
ま、むしり取ったんだから
しょうがないか…","좀 시들었네
뭐, 억지로 뜯어 왔으니
어쩔 수 없나…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":13,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":27,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":36,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"ちょっと<G0001>しおれちゃったな
ま<G0001>むしり取ったんだから
しょうがないか<G0026>",SUPPORTED,"0001,0026"
SCN_00030200_00740000_0014,SCENARIO,scenario_message,DATA/00030200.MDZ,DATA/00030200.MDT,0x00740000,00030200,13,0x002f5684,0x002f567f,3f f0 e4 e5 9a a7 92 bc 99 08 6c f0 ed f0 9d 7d e6 f1 51 f5 b3 92 ba 9c 74 08 26 f0 3b f0 c6 e9 37 f0 ec e4 e9 82 f0 79 92 b3 9d 43 0d ff 00,"ロッツとふたりで
必死にお金貯めたよなぁ
フライトユニット買うために！","롯츠와 둘이서
열심히 돈을 모았지
플라이트 유닛을 사려고!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0a 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":10},{""offset"":9,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":25,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":44,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_11; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"ロッツとふたりで
<G011C>死にお金<G0511>めたよな<G0054>
フライトユニット<G0132>うために！",SUPPORTED,"0054,011C,0132,0511"
SCN_00030200_00740000_0017,SCENARIO,scenario_message,DATA/00030200.MDZ,DATA/00030200.MDT,0x00740000,00030200,16,0x002f57f0,0x002f57eb,34 f5 95 98 82 be 21 b0 93 9c c2 93 08 75 75 21 77 96 99 b4 88 f0 bb be bd 8f 43 0d ff 00,"待ってくれ、まだなんだ
ああ、いつでも出られるよ！","잠깐, 아직이야
아아, 언제든 나갈 수 있어!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":12,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":27,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"<G04F4>ってくれ<G0001>まだなんだ
ああ<G0001>いつでも出られる<G006F>！",SUPPORTED,"0001,006F,04F4"
SCN_00030200_00740000_0018,SCENARIO,scenario_message,DATA/00030200.MDZ,DATA/00030200.MDT,0x00740000,00030200,17,0x002f58e7,0x002f58e2,34 f5 95 98 82 be 21 b0 93 9c c2 93 08 75 75 21 77 96 99 b4 88 f0 bb be bd 8f 43 0d ff 00,"待ってくれ、まだなんだ
ああ、いつでも出られるよ！","잠깐, 아직이야
아아, 언제든 나갈 수 있어!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":12,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":27,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"<G04F4>ってくれ<G0001>まだなんだ
ああ<G0001>いつでも出られる<G006F>！",SUPPORTED,"0001,006F,04F4"
SCN_00030300_00740000_0005,SCENARIO,scenario_message,DATA/00030300.MDZ,DATA/00030300.MDT,0x00740000,00030300,4,0x001ddd4e,0x001ddd49,77 b6 21 90 be a1 b4 79 21 77 77 7e bb 46 0d ff 00,いや、それはもう、いいから…,"아니, 그건 이제 됐어…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 08 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":8},{""offset"":14,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_09; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,いや<G0001>それはもう<G0001>いいから<G0026>,SUPPORTED,"0001,0026"
SCN_00030300_00740000_0006,SCENARIO,scenario_message,DATA/00030300.MDZ,DATA/00030300.MDT,0x00740000,00030300,5,0x001ddd79,0x001ddd74,26 f5 70 f0 c0 bb 8d 08 23 f0 2f f0 90 79 93 9f 0d ff 00,"相変わらず
ヒマそうだね","여전히
한가해 보이네",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 02 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":2},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":16,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"<G04E6>変わらず
ヒマそうだね",SUPPORTED,04E6
SCN_00030300_00740000_0007,SCENARIO,scenario_message,DATA/00030300.MDZ,DATA/00030300.MDT,0x00740000,00030300,6,0x001ddde0,0x001ddddb,99 b4 08 57 f1 9d 58 f1 96 dd f1 e3 f0 c1 83 f0 95 98 bd 8a 08 de f4 ba bc 21 77 77 69 f5 9d 08 9c 95 92 9a a1 f1 79 8f 0d ff 00,"でも
役に立つ品物を売ってるし
昔より、いい店に
なったと思うよ","그래도
쓸 만한 물건을 팔고 있고
예전보다 좋은 가게가
된 것 같아",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 02 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":2},{""offset"":2,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":20,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":31,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":40,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"でも
<G01D7>に立つ品物を<G0133>ってるし
<G04CE>より<G0001>いい<G0529>に
なったと思う<G006F>",SUPPORTED,"0001,006F,0133,01D7,04CE,0529"
SCN_00030300_00740000_0008,SCENARIO,scenario_message,DATA/00030300.MDZ,DATA/00030300.MDT,0x00740000,00030300,7,0x001dde96,0x001dde91,7d a2 88 c2 9a 21 7d a2 75 88 c2 9a 08 90 a0 34 f6 7a f0 bf f0 7e 46 0d ff 00,"おばさんと、おばあさんと
その予備軍か…","아줌마와 할머니와
그 예비군인가…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 08 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":8},{""offset"":12,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":23,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_09; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"おばさんと<G0001>おばあさんと
その<G05C4>備軍か<G0026>",SUPPORTED,"0001,0026,05C4"
SCN_00120000_00740000_0093,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,92,0x005375b5,0x005375b0,99 f2 c1 49 f1 a8 08 48 f3 a0 b1 f0 28 f3 9d 42 f1 82 08 b6 b3 bd 0d ff 00,"空を飛ぶ
他の場所に行く
やめる","하늘을 난다
다른 장소로 간다
그만두기",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":6,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"空を飛ぶ
<G0368>の場<G0348>に行く
やめる",SUPPORTED,"0348,0368"
SCN_00120000_00740000_0095,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,94,0x0053783b,0x00537836,88 74 21 42 f1 86 79 43 08 4d f4 84 f2 b4 cc 3e f0 c1 08 99 f2 aa 6b f2 be 98 95 98 82 be 43 0d ff 00,"さぁ、行こう！
あ日もオレを
空へ連れてってくれ！","자, 가자!
그날도 나를
하늘로 데려가 줘!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 09 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":9},{""offset"":8,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":31,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_10; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"さ<G0054><G0001>行こう！
<G043D><G02D4>もオレを
空へ連れてってくれ！",SUPPORTED,"0001,0054,02D4,043D"
SCN_00180500_00740000_0011,SCENARIO,scenario_message,DATA/00180500.MDZ,DATA/00180500.MDT,0x00740000,00180500,10,0x002dab45,0x002dab40,99 f2 c1 49 f1 a8 08 48 f3 a0 b1 f0 28 f3 9d 42 f1 82 08 b6 b3 bd 0d ff 00,"空を飛ぶ
他の場所に行く
やめる","하늘을 난다
다른 장소로 간다
그만두기",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":6,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"空を飛ぶ
<G0368>の場<G0348>に行く
やめる",SUPPORTED,"0348,0368"
SCN_00180500_00740000_0013,SCENARIO,scenario_message,DATA/00180500.MDZ,DATA/00180500.MDT,0x00740000,00180500,12,0x002dadcb,0x002dadc6,88 74 21 42 f1 86 79 43 08 4d f4 84 f2 b4 cc 3e f0 c1 08 99 f2 aa 6b f2 be 98 95 98 82 be 43 0d ff 00,"さぁ、行こう！
あ日もオレを
空へ連れてってくれ！","자, 가자!
그날도 나를
하늘로 데려가 줘!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 09 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":9},{""offset"":8,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":31,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_10; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"さ<G0054><G0001>行こう！
<G043D><G02D4>もオレを
空へ連れてってくれ！",SUPPORTED,"0001,0054,02D4,043D"
SCN_00216000_00740000_0017,SCENARIO,scenario_message,DATA/00216000.MDZ,DATA/00216000.MDT,0x00740000,00216000,16,0x0050a85d,0x0050a858,99 f2 c1 49 f1 a8 08 48 f3 a0 b1 f0 28 f3 9d 42 f1 82 08 b6 b3 bd 0d ff 00,"空を飛ぶ
他の場所に行く
やめる","하늘을 난다
다른 장소로 간다
그만두기",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":6,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"空を飛ぶ
<G0368>の場<G0348>に行く
やめる",SUPPORTED,"0348,0368"
SCN_00216000_00740000_0019,SCENARIO,scenario_message,DATA/00216000.MDZ,DATA/00216000.MDT,0x00740000,00216000,18,0x0050aae3,0x0050aade,88 74 21 42 f1 86 79 43 08 4d f4 84 f2 b4 cc 3e f0 c1 08 99 f2 aa 6b f2 be 98 95 98 82 be 43 0d ff 00,"さぁ、行こう！
あ日もオレを
空へ連れてってくれ！","자, 가자!
그날도 나를
하늘로 데려가 줘!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 09 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":9},{""offset"":8,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":31,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_10; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"さ<G0054><G0001>行こう！
<G043D><G02D4>もオレを
空へ連れてってくれ！",SUPPORTED,"0001,0054,02D4,043D"
SCN_00270100_00740000_0010,SCENARIO,scenario_message,DATA/00270100.MDZ,DATA/00270100.MDT,0x00740000,00270100,9,0x00447c85,0x00447c80,99 f2 c1 49 f1 a8 08 48 f3 a0 b1 f0 28 f3 9d 42 f1 82 08 b6 b3 bd 0d ff 00,"空を飛ぶ
他の場所に行く
やめる","하늘을 난다
다른 장소로 간다
그만두기",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":6,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"空を飛ぶ
<G0368>の場<G0348>に行く
やめる",SUPPORTED,"0348,0368"
SCN_00270100_00740000_0012,SCENARIO,scenario_message,DATA/00270100.MDZ,DATA/00270100.MDT,0x00740000,00270100,11,0x00447f0b,0x00447f06,88 74 21 42 f1 86 79 43 08 4d f4 84 f2 b4 cc 3e f0 c1 08 99 f2 aa 6b f2 be 98 95 98 82 be 43 0d ff 00,"さぁ、行こう！
あ日もオレを
空へ連れてってくれ！","자, 가자!
그날도 나를
하늘로 데려가 줘!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 09 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":9},{""offset"":8,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":31,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_10; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"さ<G0054><G0001>行こう！
<G043D><G02D4>もオレを
空へ連れてってくれ！",SUPPORTED,"0001,0054,02D4,043D"
SCN_00360000_00740000_0049,SCENARIO,scenario_message,DATA/00360000.MDZ,DATA/00360000.MDT,0x00740000,00360000,48,0x005f51ed,0x005f51e8,99 f2 c1 49 f1 a8 08 48 f3 a0 b1 f0 28 f3 9d 42 f1 82 08 b6 b3 bd 0d ff 00,"空を飛ぶ
他の場所に行く
やめる","하늘을 난다
다른 장소로 간다
그만두기",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":6,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"空を飛ぶ
<G0368>の場<G0348>に行く
やめる",SUPPORTED,"0348,0368"
