id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note,canonical_jp_text,reference_glyph_status,reference_glyphs_used,image_glyph_status,image_glyphs_used
SCN_00120000_00740000_0074,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,73,0x00536cbe,0x00536cb9,aa 7a 45 43 08 75 c2 92 a0 41 f1 85 77 f0 7e 9a a1 f1 95 92 c0 46 0d ff 00,"へぇ〜！
あんたの逃げ道かと思ったわ…","헤에~!
네 도주로인 줄 알았네…",UNASSIGNED,ミランダ,"[{""offset"":-5,""raw_hex"":""22 0e 00 20 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":32},{""offset"":4,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_miranda_07; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"へ<G005A>〜！
あんたの逃げ道かと思ったわ<G0026>",SUPPORTED,"0026,005A",NONE,
SCN_00120000_00740000_0075,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,74,0x00536cf7,0x00536cf2,88 74 43 21 75 a0 8f f5 7d f0 9c e7 3a f0 e9 9d 08 42 f1 7e 9c 80 b5 43 0d ff 00,"さぁ！、あの派手なテントに
行かなきゃ！","자! 저 화려한 텐트로
가야 해!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":24,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"さ<G0054>！<G0001>あの<G054F>手なテントに
行かなきゃ！",SUPPORTED,"0001,0054,054F",NONE,
SCN_00120000_00740000_0076,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,75,0x00536d43,0x00536d3e,9c 74 21 c4 3f f0 3a f0 df 08 86 86 a0 90 f2 21 9b 79 8a 98 08 cb f5 b0 95 98 bd c2 93 44 0d ff 00,"なぁ、アロンソ
ここの門、どうして
閉まってるんだ？","저기, 알론소
여기 문은 왜
닫혀 있는 거야?",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0b 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":11},{""offset"":9,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":20,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":30,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_12; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"な<G0054><G0001>アロンソ
ここの門<G0001>どうして
<G058B>まってるんだ？",SUPPORTED,"0001,0054,058B",NONE,
SCN_00120000_00740000_0077,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,76,0x00536dbe,0x00536db9,75 92 8a 93 95 98 21 90 c2 9c 6b f2 dc f2 a1 08 41 f1 7f 88 9c 77 9f 46 08 cd 21 f0 a0 82 8e 9d 21 24 f0 c4 3a f0 cd b4 08 5b f1 5c f1 9a 98 f1 ed f1 75 bd 8b b5 9c 77 43 0d ff 00,"あたしだって、そんな連中は
逃がさないね…
カバのくせに、ビアンカも
意外と常識あるじゃない！","나라도 그런 녀석들은
놓아주지 않겠어…
하마 같은 비앙카도
의외로 상식은 있잖아!",UNASSIGNED,アロンソ,"[{""offset"":-5,""raw_hex"":""22 0e 00 24 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":36},{""offset"":15,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":24,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":40,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":57,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_alonso_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"あたしだって<G0001>そんな連中は
逃がさないね<G0026>
カバのくせに<G0001>ビアンカも
意<G01DC>と常識あるじゃない！",SUPPORTED,"0001,0026,01DC",NONE,
SCN_00120000_00740000_0078,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,77,0x00536e78,0x00536e73,90 f2 7f cb f5 b0 95 98 bd 46 08 24 f0 c4 3a f0 cd a0 8a c0 89 7e 44 08 c4 3f f0 3a f0 df c1 41 f1 7f 88 9c 77 92 b3 9d 46 0d ff 00,"門が閉まってる…
ビアンカのしわざか？
アロンソを逃がさないために…","문이 닫혀 있어…
비앙카 짓인가?
알론소를 도망치지 못하게 하려고…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0b 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":11},{""offset"":10,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":23,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":41,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_12; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"門が<G058B>まってる<G0026>
ビアンカのしわざか？
アロンソを逃がさないために<G0026>",SUPPORTED,"0026,058B",NONE,
SCN_00120000_00740000_0080,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,79,0x00536f27,0x00536f22,9c c2 93 21 86 a0 29 f0 3a f0 9c 8e f9 c0 f0 46 44 0d ff 00,なんだ、このヘンな名前…？,"뭐야, 이 이상한 이름은…?",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":17,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,なんだ<G0001>このヘンな<G088E><G0170><G0026>？,SUPPORTED,"0001,0026,0170,088E",NONE,
SCN_00120000_00740000_0081,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,80,0x00536f4a,0x00536f45,37 f0 c8 cf 43 21 77 b0 a1 08 75 a0 ea 3f f0 2d f0 c8 c1 d2 f5 b0 7b bd a0 7f 08 2c f1 99 8a b9 43 08 ad bb 95 21 42 f1 82 c0 ba 43 0d ff 00,"ユウキ！、いまは
あのドロボウを捕まえるのが
先でしょ！
ほらっ、行くわよ！","유키! 지금은
저 도둑을 잡는 게
먼저잖아!
자, 가자!",UNASSIGNED,ミランダ,"[{""offset"":-5,""raw_hex"":""22 0e 00 21 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":33},{""offset"":9,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":26,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":33,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":44,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_miranda_08; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"ユウキ！<G0001>いまは
あのドロボウを<G0592>まえるのが
先でしょ！
ほらっ<G0001>行くわよ！",SUPPORTED,"0001,0592",NONE,
SCN_00120000_00740000_0082,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,81,0x00536f99,0x00536f94,75 c2 92 9f 46 08 86 c2 9c 9a 86 bf 08 c8 3f f0 c8 3f f0 8a 98 92 bb 08 75 77 96 9d 41 f1 85 bb be 94 b5 79 c0 ba 43 0d ff 00,"あんたね…
こんなところ
ウロウロしてたら
あいつに逃げられちゃうわよ！","너 말이야…
이런 곳에서
어슬렁거리다간
그 녀석을 놓치겠어!",UNASSIGNED,アロンソ,"[{""offset"":-5,""raw_hex"":""22 0e 00 24 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":36},{""offset"":5,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":12,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":23,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":39,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_alonso_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"あんたね<G0026>
こんなところ
ウロウロしてたら
あいつに逃げられちゃうわよ！",SUPPORTED,0026,NONE,
SCN_00120000_00740000_0083,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,82,0x00536fea,0x00536fe5,24 f0 c4 3a f0 cd 7f 96 84 92 d1 d7 3c f0 7e 46 08 7c f1 7a f1 90 79 93 9c 46 0d ff 00,"ビアンカがつけたクサリか…
頑丈そうだな…","비앙카가 채운 사슬인가…
튼튼해 보이네…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":26,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"ビアンカがつけたクサリか<G0026>
頑丈そうだな<G0026>",SUPPORTED,0026,NONE,
SCN_00120000_00740000_0084,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,83,0x0053702d,0x00537028,86 c2 9c 9d 7c f1 7a f1 90 79 9c d1 d7 3c f0 99 08 a0 f7 bc 96 84 98 46 21 a1 a1 46 08 90 be 93 84 21 c4 3f f0 3a f0 df a0 86 9a 08 3d f4 80 95 98 86 9a 9c a0 7e 9c 46 44 0d ff 00,"こんなに頑丈そうなクサリで
縛りつけて…、はは…
それだけ、アロンソのこと
好きってことなのかな…？","이렇게 튼튼해 보이는 사슬로
묶어 두고… 하하…
그만큼 알론소를
좋아한다는 뜻일까…?",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 08 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":8},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":28,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":43,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":57,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_09; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"こんなに頑丈そうなクサリで
<G0700>りつけて<G0026><G0001>はは<G0026>
それだけ<G0001>アロンソのこと
好きってことなのかな<G0026>？",SUPPORTED,"0001,0026",SUPPORTED,0700
SCN_00120000_00740000_0085,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,84,0x00537090,0x0053708b,c4 3f f0 3a f0 df 46 08 2c f0 3a f0 e9 9d ac f4 98 c2 a0 7e 9c 46 44 0d ff 00,"アロンソ…
ホントに勝てんのかな…？","알론소…
정말 이길 수 있을까…?",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 05 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":5},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":23,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_06; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"アロンソ<G0026>
ホントに勝てんのかな<G0026>？",SUPPORTED,0026,NONE,
SCN_00120000_00740000_0086,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,85,0x005370da,0x005370d5,9c c2 93 7e c2 93 99 08 86 be a0 cd d0 b4 8a f0 bc 89 f1 8e 92 8a 46 08 79 b0 82 77 95 98 ba 7e 95 92 ba 9c 0d ff 00,"なんだかんだで
これのカギも取り返せたし…
うまくいってよかったよな","어찌 됐든
이 열쇠도 되찾았고…
잘 풀려서 다행이네.",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 02 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":2},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":23,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":36,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"なんだかんだで
これのカギも取り<G0209>せたし<G0026>
うまくいってよかったよな",SUPPORTED,"0026,0209",NONE,
SCN_00120000_00740000_0087,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,86,0x00537153,0x0053714e,c8 f0 7e 46 21 99 f2 9a a1 08 b0 92 21 94 7f 95 92 b4 c2 7f 08 75 bd c2 93 bf 79 9c 46 0d ff 00,"海か…、空とは
また、ちがったもんが
あるんだろうな…","바다인가… 하늘과는
또 다른 무언가가
있겠지…",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 02 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":2},{""offset"":9,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":20,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":29,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"海か<G0026><G0001>空とは
また<G0001>ちがったもんが
あるんだろうな<G0026>",SUPPORTED,"0001,0026",NONE,
SCN_00120000_00740000_0091,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,90,0x00537340,0x0053733b,34 f5 95 98 43 21 b0 93 4a f3 7a f0 7f 46 46 08 75 75 21 b4 94 bf c2 43 0d ff 00,"待って！、まだ準備が……
ああ、もちろん！","기다려! 아직 준비가……
아아, 물론이지!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":15,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":24,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"<G04F4>って！<G0001>まだ準備が<G0026><G0026>
ああ<G0001>もちろん！",SUPPORTED,"0001,0026,04F4",NONE,
SCN_00120100_00740000_0006,SCENARIO,scenario_message,DATA/00120100.MDZ,DATA/00120100.MDT,0x00740000,00120100,5,0x002e4e8e,0x002e4e89,92 bb 8a 86 b2 42 08 75 92 8a 7f 42 21 86 a0 61 f2 c1 42 08 75 bc 7b 9c 88 8c 81 95 41 41 0d ff 00,"たらしこむ？
あたしが？、この男を？
ありえなさすぎっ！！","꼬드긴다고?
내가? 이 남자를?
말도 안 돼!!",UNASSIGNED,アロンソ,"[{""offset"":-5,""raw_hex"":""22 0e 00 22 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":34},{""offset"":6,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":19,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":30,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_alonso_01; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"たらしこむ<G0022>
あたしが<G0022><G0001>この男を<G0022>
ありえなさすぎっ<G0021><G0021>",SUPPORTED,"0001,0021,0022",NONE,
SCN_00120100_00740000_0007,SCENARIO,scenario_message,DATA/00120100.MDZ,DATA/00120100.MDT,0x00740000,00120100,6,0x002e4f03,0x002e4efe,46 20 f0 c6 20 f0 c6 21 90 79 99 8c 9f 0d ff 00,…ハイハイ、そうですね,"…네네, 그렇겠죠.",UNASSIGNED,アロンソ,"[{""offset"":-5,""raw_hex"":""22 0e 00 24 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":36},{""offset"":13,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_alonso_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,<G0026>ハイハイ<G0001>そうですね,SUPPORTED,"0001,0026",NONE,
SCN_00120100_00740000_0008,SCENARIO,scenario_message,DATA/00120100.MDZ,DATA/00120100.MDT,0x00740000,00120100,7,0x002e4f6a,0x002e4f65,39 f0 e2 3e f0 43 21 39 f0 e2 3e f0 43 0d ff 00,ヨダレ！、ヨダレ！,침 흘려! 침!,UNASSIGNED,アロンソ,"[{""offset"":-5,""raw_hex"":""22 0e 00 24 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":36},{""offset"":13,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_alonso_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,ヨダレ！<G0001>ヨダレ！,SUPPORTED,0001,NONE,
SCN_00120100_00740000_0009,SCENARIO,scenario_message,DATA/00120100.MDZ,DATA/00120100.MDT,0x00740000,00120100,8,0x002e514c,0x002e5147,9c c2 98 77 79 7e 08 88 b2 77 a0 ba 9f 46 21 c2 f0 9d f0 e5 f0 9d 0d ff 00,"なんていうか
さむいのよね…、基本的に","뭐랄까
기본적으로 좀 썰렁하거든…",UNASSIGNED,アロンソ,"[{""offset"":-5,""raw_hex"":""22 0e 00 24 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":36},{""offset"":6,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_alonso_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"なんていうか
さむいのよね<G0026><G0001>基本的に",SUPPORTED,"0001,0026",NONE,
SCN_00120100_00740000_0010,SCENARIO,scenario_message,DATA/00120100.MDZ,DATA/00120100.MDT,0x00740000,00120100,9,0x002e5292,0x002e528d,e9 ea 46 21 94 f3 7e 9d 9c 46 08 7d 70 f4 88 c2 21 75 c2 b0 bc 08 24 f0 c4 3a f0 cd a0 86 9a 08 3d f4 80 8b b5 9c 77 c2 93 0d ff 00,"トド…、確かにな…
お姉さん、あんまり
ビアンカのこと
好きじゃないんだ","바다사자… 확실히 그렇네…
누나는 아무래도
비앙카를
별로 좋아하지 않는구나.",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 08 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":8},{""offset"":10,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":21,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":31,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":41,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_09; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"トド<G0026><G0001><G03B4>かにな<G0026>
お<G0460>さん<G0001>あんまり
ビアンカのこと
好きじゃないんだ",SUPPORTED,"0001,0026,03B4,0460",NONE,
SCN_00120100_00740000_0011,SCENARIO,scenario_message,DATA/00120100.MDZ,DATA/00120100.MDT,0x00740000,00120100,10,0x002e536d,0x002e5368,79 c0 46 21 62 f0 70 f0 93 9f 46 0d ff 00,うわ…、大変だね…,우와… 힘들겠네…,UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 08 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":8},{""offset"":11,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_09; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,うわ<G0026><G0001>大変だね<G0026>,SUPPORTED,"0001,0026",NONE,
SCN_00120100_00740000_0012,SCENARIO,scenario_message,DATA/00120100.MDZ,DATA/00120100.MDT,0x00740000,00120100,11,0x002e553c,0x002e5537,93 84 9b 21 77 96 b0 99 b4 08 90 c2 9c 53 f3 3d f4 8a 98 bd 9a 08 e8 f8 9d c3 f4 ab bb be 94 b5 79 c0 ba 43 0d ff 00,"だけど、いつまでも
そんな格好してると
狼に食べられちゃうわよ！","하지만 언제까지나
그런 모습으로 있으면
늑대에게 잡아먹힌다!",UNASSIGNED,ミランダ,"[{""offset"":-5,""raw_hex"":""22 0e 00 20 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":32},{""offset"":9,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":21,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":36,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_miranda_07; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"だけど<G0001>いつまでも
そんな<G0373>好してると
狼に食べられちゃうわよ！",SUPPORTED,"0001,0373",NONE,
