sample_id,cue_id,speaker,source_file,source_offset,size_bytes,duration_ms,sample_rate,channels,codec,category,japanese,korean,confidence,notes,wav_path
4366,0x0F,ウル,MUSIC/GR3_STR.STZ,0x2279B800,57344,4032,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1DA; GR3_STR.IDX entry=473; sector=0x44F37..0x44F53,audio/extracted/battle/sample_004366.wav
4368,0x16,ウル,MUSIC/GR3_STR.STZ,0x227A9800,63488,4480,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1DB; GR3_STR.IDX entry=474; sector=0x44F53..0x44F72,audio/extracted/battle/sample_004368.wav
4370,0x17,ウル,MUSIC/GR3_STR.STZ,0x227B9000,73728,5227,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1DC; GR3_STR.IDX entry=475; sector=0x44F72..0x44F96,audio/extracted/battle/sample_004370.wav
4372,0x18,ウル,MUSIC/GR3_STR.STZ,0x227CB000,65536,4629,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1DD; GR3_STR.IDX entry=476; sector=0x44F96..0x44FB6,audio/extracted/battle/sample_004372.wav
4374,0x19,ウル,MUSIC/GR3_STR.STZ,0x227DB000,73728,5227,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1DE; GR3_STR.IDX entry=477; sector=0x44FB6..0x44FDA,audio/extracted/battle/sample_004374.wav
4376,0x20,ウル,MUSIC/GR3_STR.STZ,0x227ED000,57344,4032,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1DF; GR3_STR.IDX entry=478; sector=0x44FDA..0x44FF6,audio/extracted/battle/sample_004376.wav
4378,0x21,ウル,MUSIC/GR3_STR.STZ,0x227FB000,59392,4181,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1E0; GR3_STR.IDX entry=479; sector=0x44FF6..0x45013,audio/extracted/battle/sample_004378.wav
4380,0x23,ウル,MUSIC/GR3_STR.STZ,0x22809800,53248,3733,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1E1; GR3_STR.IDX entry=480; sector=0x45013..0x4502D,audio/extracted/battle/sample_004380.wav
4382,0x22,ウル,MUSIC/GR3_STR.STZ,0x22816800,94208,6720,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1E2; GR3_STR.IDX entry=481; sector=0x4502D..0x4505B,audio/extracted/battle/sample_004382.wav
4384,0x24,ウル,MUSIC/GR3_STR.STZ,0x2282D800,51200,3584,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1E3; GR3_STR.IDX entry=482; sector=0x4505B..0x45074,audio/extracted/battle/sample_004384.wav
4386,0x25,ウル,MUSIC/GR3_STR.STZ,0x2283A000,83968,5973,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1E4; GR3_STR.IDX entry=483; sector=0x45074..0x4509D,audio/extracted/battle/sample_004386.wav
4388,0x26,ウル,MUSIC/GR3_STR.STZ,0x2284E800,100352,7168,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1E5; GR3_STR.IDX entry=484; sector=0x4509D..0x450CE,audio/extracted/battle/sample_004388.wav
4390,0x1A;0x1B;0x1C,ウル,MUSIC/GR3_STR.STZ,0x22867000,59392,4181,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1E6; GR3_STR.IDX entry=485; sector=0x450CE..0x450EB,audio/extracted/battle/sample_004390.wav
4392,0xD3;0xD4;0xD5,ウル,MUSIC/GR3_STR.STZ,0x22875800,53248,3733,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1E7; GR3_STR.IDX entry=486; sector=0x450EB..0x45105,audio/extracted/battle/sample_004392.wav
4394,0x10;0x11,ウル,MUSIC/GR3_STR.STZ,0x22882800,73728,5227,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1E8; GR3_STR.IDX entry=487; sector=0x45105..0x45129,audio/extracted/battle/sample_004394.wav
4396,0xD1;0xD2,ウル,MUSIC/GR3_STR.STZ,0x22894800,71680,5077,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1E9; GR3_STR.IDX entry=488; sector=0x45129..0x4514C,audio/extracted/battle/sample_004396.wav
4398,0x1D;0x1E;0xA1,ウル,MUSIC/GR3_STR.STZ,0x228A6000,65536,4629,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1EA; GR3_STR.IDX entry=489; sector=0x4514C..0x4516C,audio/extracted/battle/sample_004398.wav
4400,0x29,ウル,MUSIC/GR3_STR.STZ,0x228B6000,69632,4928,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1EB; GR3_STR.IDX entry=490; sector=0x4516C..0x4518E,audio/extracted/battle/sample_004400.wav
4402,0x28,ウル,MUSIC/GR3_STR.STZ,0x228C7000,63488,4480,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1EC; GR3_STR.IDX entry=491; sector=0x4518E..0x451AD,audio/extracted/battle/sample_004402.wav
4404,0x1F,ウル,MUSIC/GR3_STR.STZ,0x228D6800,61440,4331,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1ED; GR3_STR.IDX entry=492; sector=0x451AD..0x451CB,audio/extracted/battle/sample_004404.wav
4406,0x0E,ウル,MUSIC/GR3_STR.STZ,0x228E5800,83968,5973,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1EE; GR3_STR.IDX entry=493; sector=0x451CB..0x451F4,audio/extracted/battle/sample_004406.wav
4408,0x15,ウル,MUSIC/GR3_STR.STZ,0x228FA000,57344,4032,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1EF; GR3_STR.IDX entry=494; sector=0x451F4..0x45210,audio/extracted/battle/sample_004408.wav
4410,0x2A,ウル,MUSIC/GR3_STR.STZ,0x22908000,55296,3883,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1F0; GR3_STR.IDX entry=495; sector=0x45210..0x4522B,audio/extracted/battle/sample_004410.wav
4412,0x14,ウル,MUSIC/GR3_STR.STZ,0x22915800,57344,4032,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1F1; GR3_STR.IDX entry=496; sector=0x4522B..0x45247,audio/extracted/battle/sample_004412.wav
4414,0x0A,ウル,MUSIC/GR3_STR.STZ,0x22923800,71680,5077,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1F2; GR3_STR.IDX entry=497; sector=0x45247..0x4526A,audio/extracted/battle/sample_004414.wav
4416,0x27,ウル,MUSIC/GR3_STR.STZ,0x22935000,57344,4032,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1F3; GR3_STR.IDX entry=498; sector=0x4526A..0x45286,audio/extracted/battle/sample_004416.wav
4418,0x13,ウル,MUSIC/GR3_STR.STZ,0x22943000,75776,5376,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1F4; GR3_STR.IDX entry=499; sector=0x45286..0x452AB,audio/extracted/battle/sample_004418.wav
4420,0x12,ウル,MUSIC/GR3_STR.STZ,0x22955800,65536,4629,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1F5; GR3_STR.IDX entry=500; sector=0x452AB..0x452CB,audio/extracted/battle/sample_004420.wav
4422,0xC9,ウル,MUSIC/GR3_STR.STZ,0x22965800,51200,3584,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1F6; GR3_STR.IDX entry=501; sector=0x452CB..0x452E4,audio/extracted/battle/sample_004422.wav
4424,0xCA,ウル,MUSIC/GR3_STR.STZ,0x22972000,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1F7; GR3_STR.IDX entry=502; sector=0x452E4..0x452F8,audio/extracted/battle/sample_004424.wav
4426,0xCB,ウル,MUSIC/GR3_STR.STZ,0x2297C000,92160,6571,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1F8; GR3_STR.IDX entry=503; sector=0x452F8..0x45325,audio/extracted/battle/sample_004426.wav
4428,0xCC,ウル,MUSIC/GR3_STR.STZ,0x22992800,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1F9; GR3_STR.IDX entry=504; sector=0x45325..0x45339,audio/extracted/battle/sample_004428.wav
4430,0xCD,ウル,MUSIC/GR3_STR.STZ,0x2299C800,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1FA; GR3_STR.IDX entry=505; sector=0x45339..0x4534D,audio/extracted/battle/sample_004430.wav
4432,0xCF,ウル,MUSIC/GR3_STR.STZ,0x229A6800,45056,3136,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1FB; GR3_STR.IDX entry=506; sector=0x4534D..0x45363,audio/extracted/battle/sample_004432.wav
4434,0xD0,ウル,MUSIC/GR3_STR.STZ,0x229B1800,149504,10752,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1FC; GR3_STR.IDX entry=507; sector=0x45363..0x453AC,audio/extracted/battle/sample_004434.wav
4436,0x94;0x95;0x96;0x98;0x99;0x9F,ダーナ,MUSIC/GR3_STR.STZ,0x229D6000,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1FD; GR3_STR.IDX entry=508; sector=0x453AC..0x453C0,audio/extracted/battle/sample_004436.wav
4438,0x89;0x8A;0x8B;0x8C;0x8D;0x8E;0x8F;0x90;0x91;0x92;0x93;0x9E;0xA2;0xA3,ダーナ,MUSIC/GR3_STR.STZ,0x229E0000,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1FE; GR3_STR.IDX entry=509; sector=0x453C0..0x453D4,audio/extracted/battle/sample_004438.wav
4440,0xC8,ダーナ,MUSIC/GR3_STR.STZ,0x229EA000,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x1FF; GR3_STR.IDX entry=510; sector=0x453D4..0x453E8,audio/extracted/battle/sample_004440.wav
4442,0x65;0x66;0x67;0x68;0x69;0x6A;0x6B;0x6C;0x6D;0x6E;0x6F;0x70;0x71;0x72;0x73;0x74;0x75;0x76;0x77;0x7C;0x7D;0x7E;0x7F;0x80;0x81;0x82;0x83;0x84;0x85;0x86;0x87;0x88;0xA0;0xA1,ダーナ,MUSIC/GR3_STR.STZ,0x229F4000,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x200; GR3_STR.IDX entry=511; sector=0x453E8..0x453FC,audio/extracted/battle/sample_004442.wav
4444,0x71;0x72;0x73;0x74;0x75;0x76;0x77;0x82;0x83;0x84;0x85;0x86;0x87;0x88;0x9A;0x9B;0x9C;0x9D,ダーナ,MUSIC/GR3_STR.STZ,0x229FE000,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x201; GR3_STR.IDX entry=512; sector=0x453FC..0x45410,audio/extracted/battle/sample_004444.wav
4446,0x78;0x79;0x7A;0x7B,ダーナ,MUSIC/GR3_STR.STZ,0x22A08000,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x202; GR3_STR.IDX entry=513; sector=0x45410..0x45424,audio/extracted/battle/sample_004446.wav
4448,0x01,ダーナ,MUSIC/GR3_STR.STZ,0x22A12000,53248,3733,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x203; GR3_STR.IDX entry=514; sector=0x45424..0x4543E,audio/extracted/battle/sample_004448.wav
4450,0x02,ダーナ,MUSIC/GR3_STR.STZ,0x22A1F000,55296,3883,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x204; GR3_STR.IDX entry=515; sector=0x4543E..0x45459,audio/extracted/battle/sample_004450.wav
4452,0x05,ダーナ,MUSIC/GR3_STR.STZ,0x22A2C800,57344,4032,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x205; GR3_STR.IDX entry=516; sector=0x45459..0x45475,audio/extracted/battle/sample_004452.wav
4454,0x03,ダーナ,MUSIC/GR3_STR.STZ,0x22A3A800,61440,4331,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x206; GR3_STR.IDX entry=517; sector=0x45475..0x45493,audio/extracted/battle/sample_004454.wav
4456,0x06,ダーナ,MUSIC/GR3_STR.STZ,0x22A49800,59392,4181,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x207; GR3_STR.IDX entry=518; sector=0x45493..0x454B0,audio/extracted/battle/sample_004456.wav
4458,0x07,ダーナ,MUSIC/GR3_STR.STZ,0x22A58000,53248,3733,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x208; GR3_STR.IDX entry=519; sector=0x454B0..0x454CA,audio/extracted/battle/sample_004458.wav
4460,0x04,ダーナ,MUSIC/GR3_STR.STZ,0x22A65000,63488,4480,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x209; GR3_STR.IDX entry=520; sector=0x454CA..0x454E9,audio/extracted/battle/sample_004460.wav
4462,0x09,ダーナ,MUSIC/GR3_STR.STZ,0x22A74800,49152,3435,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x20A; GR3_STR.IDX entry=521; sector=0x454E9..0x45501,audio/extracted/battle/sample_004462.wav
4464,0x08,ダーナ,MUSIC/GR3_STR.STZ,0x22A80800,65536,4629,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x20B; GR3_STR.IDX entry=522; sector=0x45501..0x45521,audio/extracted/battle/sample_004464.wav
4466,0x0B,ダーナ,MUSIC/GR3_STR.STZ,0x22A90800,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x20C; GR3_STR.IDX entry=523; sector=0x45521..0x45535,audio/extracted/battle/sample_004466.wav
4468,0x0C,ダーナ,MUSIC/GR3_STR.STZ,0x22A9A800,71680,5077,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x20D; GR3_STR.IDX entry=524; sector=0x45535..0x45558,audio/extracted/battle/sample_004468.wav
4470,0x0D,ダーナ,MUSIC/GR3_STR.STZ,0x22AAC000,77824,5525,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x20E; GR3_STR.IDX entry=525; sector=0x45558..0x4557E,audio/extracted/battle/sample_004470.wav
4472,0x0F,ダーナ,MUSIC/GR3_STR.STZ,0x22ABF000,59392,4181,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x20F; GR3_STR.IDX entry=526; sector=0x4557E..0x4559B,audio/extracted/battle/sample_004472.wav
4474,0x16,ダーナ,MUSIC/GR3_STR.STZ,0x22ACD800,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x210; GR3_STR.IDX entry=527; sector=0x4559B..0x455AF,audio/extracted/battle/sample_004474.wav
4476,0x17,ダーナ,MUSIC/GR3_STR.STZ,0x22AD7800,69632,4928,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x211; GR3_STR.IDX entry=528; sector=0x455AF..0x455D1,audio/extracted/battle/sample_004476.wav
4478,0x18,ダーナ,MUSIC/GR3_STR.STZ,0x22AE8800,59392,4181,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x212; GR3_STR.IDX entry=529; sector=0x455D1..0x455EE,audio/extracted/battle/sample_004478.wav
4480,0x19,ダーナ,MUSIC/GR3_STR.STZ,0x22AF7000,77824,5525,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x213; GR3_STR.IDX entry=530; sector=0x455EE..0x45614,audio/extracted/battle/sample_004480.wav
4482,0x20,ダーナ,MUSIC/GR3_STR.STZ,0x22B0A000,43008,2987,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x214; GR3_STR.IDX entry=531; sector=0x45614..0x45629,audio/extracted/battle/sample_004482.wav
4484,0x21,ダーナ,MUSIC/GR3_STR.STZ,0x22B14800,55296,3883,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x215; GR3_STR.IDX entry=532; sector=0x45629..0x45644,audio/extracted/battle/sample_004484.wav
4486,0x23,ダーナ,MUSIC/GR3_STR.STZ,0x22B22000,53248,3733,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x216; GR3_STR.IDX entry=533; sector=0x45644..0x4565E,audio/extracted/battle/sample_004486.wav
4488,0x22,ダーナ,MUSIC/GR3_STR.STZ,0x22B2F000,75776,5376,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x217; GR3_STR.IDX entry=534; sector=0x4565E..0x45683,audio/extracted/battle/sample_004488.wav
4490,0x24,ダーナ,MUSIC/GR3_STR.STZ,0x22B41800,77824,5525,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x218; GR3_STR.IDX entry=535; sector=0x45683..0x456A9,audio/extracted/battle/sample_004490.wav
4492,0x25,ダーナ,MUSIC/GR3_STR.STZ,0x22B54800,65536,4629,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x219; GR3_STR.IDX entry=536; sector=0x456A9..0x456C9,audio/extracted/battle/sample_004492.wav
4494,0x26,ダーナ,MUSIC/GR3_STR.STZ,0x22B64800,92160,6571,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x21A; GR3_STR.IDX entry=537; sector=0x456C9..0x456F6,audio/extracted/battle/sample_004494.wav
4496,0x1A;0x1B;0x1C,ダーナ,MUSIC/GR3_STR.STZ,0x22B7B000,73728,5227,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x21B; GR3_STR.IDX entry=538; sector=0x456F6..0x4571A,audio/extracted/battle/sample_004496.wav
4498,0xD3;0xD4;0xD5,ダーナ,MUSIC/GR3_STR.STZ,0x22B8D000,49152,3435,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x21C; GR3_STR.IDX entry=539; sector=0x4571A..0x45732,audio/extracted/battle/sample_004498.wav
4500,0x10;0x11,ダーナ,MUSIC/GR3_STR.STZ,0x22B99000,61440,4331,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x21D; GR3_STR.IDX entry=540; sector=0x45732..0x45750,audio/extracted/battle/sample_004500.wav
4502,0xD1;0xD2,ダーナ,MUSIC/GR3_STR.STZ,0x22BA8000,49152,3435,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x21E; GR3_STR.IDX entry=541; sector=0x45750..0x45768,audio/extracted/battle/sample_004502.wav
4504,0x1D;0x1E;0xA1,ダーナ,MUSIC/GR3_STR.STZ,0x22BB4000,57344,4032,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x21F; GR3_STR.IDX entry=542; sector=0x45768..0x45784,audio/extracted/battle/sample_004504.wav
4506,0x29,ダーナ,MUSIC/GR3_STR.STZ,0x22BC2000,77824,5525,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x220; GR3_STR.IDX entry=543; sector=0x45784..0x457AA,audio/extracted/battle/sample_004506.wav
4508,0x28,ダーナ,MUSIC/GR3_STR.STZ,0x22BD5000,67584,4779,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x221; GR3_STR.IDX entry=544; sector=0x457AA..0x457CB,audio/extracted/battle/sample_004508.wav
4510,0x1F,ダーナ,MUSIC/GR3_STR.STZ,0x22BE5800,81920,5824,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x222; GR3_STR.IDX entry=545; sector=0x457CB..0x457F3,audio/extracted/battle/sample_004510.wav
4512,0x0E,ダーナ,MUSIC/GR3_STR.STZ,0x22BF9800,59392,4181,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x223; GR3_STR.IDX entry=546; sector=0x457F3..0x45810,audio/extracted/battle/sample_004512.wav
4514,0x15,ダーナ,MUSIC/GR3_STR.STZ,0x22C08000,63488,4480,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x224; GR3_STR.IDX entry=547; sector=0x45810..0x4582F,audio/extracted/battle/sample_004514.wav
4516,0x2A,ダーナ,MUSIC/GR3_STR.STZ,0x22C17800,65536,4629,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x225; GR3_STR.IDX entry=548; sector=0x4582F..0x4584F,audio/extracted/battle/sample_004516.wav
4518,0x14,ダーナ,MUSIC/GR3_STR.STZ,0x22C27800,73728,5227,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x226; GR3_STR.IDX entry=549; sector=0x4584F..0x45873,audio/extracted/battle/sample_004518.wav
4520,0x0A,ダーナ,MUSIC/GR3_STR.STZ,0x22C39800,67584,4779,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x227; GR3_STR.IDX entry=550; sector=0x45873..0x45894,audio/extracted/battle/sample_004520.wav
4522,0x27,ダーナ,MUSIC/GR3_STR.STZ,0x22C4A000,53248,3733,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x228; GR3_STR.IDX entry=551; sector=0x45894..0x458AE,audio/extracted/battle/sample_004522.wav
4524,0x13,ダーナ,MUSIC/GR3_STR.STZ,0x22C57000,47104,3285,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x229; GR3_STR.IDX entry=552; sector=0x458AE..0x458C5,audio/extracted/battle/sample_004524.wav
4526,0x12,ダーナ,MUSIC/GR3_STR.STZ,0x22C62800,71680,5077,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x22A; GR3_STR.IDX entry=553; sector=0x458C5..0x458E8,audio/extracted/battle/sample_004526.wav
4528,0xC9,ダーナ,MUSIC/GR3_STR.STZ,0x22C74000,47104,3285,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x22B; GR3_STR.IDX entry=554; sector=0x458E8..0x458FF,audio/extracted/battle/sample_004528.wav
4530,0xCA,ダーナ,MUSIC/GR3_STR.STZ,0x22C7F800,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x22C; GR3_STR.IDX entry=555; sector=0x458FF..0x45913,audio/extracted/battle/sample_004530.wav
4532,0xCB,ダーナ,MUSIC/GR3_STR.STZ,0x22C89800,53248,3733,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x22D; GR3_STR.IDX entry=556; sector=0x45913..0x4592D,audio/extracted/battle/sample_004532.wav
4534,0xCC,ダーナ,MUSIC/GR3_STR.STZ,0x22C96800,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x22E; GR3_STR.IDX entry=557; sector=0x4592D..0x45941,audio/extracted/battle/sample_004534.wav
4536,0xCD,ダーナ,MUSIC/GR3_STR.STZ,0x22CA0800,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x22F; GR3_STR.IDX entry=558; sector=0x45941..0x45955,audio/extracted/battle/sample_004536.wav
4538,0xCF,ダーナ,MUSIC/GR3_STR.STZ,0x22CAA800,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x230; GR3_STR.IDX entry=559; sector=0x45955..0x45969,audio/extracted/battle/sample_004538.wav
4540,0xD0,ダーナ,MUSIC/GR3_STR.STZ,0x22CB4800,104448,7467,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x231; GR3_STR.IDX entry=560; sector=0x45969..0x4599C,audio/extracted/battle/sample_004540.wav
4542,0x03;0x06;0x0C;0x17;0x22;0x24;0x94;0x95;0x96;0x98;0x99;0x9F,ヘクト,MUSIC/GR3_STR.STZ,0x22CCE000,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x232; GR3_STR.IDX entry=561; sector=0x4599C..0x459B0,audio/extracted/battle/sample_004542.wav
4544,0x82;0x83;0x84;0x85;0x86;0x87;0x88;0x89;0x8A;0x8B;0x8C;0x8D;0x8E;0x8F;0x90;0x91;0x92;0x93;0x9E;0xA2;0xA3,ヘクト,MUSIC/GR3_STR.STZ,0x22CD8000,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x233; GR3_STR.IDX entry=562; sector=0x459B0..0x459C4,audio/extracted/battle/sample_004544.wav
4546,0xC8,ヘクト,MUSIC/GR3_STR.STZ,0x22CE2000,47104,3285,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x234; GR3_STR.IDX entry=563; sector=0x459C4..0x459DB,audio/extracted/battle/sample_004546.wav
4548,0x1A;0x1B;0x1C;0x65;0x66;0x67;0x68;0x69;0x6A;0x6B;0x6C;0x6D;0x6E;0x6F;0x70;0x71;0x72;0x73;0x74;0x75;0x76;0x77;0x7C;0x7D;0x7E;0x7F;0x80;0x81;0xA0;0xA1,ヘクト,MUSIC/GR3_STR.STZ,0x22CED800,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x235; GR3_STR.IDX entry=564; sector=0x459DB..0x459EF,audio/extracted/battle/sample_004548.wav
4550,0x71;0x72;0x73;0x74;0x75;0x76;0x77;0x7C;0x7D;0x7E;0x7F;0x80;0x81;0x82;0x83;0x84;0x85;0x86;0x87;0x88;0x9A;0x9B;0x9C;0x9D,ヘクト,MUSIC/GR3_STR.STZ,0x22CF7800,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x236; GR3_STR.IDX entry=565; sector=0x459EF..0x45A03,audio/extracted/battle/sample_004550.wav
4552,0x78;0x79;0x7A;0x7B,ヘクト,MUSIC/GR3_STR.STZ,0x22D01800,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x237; GR3_STR.IDX entry=566; sector=0x45A03..0x45A17,audio/extracted/battle/sample_004552.wav
4554,0x01,ヘクト,MUSIC/GR3_STR.STZ,0x22D0B800,65536,4629,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x238; GR3_STR.IDX entry=567; sector=0x45A17..0x45A37,audio/extracted/battle/sample_004554.wav
